1.66938, 1.66624, 1.66868, 1.67146, 1.67025, 1.67264, 1.67317, 1.67863, 1.68358, 1.67629, 1.67525, 1.67317, 1.67504, 1.67696, 1.67961, 1.6867, 1.68188, 1.68349, 1.68573, 1.68886, 1.69332, 1.6868, 1.69066, 1.69125, 1.69175, 1.68969, 1.69033, 1.70765, 1.68994, 1.68936, 1.70318, 1.69073, 1.69533, 1.69314, 1.69971, 1.6941, 1.70313, 1.69731, 1.69657, 1.69594, 1.69706, 1.70317, 1.70234, 1.69723, 1.71082, 1.70144, 1.70301, 1.70444, 1.70615, 1.70996, 1.70729, 1.70762, 1.71655, 1.70768, 1.70766, 1.70775, 1.70819, 1.71032, 1.71008, 1.71149, 1.71247, 1.71232, 1.71645, 1.72428, 1.71923, 1.7218, 1.72368, 1.72378, 1.72428, 1.72354, 1.73406, 1.72392, 1.7245, 1.72132, 1.7206, 1.72147, 1.72285, 1.72394, 1.73167, 1.72344, 1.73059, 1.72514, 1.72606, 1.7293, 1.72437, 1.72796, 1.73009, 1.73256, 1.73297, 1.73363, 1.73419, 1.73702, 1.73858, 1.74156, 1.73747, 1.7411, 1.73971, 1.73255, 1.73487, 1.73586, 1.74055, 1.74483, 1.74317, 1.75221, 1.75257, 1.74377, 1.75181, 1.74046, 1.74042, 1.73724, 1.73814, 1.73862, 1.73833, 1.73676, 1.74801, 1.73378, 1.73707, 1.7412, 1.73188, 1.73661, 1.73454, 1.76205, 1.76938, 1.78716, 1.82432, 1.8613, 1.86927, 1.89215, 
1.67925, 1.67596, 1.67526, 1.67449, 1.6755, 1.676, 1.6759, 1.67713, 1.67673, 1.6814, 1.68008, 1.68165, 1.68292, 1.68255, 1.68372, 1.68309, 1.6853, 1.68853, 1.69333, 1.68775, 1.68772, 1.68997, 1.69236, 1.69404, 1.69606, 1.69751, 1.69728, 1.69877, 1.69791, 1.6986, 1.69887, 1.70068, 1.70025, 1.70011, 1.69977, 1.69781, 1.69732, 1.7225, 1.69995, 1.69978, 1.70121, 1.70149, 1.7011, 1.69949, 1.70298, 1.70494, 1.70386, 1.70563, 1.70893, 1.71123, 1.71173, 1.71129, 1.71096, 1.71355, 1.71198, 1.71177, 1.71688, 1.71403, 1.71704, 1.71789, 1.72274, 1.71394, 1.71686, 1.73071, 1.72056, 1.72416, 1.72085, 1.72348, 1.72492, 1.72575, 1.72652, 1.72413, 1.73207, 1.72389, 1.72553, 1.72535, 1.72855, 1.7454, 1.73014, 1.7315, 1.73233, 1.73142, 1.73777, 1.72813, 1.73063, 1.73063, 1.73389, 1.73059, 1.73166, 1.74115, 1.73208, 1.73388, 1.73396, 1.73451, 1.74059, 1.74626, 1.7348, 1.736, 1.73708, 1.74105, 1.73858, 1.78301, 1.74938, 1.75547, 1.74793, 1.76852, 1.75345, 1.75162, 1.74842, 1.74734, 1.74676, 1.75135, 1.75061, 1.75901, 1.74577, 1.74295, 1.75014, 1.75145, 1.73865, 1.73901, 1.74479, 1.7595, 1.77449, 1.81959, 1.82024, 1.85513, 1.87257, 1.88298, 
1.67878, 1.6811, 1.68212, 1.68258, 1.68234, 1.68072, 1.68417, 1.68249, 1.68348, 1.68557, 1.69019, 1.68828, 1.68501, 1.68493, 1.68773, 1.68619, 1.68754, 1.68946, 1.69225, 1.69438, 1.69559, 1.69591, 1.69665, 1.69893, 1.69961, 1.70173, 1.70287, 1.70139, 1.70285, 1.70357, 1.70459, 1.70916, 1.70692, 1.707, 1.71033, 1.71122, 1.71085, 1.71123, 1.71319, 1.71243, 1.71126, 1.71367, 1.72011, 1.71145, 1.71728, 1.71396, 1.7151, 1.71437, 1.71771, 1.72075, 1.71803, 1.71819, 1.71773, 1.71838, 1.72033, 1.72657, 1.72226, 1.73036, 1.72205, 1.74221, 1.72516, 1.72733, 1.72717, 1.72977, 1.72677, 1.7827, 1.73013, 1.73078, 1.73781, 1.73015, 1.73234, 1.7346, 1.73054, 1.73156, 1.7329, 1.74967, 1.73537, 1.73613, 1.74862, 1.74008, 1.7439, 1.74279, 1.7429, 1.74259, 1.7453, 1.74651, 1.74492, 1.74452, 1.74375, 1.74424, 1.74525, 1.7471, 1.74652, 1.74561, 1.74647, 1.74772, 1.74596, 1.7546, 1.74451, 1.7429, 1.74761, 1.74847, 1.74992, 1.75476, 1.76186, 1.75625, 1.75911, 1.75645, 1.75639, 1.75834, 1.75573, 1.76593, 1.75207, 1.75139, 1.751, 1.75263, 1.75461, 1.75782, 1.75715, 1.75251, 1.75885, 1.76164, 1.78266, 1.7927, 1.84048, 1.86118, 1.86588, 1.91246, 
1.66616, 1.66702, 1.67164, 1.67251, 1.67435, 1.67592, 1.67791, 1.6805, 1.67903, 1.68224, 1.68433, 1.68343, 1.68055, 1.67938, 1.68325, 1.68341, 1.68979, 1.68683, 1.68913, 1.68796, 1.6889, 1.69224, 1.69262, 1.69473, 1.70019, 1.69737, 1.69917, 1.69864, 1.70312, 1.70063, 1.70181, 1.70099, 1.70464, 1.70641, 1.70754, 1.73342, 1.71018, 1.70996, 1.70942, 1.71037, 1.70921, 1.71007, 1.70782, 1.70851, 1.70937, 1.71064, 1.71141, 1.71333, 1.71446, 1.71692, 1.71796, 1.717, 1.71746, 1.72336, 1.71961, 1.72172, 1.71968, 1.72071, 1.72122, 1.72518, 1.72691, 1.72841, 1.72808, 1.72834, 1.73176, 1.73337, 1.73158, 1.73334, 1.73463, 1.73455, 1.73414, 1.73329, 1.73413, 1.73405, 1.73444, 1.73718, 1.73601, 1.73675, 1.73921, 1.74064, 1.74526, 1.74724, 1.74753, 1.75019, 1.74599, 1.75466, 1.75147, 1.7479, 1.74962, 1.75344, 1.74954, 1.75042, 1.75103, 1.75306, 1.75194, 1.74744, 1.74628, 1.74663, 1.74632, 1.74736, 1.75268, 1.75525, 1.75732, 1.75828, 1.75849, 1.75916, 1.75955, 1.75877, 1.75681, 1.78207, 1.75203, 1.7547, 1.75123, 1.75384, 1.75219, 1.7579, 1.75882, 1.76085, 1.75905, 1.74143, 1.73798, 1.77129, 1.78534, 1.82102, 1.82808, 1.90161, 1.87875, 1.90114, 
1.6735, 1.67898, 1.67627, 1.67825, 1.67872, 1.67831, 1.68067, 1.68155, 1.68271, 1.68137, 1.68084, 1.68034, 1.6815, 1.68313, 1.68337, 1.68365, 1.68524, 1.68608, 1.69169, 1.68857, 1.6886, 1.69175, 1.69194, 1.69263, 1.69339, 1.6915, 1.69148, 1.69009, 1.69267, 1.68891, 1.69148, 1.69175, 1.6938, 1.69661, 1.69828, 1.70108, 1.7023, 1.70151, 1.72827, 1.70292, 1.70982, 1.70779, 1.71018, 1.7134, 1.71453, 1.71536, 1.71475, 1.71449, 1.72358, 1.72074, 1.72337, 1.72577, 1.7264, 1.72706, 1.72893, 1.73816, 1.72908, 1.72336, 1.72371, 1.726, 1.72898, 1.73885, 1.73006, 1.73445, 1.7322, 1.73398, 1.75217, 1.73237, 1.73256, 1.73432, 1.73748, 1.7379, 1.73138, 1.73247, 1.73419, 1.73762, 1.738, 1.73648, 1.73905, 1.73918, 1.74073, 1.74085, 1.74481, 1.74719, 1.74148, 1.74163, 1.74131, 1.74196, 1.7453, 1.74621, 1.74706, 1.7499, 1.74972, 1.76298, 1.75203, 1.7498, 1.74929, 1.74926, 1.74979, 1.75287, 1.75469, 1.75596, 1.7593, 1.76169, 1.76121, 1.76239, 1.76125, 1.76076, 1.76884, 1.75966, 1.75766, 1.75576, 1.76128, 1.75629, 1.7558, 1.75558, 1.7866, 1.75561, 1.75901, 1.76119, 1.80023, 1.79303, 1.78899, 1.79786, 1.83702, 1.86247, 1.87928, 1.91247, 
1.67163, 1.67104, 1.67709, 1.67285, 1.67431, 1.67533, 1.67504, 1.6776, 1.67925, 1.68179, 1.68293, 1.68525, 1.6849, 1.68846, 1.68743, 1.68732, 1.68848, 1.68846, 1.69029, 1.69282, 1.69284, 1.69895, 1.69249, 1.6934, 1.69394, 1.69602, 1.69733, 1.69599, 1.69246, 1.69158, 1.69173, 1.69423, 1.69572, 1.6978, 1.69997, 1.70006, 1.70114, 1.70381, 1.70472, 1.70463, 1.70942, 1.71321, 1.7149, 1.71583, 1.71658, 1.71631, 1.71519, 1.71494, 1.71647, 1.71702, 1.71631, 1.71769, 1.71869, 1.71907, 1.72103, 1.72289, 1.72298, 1.72623, 1.7266, 1.72857, 1.72844, 1.7319, 1.73063, 1.76846, 1.73008, 1.73222, 1.73085, 1.7344, 1.7324, 1.73633, 1.74525, 1.74163, 1.74183, 1.73429, 1.72957, 1.73585, 1.73151, 1.74384, 1.74047, 1.74213, 1.7449, 1.74376, 1.74401, 1.74204, 1.74177, 1.74109, 1.74338, 1.7415, 1.74542, 1.74693, 1.75069, 1.75058, 1.75079, 1.76532, 1.75785, 1.75198, 1.74974, 1.75384, 1.75186, 1.7517, 1.75321, 1.76582, 1.75782, 1.75907, 1.76029, 1.76526, 1.76777, 1.77329, 1.76621, 1.76525, 1.76514, 1.7823, 1.76213, 1.75955, 1.77311, 1.75758, 1.76906, 1.76426, 1.77458, 1.75994, 1.76936, 1.79587, 1.79711, 1.82037, 1.83138, 1.87342, 1.89797, 1.92456, 
1.67331, 1.67436, 1.67385, 1.67629, 1.67831, 1.67873, 1.67656, 1.67891, 1.68037, 1.68049, 1.68222, 1.68191, 1.68256, 1.68242, 1.68274, 1.68419, 1.68886, 1.6895, 1.69081, 1.69097, 1.69058, 1.69194, 1.69134, 1.69365, 1.69968, 1.69424, 1.69628, 1.69655, 1.6954, 1.69684, 1.69907, 1.70206, 1.70301, 1.70584, 1.70434, 1.70554, 1.70576, 1.71031, 1.70866, 1.70993, 1.70987, 1.7103, 1.7113, 1.71103, 1.71312, 1.71324, 1.71469, 1.724, 1.71666, 1.71761, 1.71629, 1.71854, 1.72006, 1.7647, 1.72182, 1.72361, 1.72487, 1.72463, 1.7264, 1.73159, 1.73385, 1.73465, 1.73316, 1.7323, 1.73182, 1.73342, 1.73303, 1.73237, 1.73411, 1.73438, 1.73448, 1.73523, 1.75294, 1.73689, 1.73697, 1.7393, 1.73884, 1.74042, 1.74069, 1.74217, 1.74429, 1.74431, 1.74539, 1.74612, 1.75472, 1.75029, 1.75363, 1.74485, 1.74886, 1.74702, 1.74766, 1.74791, 1.75025, 1.77284, 1.76248, 1.75839, 1.75163, 1.75346, 1.75734, 1.75815, 1.75565, 1.75842, 1.75819, 1.7611, 1.75845, 1.75944, 1.76121, 1.76901, 1.76261, 1.76371, 1.76277, 1.76724, 1.76283, 1.76147, 1.7592, 1.75939, 1.75916, 1.76827, 1.78161, 1.76803, 1.73026, 1.74936, 1.78225, 1.81379, 1.82984, 1.8834, 1.89337, 1.91049, 
1.67247, 1.6758, 1.67935, 1.67636, 1.67587, 1.68261, 1.67826, 1.67907, 1.67931, 1.67894, 1.67906, 1.68265, 1.68174, 1.68942, 1.6826, 1.68253, 1.68499, 1.69366, 1.68901, 1.69138, 1.69325, 1.71776, 1.6942, 1.69534, 1.69223, 1.69993, 1.69654, 1.69649, 1.68961, 1.6923, 1.69249, 1.69533, 1.69714, 1.70613, 1.70966, 1.70406, 1.7033, 1.70383, 1.70461, 1.71484, 1.70648, 1.70698, 1.70939, 1.71157, 1.71901, 1.71791, 1.72058, 1.71986, 1.72127, 1.72317, 1.71628, 1.71774, 1.71936, 1.72176, 1.72287, 1.72725, 1.72369, 1.72629, 1.72511, 1.73035, 1.72679, 1.72709, 1.73287, 1.73577, 1.73594, 1.73754, 1.73634, 1.73801, 1.74324, 1.73802, 1.73789, 1.74137, 1.7393, 1.74173, 1.74296, 1.74221, 1.74395, 1.75423, 1.76701, 1.75459, 1.74699, 1.755, 1.74858, 1.74778, 1.75526, 1.75166, 1.75179, 1.75314, 1.75482, 1.75463, 1.75312, 1.75398, 1.78383, 1.75464, 1.75554, 1.75493, 1.75954, 1.75719, 1.75785, 1.75954, 1.78636, 1.76149, 1.76189, 1.77474, 1.7655, 1.7662, 1.76425, 1.76289, 1.76384, 1.7631, 1.76371, 1.76732, 1.7663, 1.76593, 1.76808, 1.77531, 1.77172, 1.76677, 1.7677, 1.769, 1.78306, 1.79337, 1.80785, 1.8338, 1.84406, 1.88022, 1.91283, 1.9409, 
1.67466, 1.67638, 1.67713, 1.67614, 1.67759, 1.67813, 1.68224, 1.68242, 1.68365, 1.68228, 1.6819, 1.68277, 1.68348, 1.68465, 1.68638, 1.68635, 1.68651, 1.69028, 1.69193, 1.69556, 1.69652, 1.6969, 1.69592, 1.69583, 1.69695, 1.69721, 1.69669, 1.69848, 1.69917, 1.70111, 1.70441, 1.71016, 1.70775, 1.70949, 1.70893, 1.70949, 1.71249, 1.71181, 1.7096, 1.70902, 1.71066, 1.71255, 1.71288, 1.71171, 1.71354, 1.7157, 1.71316, 1.71727, 1.71779, 1.71974, 1.71957, 1.71904, 1.72059, 1.7215, 1.72782, 1.72246, 1.72244, 1.7214, 1.72507, 1.72439, 1.7272, 1.73066, 1.73433, 1.73606, 1.73718, 1.73805, 1.73734, 1.73696, 1.73699, 1.73816, 1.73866, 1.74324, 1.74015, 1.74198, 1.74387, 1.74227, 1.74342, 1.74444, 1.74437, 1.74262, 1.74513, 1.74375, 1.74634, 1.74615, 1.74609, 1.75407, 1.75423, 1.75376, 1.75477, 1.75398, 1.75388, 1.75343, 1.75377, 1.75654, 1.75976, 1.75887, 1.75911, 1.76143, 1.76217, 1.77253, 1.77632, 1.76169, 1.76314, 1.7753, 1.7688, 1.77793, 1.76662, 1.76888, 1.76609, 1.76797, 1.76623, 1.76488, 1.76497, 1.76618, 1.76791, 1.78513, 1.77741, 1.77425, 1.7762, 1.78259, 1.79543, 1.80764, 1.81891, 1.84048, 1.85926, 1.88877, 1.90605, 1.93774, 
1.67622, 1.67701, 1.67767, 1.67788, 1.67869, 1.6798, 1.67893, 1.67901, 1.67906, 1.67919, 1.67726, 1.67727, 1.68021, 1.68229, 1.68249, 1.68338, 1.68437, 1.68655, 1.68915, 1.69134, 1.69162, 1.69297, 1.69222, 1.69945, 1.69976, 1.69932, 1.70234, 1.70187, 1.70158, 1.71057, 1.70444, 1.70523, 1.70676, 1.70782, 1.71032, 1.70836, 1.71066, 1.71001, 1.70984, 1.71085, 1.70896, 1.70935, 1.70743, 1.70799, 1.70958, 1.71064, 1.71257, 1.71365, 1.71788, 1.71779, 1.72043, 1.71991, 1.72213, 1.72438, 1.72538, 1.72685, 1.72638, 1.72859, 1.72501, 1.72781, 1.72921, 1.73591, 1.73211, 1.73418, 1.73815, 1.74055, 1.74056, 1.74039, 1.74123, 1.74066, 1.75225, 1.7483, 1.74165, 1.76401, 1.74468, 1.7444, 1.7507, 1.75735, 1.75093, 1.76234, 1.77519, 1.75156, 1.75451, 1.75275, 1.75509, 1.75285, 1.75365, 1.75536, 1.75606, 1.75758, 1.75984, 1.76083, 1.75938, 1.7618, 1.76188, 1.77311, 1.76628, 1.76481, 1.76348, 1.76397, 1.76493, 1.76467, 1.7646, 1.76667, 1.76832, 1.76926, 1.77347, 1.77593, 1.77243, 1.77214, 1.78578, 1.77703, 1.77835, 1.77712, 1.78018, 1.77672, 1.77629, 1.77639, 1.77891, 1.77873, 1.79489, 1.80509, 1.83205, 1.84799, 1.86259, 1.89342, 1.9142, 1.97943, 
