1.64054, 1.61338, 1.61727, 1.60122, 1.59943, 1.58983, 1.59126, 1.59269, 1.60294, 1.60753, 1.65456, 1.68352, 1.66073, 1.53125, 1.54898, 1.54523, 1.55141, 1.52843, 1.52064, 1.5092, 1.50471, 1.50064, 1.49723, 1.49411, 1.48877, 1.48038, 1.47536, 1.46938, 1.46088, 1.45592, 1.45367, 1.45371, 1.45029, 1.44727, 1.53521, 1.69915, 1.77898, 1.4138, 1.42268, 1.41536, 1.41258, 1.40598, 1.40122, 1.39375, 1.39458, 1.38805, 1.38075, 1.37566, 1.36927, 1.36576, 1.36167, 1.35694, 1.35695, 1.35283, 1.35168, 1.34123, 1.33909, 1.33003, 1.32964, 1.3267, 1.31904, 1.31574, 1.31414, 1.32111, 1.3361, 1.34055, 1.33431, 1.35584, 1.3439, 1.33215, 1.30609, 1.29313, 1.28434, 1.27773, 1.27492, 1.2995, 
1.63721, 1.63031, 1.6545, 1.61602, 1.60928, 1.61286, 1.61643, 1.62087, 1.62407, 1.64656, 1.67598, 1.71849, 1.65099, 1.56893, 1.57913, 1.54896, 1.54103, 1.53579, 1.53681, 1.52501, 1.51592, 1.51598, 1.50235, 1.49898, 1.49411, 1.49206, 1.49221, 1.48587, 1.4764, 1.46945, 1.46654, 1.46547, 1.46384, 1.46154, 1.48028, 1.58888, 1.73462, 1.44413, 1.44033, 1.45167, 1.42738, 1.41651, 1.41234, 1.40542, 1.39931, 1.39621, 1.39069, 1.38844, 1.38206, 1.3798, 1.37856, 1.37159, 1.37063, 1.36003, 1.35353, 1.35025, 1.34693, 1.34627, 1.34991, 1.36422, 1.36186, 1.34184, 1.33418, 1.33681, 1.34029, 1.34084, 1.38605, 1.35273, 1.37097, 1.3447, 1.30664, 1.30074, 1.29457, 1.28799, 1.28782, 1.28568, 
1.65072, 1.6397, 1.63932, 1.6607, 1.62907, 1.62143, 1.61649, 1.61374, 1.65641, 1.66444, 1.75482, 1.76643, 1.69783, 1.55106, 1.58598, 1.56144, 1.55177, 1.54594, 1.54472, 1.54537, 1.5376, 1.53013, 1.5301, 1.51889, 1.51097, 1.50346, 1.49722, 1.49307, 1.48781, 1.48568, 1.48197, 1.47409, 1.4741, 1.44801, 1.46528, 1.67658, 1.61945, 1.60047, 1.41013, 1.45226, 1.44094, 1.44686, 1.4217, 1.41824, 1.41663, 1.41126, 1.40823, 1.40411, 1.39833, 1.39171, 1.39126, 1.39144, 1.39089, 1.38147, 1.37497, 1.36821, 1.36308, 1.35931, 1.35429, 1.3536, 1.35022, 1.34723, 1.34411, 1.34756, 1.34318, 1.35183, 1.38271, 1.40883, 1.39621, 1.33105, 1.29848, 1.32109, 1.31422, 1.31205, 1.30071, 1.29786, 
1.65857, 1.65045, 1.65487, 1.64101, 1.65557, 1.62896, 1.63063, 1.62352, 1.61463, 1.75106, 1.74395, 1.75942, 1.69208, 1.58819, 1.58019, 1.57584, 1.57197, 1.55874, 1.55836, 1.55152, 1.55741, 1.53969, 1.5301, 1.5223, 1.52052, 1.51777, 1.50908, 1.50907, 1.49999, 1.49468, 1.4886, 1.48543, 1.48368, 1.48179, 1.54458, 1.61693, 1.68356, 1.65774, 1.4165, 1.45838, 1.4346, 1.43172, 1.42781, 1.42363, 1.42012, 1.41779, 1.41619, 1.40711, 1.40684, 1.39878, 1.3962, 1.395, 1.39004, 1.38849, 1.38495, 1.37995, 1.37372, 1.36893, 1.36639, 1.36273, 1.36301, 1.35794, 1.35865, 1.35587, 1.37209, 1.37403, 1.40708, 1.43656, 1.44757, 1.41036, 1.32627, 1.33169, 1.31701, 1.30761, 1.30253, 1.30301, 
1.67053, 1.66259, 1.65861, 1.65141, 1.65845, 1.6582, 1.62616, 1.64855, 1.62024, 1.71962, 1.79057, 1.79714, 1.75608, 1.59936, 1.59277, 1.57912, 1.58003, 1.57182, 1.56126, 1.56106, 1.57645, 1.56496, 1.54306, 1.53411, 1.53034, 1.52615, 1.5197, 1.51701, 1.5092, 1.5043, 1.49704, 1.49348, 1.4932, 1.49045, 1.46068, 1.56112, 1.68974, 1.59178, 1.43625, 1.48886, 1.46913, 1.45852, 1.46213, 1.43967, 1.43472, 1.42875, 1.42452, 1.42289, 1.42373, 1.41352, 1.40949, 1.40944, 1.40335, 1.39765, 1.39265, 1.38616, 1.38131, 1.37711, 1.37051, 1.36561, 1.36421, 1.36249, 1.3605, 1.36826, 1.38179, 1.40003, 1.47871, 1.45216, 1.4539, 1.41253, 1.37491, 1.33781, 1.3292, 1.32149, 1.31733, 1.31221, 
1.67453, 1.66945, 1.66175, 1.65179, 1.65352, 1.64119, 1.65871, 1.62737, 1.6164, 1.69787, 1.79412, 1.81726, 1.77374, 1.59309, 1.59947, 1.59493, 1.58193, 1.57803, 1.56549, 1.56318, 1.56431, 1.55461, 1.56778, 1.55719, 1.55081, 1.53109, 1.52727, 1.51582, 1.51605, 1.50075, 1.50247, 1.49196, 1.49066, 1.48901, 1.47859, 1.6009, 1.69535, 1.62481, 1.44985, 1.46883, 1.45797, 1.45409, 1.44661, 1.43672, 1.43145, 1.43, 1.42649, 1.42042, 1.41747, 1.41838, 1.41503, 1.41218, 1.40892, 1.40499, 1.40259, 1.39921, 1.39648, 1.38661, 1.38306, 1.37777, 1.37462, 1.38121, 1.38533, 1.37782, 1.37389, 1.37702, 1.44442, 1.46532, 1.48155, 1.49649, 1.40902, 1.34088, 1.33644, 1.33268, 1.3272, 1.32931, 
1.67251, 1.67553, 1.6564, 1.64539, 1.64515, 1.65385, 1.64923, 1.63565, 1.62452, 1.6745, 1.80015, 1.84321, 1.73489, 1.57907, 1.61621, 1.59209, 1.57462, 1.5608, 1.56793, 1.56812, 1.55094, 1.54341, 1.54432, 1.54821, 1.54238, 1.53235, 1.53009, 1.53122, 1.52733, 1.49927, 1.50666, 1.50497, 1.49712, 1.5063, 1.49922, 1.6002, 1.64016, 1.63758, 1.51082, 1.46465, 1.46571, 1.47238, 1.45061, 1.45331, 1.45132, 1.43772, 1.41749, 1.41249, 1.42889, 1.42958, 1.40975, 1.39608, 1.39944, 1.40138, 1.39312, 1.39211, 1.37683, 1.37426, 1.37748, 1.37656, 1.37404, 1.36252, 1.35921, 1.36412, 1.37018, 1.37621, 1.40876, 1.48841, 1.49917, 1.48627, 1.35416, 1.34741, 1.33639, 1.33663, 1.3335, 1.316, 
1.67386, 1.66761, 1.66292, 1.65851, 1.65099, 1.65793, 1.63908, 1.6473, 1.64449, 1.65481, 1.71203, 1.85562, 1.72783, 1.58158, 1.60528, 1.59694, 1.58954, 1.57319, 1.56642, 1.55996, 1.55095, 1.54951, 1.54555, 1.54615, 1.55036, 1.55135, 1.52438, 1.5337, 1.51413, 1.51939, 1.51673, 1.49752, 1.49324, 1.49903, 1.46005, 1.57937, 1.62102, 1.58143, 1.56561, 1.45035, 1.46176, 1.45595, 1.46473, 1.43296, 1.43642, 1.42712, 1.42837, 1.42485, 1.42139, 1.41724, 1.41274, 1.4074, 1.41037, 1.41003, 1.39703, 1.38651, 1.38189, 1.37458, 1.37174, 1.37034, 1.37124, 1.37852, 1.37953, 1.36121, 1.38547, 1.36893, 1.44444, 1.44578, 1.54743, 1.52293, 1.44431, 1.3548, 1.34121, 1.3221, 1.32004, 1.31774, 
1.66493, 1.64564, 1.63876, 1.63571, 1.62721, 1.6239, 1.62278, 1.62121, 1.63164, 1.61346, 1.75459, 1.87202, 1.72106, 1.58806, 1.58913, 1.57478, 1.57169, 1.55484, 1.54829, 1.54045, 1.54145, 1.54063, 1.53018, 1.5234, 1.52004, 1.51579, 1.52758, 1.52271, 1.52053, 1.50655, 1.49711, 1.48854, 1.48715, 1.48651, 1.46425, 1.48237, 1.60646, 1.60394, 1.53952, 1.46423, 1.45642, 1.4416, 1.45131, 1.44113, 1.42772, 1.42143, 1.41912, 1.4147, 1.40964, 1.40552, 1.40236, 1.39931, 1.39478, 1.39278, 1.38839, 1.38534, 1.38092, 1.37424, 1.36762, 1.36451, 1.36409, 1.35881, 1.35419, 1.35037, 1.36536, 1.35938, 1.40487, 1.44266, 1.51586, 1.51732, 1.43288, 1.32244, 1.31985, 1.31209, 1.31134, 1.30704, 
1.65907, 1.65551, 1.6486, 1.64173, 1.638, 1.64033, 1.62703, 1.62135, 1.62313, 1.59927, 1.73506, 1.76744, 1.9219, 1.56494, 1.58871, 1.57532, 1.56536, 1.55911, 1.55492, 1.55134, 1.54727, 1.54008, 1.5359, 1.5293, 1.52534, 1.51808, 1.51356, 1.51567, 1.51785, 1.49707, 1.49991, 1.48891, 1.48564, 1.49616, 1.45668, 1.53131, 1.5716, 1.63039, 1.56801, 1.43885, 1.46248, 1.44074, 1.43431, 1.43257, 1.44285, 1.41938, 1.41394, 1.41034, 1.4058, 1.40498, 1.39991, 1.39613, 1.39424, 1.38713, 1.3816, 1.37705, 1.37116, 1.36765, 1.36444, 1.36133, 1.35817, 1.35539, 1.35344, 1.34738, 1.34346, 1.35645, 1.39966, 1.44428, 1.38884, 1.55851, 1.35381, 1.33685, 1.32938, 1.32342, 1.31802, 1.31499, 
