1.62863, 1.62058, 1.61492, 1.61012, 1.60418, 1.60356, 1.5999, 1.59293, 1.61985, 1.6368, 1.66209, 1.68222, 1.68403, 1.6405, 1.56987, 1.56408, 1.56574, 1.56504, 1.56191, 1.5398, 1.52626, 1.52499, 1.52069, 1.5178, 1.51184, 1.50662, 1.49972, 1.4964, 1.49294, 1.48712, 1.48496, 1.48295, 1.47671, 1.4731, 1.46825, 1.47141, 1.45869, 1.45862, 1.45091, 1.53051, 1.71322, 1.71025, 1.54129, 1.42043, 1.43584, 1.42535, 1.42634, 1.41581, 1.41209, 1.40435, 1.39908, 1.39676, 1.39487, 1.39162, 1.38607, 1.38353, 1.37938, 1.37777, 1.3749, 1.36814, 1.36647, 1.36361, 1.35965, 1.35847, 1.35472, 1.35062, 1.34583, 1.34515, 1.34387, 1.33778, 1.33575, 1.33014, 1.33371, 1.33692, 1.33707, 1.33866, 1.3702, 1.35086, 1.37611, 1.35738, 1.36492, 1.31566, 1.31533, 1.29577, 1.29115, 1.28217, 1.28474, 1.28335, 1.284, 1.28111, 
1.62054, 1.62019, 1.61748, 1.61308, 1.61033, 1.6055, 1.60484, 1.60019, 1.61929, 1.63378, 1.66902, 1.69367, 1.64703, 1.59154, 1.5587, 1.5574, 1.55092, 1.54685, 1.55953, 1.54202, 1.52946, 1.52678, 1.52073, 1.51853, 1.5121, 1.50619, 1.50375, 1.50075, 1.4939, 1.48995, 1.48766, 1.48301, 1.47688, 1.46994, 1.47094, 1.46181, 1.45793, 1.45491, 1.45106, 1.58579, 1.67681, 1.7381, 1.48825, 1.42729, 1.44032, 1.42526, 1.42221, 1.41733, 1.40994, 1.40443, 1.39878, 1.39806, 1.39445, 1.39505, 1.38589, 1.38279, 1.38157, 1.37842, 1.37392, 1.37078, 1.366, 1.36205, 1.3606, 1.36419, 1.35463, 1.35248, 1.34621, 1.34665, 1.34673, 1.34294, 1.34077, 1.33444, 1.33375, 1.33968, 1.34678, 1.34294, 1.36135, 1.39005, 1.36097, 1.36791, 1.35332, 1.31819, 1.312, 1.29638, 1.29141, 1.28636, 1.28461, 1.28575, 1.28808, 1.30263, 
1.68071, 1.62034, 1.61854, 1.60969, 1.60693, 1.60436, 1.61692, 1.58987, 1.64817, 1.64081, 1.66243, 1.68381, 1.68656, 1.54451, 1.57372, 1.56308, 1.552, 1.55113, 1.56186, 1.554, 1.53128, 1.5244, 1.53166, 1.51592, 1.51339, 1.50835, 1.5057, 1.50015, 1.50585, 1.49352, 1.48794, 1.48394, 1.47853, 1.47132, 1.46777, 1.46452, 1.46135, 1.45901, 1.43307, 1.5558, 1.65217, 1.73561, 1.47397, 1.41945, 1.43122, 1.42963, 1.4208, 1.41983, 1.41158, 1.40667, 1.40213, 1.39581, 1.39521, 1.39501, 1.39172, 1.38418, 1.3824, 1.38178, 1.376, 1.3699, 1.37227, 1.36871, 1.36088, 1.35966, 1.35423, 1.34956, 1.35094, 1.34858, 1.34927, 1.34461, 1.34228, 1.33912, 1.33664, 1.35195, 1.34493, 1.35451, 1.37194, 1.39659, 1.36831, 1.37097, 1.36023, 1.3126, 1.30599, 1.29936, 1.28975, 1.28607, 1.2866, 1.28605, 1.29106, 1.29145, 
1.64808, 1.64079, 1.6303, 1.61316, 1.61263, 1.61425, 1.61076, 1.59089, 1.63132, 1.64535, 1.6908, 1.69353, 1.70693, 1.53965, 1.58209, 1.5695, 1.55193, 1.55794, 1.55297, 1.55711, 1.54064, 1.52834, 1.52933, 1.52057, 1.51588, 1.52922, 1.50529, 1.5027, 1.50026, 1.49574, 1.49231, 1.48709, 1.49281, 1.47461, 1.46898, 1.46737, 1.46802, 1.48315, 1.4681, 1.5403, 1.72458, 1.76129, 1.54429, 1.44345, 1.44045, 1.43713, 1.42285, 1.42761, 1.41583, 1.40901, 1.40574, 1.40161, 1.39995, 1.3979, 1.3964, 1.39078, 1.38655, 1.38248, 1.37998, 1.37464, 1.37195, 1.37164, 1.36134, 1.37052, 1.35561, 1.35475, 1.35353, 1.3517, 1.34904, 1.34772, 1.34679, 1.34049, 1.33976, 1.34239, 1.35036, 1.35767, 1.35112, 1.35685, 1.38781, 1.36545, 1.35243, 1.31364, 1.31262, 1.30899, 1.29537, 1.3062, 1.28867, 1.28672, 1.28945, 1.29005, 
1.6658, 1.63741, 1.62452, 1.61541, 1.61315, 1.6166, 1.61082, 1.6046, 1.62603, 1.647, 1.67034, 1.71436, 1.7044, 1.55755, 1.57401, 1.57326, 1.55779, 1.55095, 1.56251, 1.55133, 1.5409, 1.53657, 1.52562, 1.52292, 1.52006, 1.50993, 1.5067, 1.50227, 1.50026, 1.49644, 1.49412, 1.48908, 1.48508, 1.4796, 1.4716, 1.47195, 1.46671, 1.46803, 1.45133, 1.55071, 1.71199, 1.71545, 1.63934, 1.41714, 1.44041, 1.4316, 1.42566, 1.42003, 1.41638, 1.41181, 1.40629, 1.40448, 1.40279, 1.39992, 1.39758, 1.39118, 1.38732, 1.38362, 1.38038, 1.37869, 1.37524, 1.36813, 1.36509, 1.36198, 1.35877, 1.35837, 1.35266, 1.35348, 1.35394, 1.35459, 1.34788, 1.34753, 1.34451, 1.35648, 1.34622, 1.3535, 1.35977, 1.35492, 1.37777, 1.36808, 1.35715, 1.33039, 1.3159, 1.31329, 1.31995, 1.29439, 1.29542, 1.29041, 1.29039, 1.29173, 
1.68168, 1.62871, 1.62866, 1.61777, 1.61519, 1.61287, 1.61429, 1.61359, 1.63466, 1.64476, 1.69445, 1.72077, 1.67282, 1.59217, 1.56595, 1.57492, 1.56525, 1.5513, 1.54887, 1.55135, 1.541, 1.54788, 1.5446, 1.52229, 1.52107, 1.51606, 1.5099, 1.50347, 1.50101, 1.49883, 1.49498, 1.4901, 1.4845, 1.47744, 1.47439, 1.4707, 1.47211, 1.46979, 1.46919, 1.5209, 1.67146, 1.72775, 1.54919, 1.41898, 1.4451, 1.44364, 1.42757, 1.42383, 1.42035, 1.41439, 1.41046, 1.40589, 1.40442, 1.40114, 1.39697, 1.3909, 1.38863, 1.38919, 1.38385, 1.38128, 1.3777, 1.37041, 1.36509, 1.36133, 1.35752, 1.35756, 1.35693, 1.3602, 1.35395, 1.35414, 1.35181, 1.34475, 1.34235, 1.37084, 1.37421, 1.35135, 1.38174, 1.36063, 1.38623, 1.37258, 1.35423, 1.31441, 1.31321, 1.31697, 1.30164, 1.30112, 1.30238, 1.29631, 1.29307, 1.29134, 
1.66529, 1.64486, 1.62637, 1.61881, 1.6149, 1.61425, 1.61642, 1.59894, 1.64542, 1.64813, 1.69775, 1.6998, 1.72538, 1.6016, 1.57994, 1.58412, 1.55902, 1.55494, 1.56194, 1.55562, 1.56581, 1.5522, 1.52507, 1.52539, 1.52385, 1.51229, 1.50855, 1.5056, 1.50298, 1.49879, 1.49717, 1.49189, 1.48745, 1.48094, 1.47691, 1.47672, 1.47452, 1.47481, 1.44346, 1.55979, 1.6303, 1.74666, 1.5313, 1.45356, 1.45462, 1.44178, 1.43299, 1.426, 1.42311, 1.41557, 1.41267, 1.40789, 1.40252, 1.40371, 1.39792, 1.39512, 1.39226, 1.39039, 1.38931, 1.38156, 1.38109, 1.37283, 1.36574, 1.36177, 1.3606, 1.3598, 1.35838, 1.36108, 1.36169, 1.35766, 1.35395, 1.3476, 1.34677, 1.34825, 1.36153, 1.34711, 1.35862, 1.40574, 1.39661, 1.3849, 1.34918, 1.33224, 1.32043, 1.319, 1.30278, 1.29923, 1.29895, 1.29857, 1.29738, 1.29201, 
1.6904, 1.66559, 1.62744, 1.63068, 1.61722, 1.61713, 1.62199, 1.63804, 1.64343, 1.64857, 1.69531, 1.70665, 1.69054, 1.6037, 1.57257, 1.57255, 1.56092, 1.5577, 1.55082, 1.56668, 1.55344, 1.54493, 1.53712, 1.5246, 1.51979, 1.51891, 1.51189, 1.50563, 1.50457, 1.4987, 1.49625, 1.49301, 1.48961, 1.48544, 1.48165, 1.48124, 1.4787, 1.47966, 1.47454, 1.55905, 1.68774, 1.73367, 1.68679, 1.42986, 1.45264, 1.45089, 1.4376, 1.43788, 1.42308, 1.41859, 1.41743, 1.4115, 1.40867, 1.40324, 1.3998, 1.39717, 1.39495, 1.39368, 1.3893, 1.38811, 1.38423, 1.37558, 1.3739, 1.36556, 1.36214, 1.35777, 1.35906, 1.36146, 1.36384, 1.35987, 1.35692, 1.35397, 1.35024, 1.35013, 1.35055, 1.34748, 1.35595, 1.3824, 1.37241, 1.4296, 1.38494, 1.32631, 1.3275, 1.32529, 1.31245, 1.30472, 1.30273, 1.3013, 1.2963, 1.29525, 
1.67947, 1.68719, 1.63832, 1.62575, 1.62857, 1.62567, 1.62561, 1.63381, 1.6297, 1.64611, 1.68368, 1.69789, 1.68544, 1.59569, 1.56743, 1.58224, 1.58161, 1.56204, 1.56378, 1.5692, 1.56213, 1.54023, 1.54143, 1.53771, 1.5217, 1.52014, 1.51645, 1.51187, 1.5064, 1.50187, 1.49845, 1.49328, 1.49201, 1.48961, 1.48858, 1.48266, 1.48015, 1.47804, 1.47408, 1.54708, 1.62965, 1.75488, 1.6459, 1.46371, 1.45613, 1.46134, 1.44445, 1.43419, 1.43055, 1.4237, 1.42024, 1.41603, 1.41372, 1.41263, 1.40184, 1.40022, 1.39966, 1.39496, 1.3921, 1.38901, 1.39362, 1.37864, 1.37705, 1.3724, 1.36099, 1.35773, 1.35871, 1.36344, 1.36249, 1.36118, 1.35525, 1.35373, 1.35279, 1.35231, 1.35789, 1.35399, 1.36848, 1.37826, 1.43661, 1.39811, 1.38448, 1.32484, 1.33489, 1.3398, 1.31433, 1.30725, 1.30785, 1.30701, 1.30578, 1.30147, 
1.67664, 1.66121, 1.64787, 1.63793, 1.62188, 1.61975, 1.63656, 1.62616, 1.63661, 1.66427, 1.68644, 1.69914, 1.66479, 1.60191, 1.58898, 1.57449, 1.56399, 1.55679, 1.56177, 1.56535, 1.55956, 1.54185, 1.53557, 1.53109, 1.52485, 1.52328, 1.51726, 1.51306, 1.51028, 1.50391, 1.5069, 1.49745, 1.49291, 1.49073, 1.48794, 1.48257, 1.4924, 1.4908, 1.44097, 1.57153, 1.71673, 1.73798, 1.60302, 1.44242, 1.46143, 1.46298, 1.45592, 1.43679, 1.43083, 1.42627, 1.42252, 1.41948, 1.41696, 1.42236, 1.40649, 1.40203, 1.39999, 1.39618, 1.39421, 1.39335, 1.38808, 1.38489, 1.37782, 1.36948, 1.36813, 1.35917, 1.35748, 1.3601, 1.36123, 1.3591, 1.35911, 1.35184, 1.35043, 1.3502, 1.36274, 1.36096, 1.39162, 1.3789, 1.38567, 1.42368, 1.39516, 1.32969, 1.33555, 1.32829, 1.33049, 1.31276, 1.307, 1.30886, 1.30852, 1.30513, 
1.65734, 1.67905, 1.63155, 1.63018, 1.6208, 1.61828, 1.63421, 1.59938, 1.64697, 1.67839, 1.70533, 1.70669, 1.71994, 1.5615, 1.57698, 1.58304, 1.56532, 1.56895, 1.55776, 1.55156, 1.55924, 1.53969, 1.53691, 1.53386, 1.53322, 1.52121, 1.51833, 1.51631, 1.50996, 1.50602, 1.50315, 1.49932, 1.49567, 1.49313, 1.49072, 1.48487, 1.4809, 1.48546, 1.48109, 1.5687, 1.72461, 1.73826, 1.56469, 1.43427, 1.45536, 1.45562, 1.43973, 1.43736, 1.43272, 1.42702, 1.42204, 1.42175, 1.41716, 1.42022, 1.40743, 1.40649, 1.40209, 1.39829, 1.39721, 1.39345, 1.38928, 1.3818, 1.38064, 1.36991, 1.36641, 1.36203, 1.36009, 1.35896, 1.35772, 1.35482, 1.35282, 1.3512, 1.35029, 1.35186, 1.35664, 1.34723, 1.3726, 1.40112, 1.39679, 1.43672, 1.37763, 1.34133, 1.32607, 1.32048, 1.3274, 1.3124, 1.30855, 1.30728, 1.30828, 1.30878, 
1.66184, 1.65489, 1.64293, 1.62993, 1.6214, 1.61912, 1.62118, 1.62022, 1.61065, 1.68181, 1.71354, 1.75499, 1.66388, 1.58258, 1.58883, 1.58978, 1.57595, 1.56383, 1.55524, 1.5653, 1.56672, 1.54244, 1.53896, 1.53819, 1.53011, 1.52464, 1.52375, 1.51888, 1.52121, 1.50638, 1.50341, 1.50156, 1.49947, 1.49675, 1.49396, 1.48958, 1.48934, 1.49545, 1.45622, 1.5038, 1.71647, 1.72353, 1.64045, 1.4203, 1.46573, 1.45164, 1.44133, 1.44436, 1.43621, 1.43054, 1.42372, 1.42255, 1.41562, 1.4142, 1.41053, 1.40527, 1.40461, 1.40191, 1.40206, 1.39749, 1.39156, 1.38589, 1.37867, 1.37179, 1.36863, 1.36424, 1.36052, 1.35891, 1.36009, 1.35377, 1.35303, 1.35091, 1.36026, 1.35773, 1.35826, 1.37339, 1.40578, 1.38821, 1.41635, 1.41529, 1.36626, 1.32402, 1.327, 1.32544, 1.31784, 1.32439, 1.3136, 1.30634, 1.3072, 1.31104, 
