1.64426, 1.63454, 1.60956, 1.60931, 1.66459, 1.68215, 1.56188, 1.55373, 1.52062, 1.51979, 1.49835, 1.48549, 1.46696, 1.46476, 1.45645, 1.42912, 1.42467, 1.40752, 1.39546, 1.38862, 1.37596, 1.36207, 1.35756, 1.3468, 1.33591, 1.3396, 1.33497, 1.35657, 1.31561, 1.28733, 
1.64608, 1.63427, 1.61876, 1.61401, 1.68776, 1.72446, 1.55837, 1.5508, 1.54856, 1.52268, 1.5097, 1.49676, 1.47445, 1.47205, 1.48205, 1.44127, 1.44792, 1.42371, 1.4071, 1.39241, 1.38523, 1.37777, 1.35738, 1.35816, 1.35622, 1.34228, 1.35814, 1.37518, 1.32359, 1.3163, 
1.65099, 1.67482, 1.64115, 1.62889, 1.67093, 1.5662, 1.58249, 1.5641, 1.55041, 1.52503, 1.50971, 1.5064, 1.49192, 1.47918, 1.50218, 1.45439, 1.46015, 1.43085, 1.41784, 1.40676, 1.39577, 1.39532, 1.37139, 1.35892, 1.35327, 1.35247, 1.37411, 1.39947, 1.34728, 1.32188, 
1.65792, 1.6605, 1.63357, 1.63486, 1.68538, 1.75266, 1.59906, 1.57519, 1.56175, 1.53393, 1.52853, 1.50763, 1.49995, 1.4868, 1.4715, 1.44515, 1.45052, 1.42875, 1.42689, 1.41377, 1.40253, 1.40181, 1.38774, 1.3718, 1.37063, 1.35293, 1.37107, 1.39214, 1.33024, 1.32312, 
1.67174, 1.66416, 1.66214, 1.62858, 1.74659, 1.59268, 1.58191, 1.57241, 1.5583, 1.53751, 1.53151, 1.51895, 1.50248, 1.50345, 1.46346, 1.42733, 1.45208, 1.43766, 1.4233, 1.41908, 1.40548, 1.39883, 1.38873, 1.37639, 1.3707, 1.36288, 1.36209, 1.44443, 1.34499, 1.32043, 
1.67057, 1.66551, 1.66607, 1.65895, 1.71707, 1.74971, 1.59607, 1.58643, 1.56929, 1.57059, 1.53376, 1.52343, 1.50314, 1.4972, 1.44541, 1.6955, 1.46491, 1.44742, 1.43031, 1.42658, 1.41934, 1.40889, 1.39959, 1.38867, 1.37142, 1.3656, 1.40854, 1.43846, 1.36194, 1.33355, 
1.69925, 1.67433, 1.6755, 1.64822, 1.76523, 1.63512, 1.58992, 1.59955, 1.57147, 1.55828, 1.55035, 1.53029, 1.51651, 1.50386, 1.47328, 1.69904, 1.47822, 1.46148, 1.4405, 1.43618, 1.42312, 1.41536, 1.40105, 1.38826, 1.37373, 1.37306, 1.37916, 1.46855, 1.35109, 1.3332, 
1.69017, 1.67924, 1.67509, 1.69346, 1.79031, 1.79982, 1.59935, 1.59558, 1.57568, 1.55394, 1.54995, 1.5373, 1.51987, 1.5091, 1.56554, 1.69291, 1.46903, 1.45817, 1.45402, 1.44119, 1.4302, 1.41793, 1.41367, 1.39405, 1.38471, 1.38161, 1.386, 1.49136, 1.3517, 1.33962, 
1.68904, 1.68202, 1.66914, 1.65308, 1.63942, 1.83374, 1.59275, 1.58506, 1.57454, 1.56483, 1.54044, 1.53777, 1.50607, 1.49918, 1.65839, 1.63054, 1.47455, 1.44803, 1.44221, 1.43255, 1.42138, 1.41665, 1.40849, 1.38865, 1.38234, 1.37895, 1.37797, 1.54643, 1.35491, 1.34318, 
1.69892, 1.66861, 1.66978, 1.66402, 1.62242, 1.86511, 1.63343, 1.59538, 1.58336, 1.56675, 1.56436, 1.53988, 1.52123, 1.51701, 1.48629, 1.64862, 1.48507, 1.46517, 1.46397, 1.43994, 1.44052, 1.41986, 1.41038, 1.39591, 1.40819, 1.37909, 1.40484, 1.52572, 1.35728, 1.35529, 
1.70436, 1.70229, 1.67029, 1.65693, 1.63427, 1.85621, 1.62048, 1.60216, 1.5835, 1.56493, 1.56413, 1.54503, 1.5288, 1.53713, 1.62312, 1.6485, 1.48691, 1.48337, 1.45478, 1.44299, 1.44319, 1.42878, 1.41589, 1.40621, 1.39752, 1.39155, 1.4031, 1.52395, 1.36446, 1.35865, 
1.69494, 1.68314, 1.67487, 1.66072, 1.63781, 1.83131, 1.62028, 1.60076, 1.5853, 1.56531, 1.5512, 1.54258, 1.52407, 1.50967, 1.51412, 1.6479, 1.48196, 1.47753, 1.45345, 1.4354, 1.42853, 1.41728, 1.40794, 1.38998, 1.38713, 1.37925, 1.39367, 1.55038, 1.36423, 1.35803, 
1.67946, 1.66469, 1.65292, 1.6278, 1.61546, 1.74824, 1.59564, 1.5826, 1.564, 1.5538, 1.54535, 1.51685, 1.51061, 1.49898, 1.49579, 1.60714, 1.46554, 1.45528, 1.44174, 1.42323, 1.41258, 1.3999, 1.39095, 1.37494, 1.36939, 1.36142, 1.37212, 1.54259, 1.32032, 1.33149, 
1.68117, 1.65898, 1.64413, 1.63723, 1.62815, 1.91438, 1.58898, 1.58248, 1.55623, 1.55475, 1.53835, 1.52642, 1.5123, 1.49896, 1.49986, 1.58172, 1.45899, 1.45068, 1.4298, 1.42582, 1.41228, 1.40332, 1.39357, 1.38292, 1.37094, 1.36689, 1.37087, 1.55088, 1.49976, 1.32743, 
