1.61414, 1.61755, 1.60239, 1.59931, 1.59011, 1.59987, 1.59104, 1.59476, 1.60741, 1.63771, 1.68295, 1.66113, 1.53138, 1.55155, 1.53757, 1.55121, 1.53658, 1.52017, 1.50991, 1.50626, 1.50299, 1.4988, 1.496, 1.48974, 1.48085, 1.47819, 1.47311, 1.46983, 1.45987, 1.45409, 1.45435, 1.44872, 1.45375, 1.45414, 1.53578, 1.77847, 1.70489, 1.41286, 1.42269, 1.4138, 1.41218, 1.40301, 1.40166, 1.39317, 1.3884, 1.38138, 1.37667, 1.37368, 1.36591, 1.36212, 1.35763, 1.35656, 1.35436, 1.35208, 1.34053, 1.33928, 1.33229, 1.32902, 1.33045, 1.31938, 1.31752, 1.31476, 1.3153, 1.32221, 1.32353, 1.33522, 1.35509, 1.34391, 1.37806, 1.31616, 1.3052, 1.285, 1.278, 1.27491, 1.28443, 1.27472, 
1.63772, 1.60827, 1.60762, 1.60181, 1.59722, 1.59395, 1.6069, 1.61609, 1.62394, 1.65768, 1.67614, 1.70949, 1.54817, 1.54679, 1.54084, 1.53533, 1.56527, 1.53085, 1.51674, 1.511, 1.5078, 1.50196, 1.49329, 1.49246, 1.48876, 1.47996, 1.47473, 1.47109, 1.46719, 1.46283, 1.457, 1.44918, 1.45514, 1.41547, 1.55479, 1.75691, 1.60877, 1.42051, 1.41897, 1.41393, 1.40631, 1.403, 1.39337, 1.39211, 1.38579, 1.38168, 1.37808, 1.37451, 1.37144, 1.36881, 1.36009, 1.35457, 1.35142, 1.34939, 1.34996, 1.34345, 1.33683, 1.33396, 1.33761, 1.32942, 1.32672, 1.32373, 1.33705, 1.32745, 1.32777, 1.35648, 1.34713, 1.3575, 1.37593, 1.30662, 1.29518, 1.28521, 1.28068, 1.27809, 1.28497, 1.27348, 
1.66163, 1.64818, 1.61679, 1.6098, 1.60365, 1.60115, 1.60095, 1.59058, 1.63462, 1.66565, 1.7046, 1.68888, 1.55514, 1.56263, 1.54861, 1.54033, 1.55144, 1.54171, 1.52093, 1.51582, 1.51517, 1.50479, 1.49981, 1.49552, 1.49041, 1.48919, 1.48324, 1.47541, 1.47635, 1.4615, 1.4608, 1.46466, 1.46862, 1.41969, 1.52499, 1.70683, 1.65133, 1.44132, 1.42982, 1.42837, 1.41507, 1.40604, 1.40123, 1.39913, 1.39211, 1.39371, 1.38893, 1.38528, 1.37765, 1.37408, 1.36835, 1.36529, 1.36345, 1.35373, 1.34798, 1.34796, 1.34536, 1.34174, 1.3579, 1.33936, 1.33436, 1.33072, 1.33259, 1.33456, 1.33647, 1.36044, 1.37863, 1.35889, 1.35777, 1.31004, 1.30981, 1.30552, 1.28597, 1.2861, 1.28742, 1.28139, 
1.64727, 1.67252, 1.6433, 1.62296, 1.60844, 1.61306, 1.61151, 1.5819, 1.6446, 1.68502, 1.68413, 1.66727, 1.54123, 1.5621, 1.54897, 1.54483, 1.53904, 1.55235, 1.53413, 1.52923, 1.51455, 1.50903, 1.50418, 1.49856, 1.49386, 1.49106, 1.48602, 1.47964, 1.47659, 1.47427, 1.46987, 1.4685, 1.46821, 1.43837, 1.61366, 1.71737, 1.6963, 1.43839, 1.44827, 1.43171, 1.42482, 1.41974, 1.40988, 1.40519, 1.4089, 1.39375, 1.38961, 1.38687, 1.38299, 1.38211, 1.37771, 1.37353, 1.36571, 1.35818, 1.35603, 1.35011, 1.34761, 1.3501, 1.35179, 1.34886, 1.34997, 1.33943, 1.33953, 1.33971, 1.33743, 1.39689, 1.40549, 1.38798, 1.35088, 1.32613, 1.31624, 1.30172, 1.29484, 1.30201, 1.29321, 1.28459, 
1.63485, 1.66536, 1.6445, 1.6218, 1.61342, 1.60582, 1.61544, 1.61144, 1.64905, 1.71016, 1.728, 1.6439, 1.56548, 1.58486, 1.5561, 1.55278, 1.54403, 1.55369, 1.53492, 1.52463, 1.5229, 1.51695, 1.51023, 1.50608, 1.49844, 1.49552, 1.49196, 1.48694, 1.4835, 1.48513, 1.47579, 1.46916, 1.47998, 1.47156, 1.61864, 1.72805, 1.61517, 1.43049, 1.45138, 1.43694, 1.42716, 1.42092, 1.4191, 1.41143, 1.4071, 1.41327, 1.41953, 1.39311, 1.40014, 1.38889, 1.39677, 1.37896, 1.37509, 1.3657, 1.35891, 1.35135, 1.35003, 1.34985, 1.35027, 1.34652, 1.34377, 1.34045, 1.34518, 1.35198, 1.35211, 1.3652, 1.39613, 1.38626, 1.33966, 1.31708, 1.31375, 1.31193, 1.30498, 1.29953, 1.29881, 1.30018, 
1.64114, 1.64093, 1.64523, 1.62285, 1.62055, 1.63417, 1.62332, 1.58206, 1.64181, 1.7022, 1.75271, 1.70246, 1.56522, 1.58941, 1.56257, 1.55206, 1.55466, 1.55124, 1.55862, 1.53702, 1.53407, 1.52681, 1.51715, 1.5123, 1.50298, 1.50143, 1.49401, 1.48992, 1.48579, 1.48254, 1.48088, 1.4743, 1.47769, 1.44459, 1.65452, 1.71841, 1.6542, 1.42313, 1.44688, 1.46641, 1.43079, 1.42286, 1.41796, 1.41676, 1.41471, 1.40842, 1.40632, 1.40168, 1.39626, 1.39323, 1.392, 1.38964, 1.38303, 1.37908, 1.36481, 1.36265, 1.3557, 1.35385, 1.34905, 1.34664, 1.34676, 1.34635, 1.34029, 1.34651, 1.34048, 1.37661, 1.38927, 1.40305, 1.39508, 1.32021, 1.32334, 1.31816, 1.30918, 1.30174, 1.2994, 1.29994, 
1.64561, 1.64046, 1.62289, 1.64908, 1.64095, 1.61603, 1.61656, 1.59276, 1.63757, 1.71005, 1.74207, 1.70785, 1.55836, 1.57995, 1.56568, 1.55418, 1.5507, 1.54747, 1.55383, 1.54418, 1.53386, 1.5267, 1.52172, 1.51304, 1.50901, 1.50268, 1.49937, 1.493, 1.48746, 1.50463, 1.47811, 1.47411, 1.48327, 1.48524, 1.59465, 1.69347, 1.59753, 1.41617, 1.45051, 1.43948, 1.42964, 1.43017, 1.41976, 1.41607, 1.40862, 1.40928, 1.40541, 1.40239, 1.3912, 1.39089, 1.39163, 1.39154, 1.38993, 1.37913, 1.37581, 1.37206, 1.36245, 1.35981, 1.35913, 1.3578, 1.35707, 1.34657, 1.34139, 1.34442, 1.34718, 1.38056, 1.38642, 1.40912, 1.41245, 1.34153, 1.33211, 1.31459, 1.30984, 1.30378, 1.30628, 1.29702, 
1.65264, 1.65152, 1.64492, 1.66903, 1.63453, 1.61711, 1.61984, 1.62632, 1.6298, 1.73508, 1.74685, 1.72133, 1.56201, 1.577, 1.57524, 1.56265, 1.55421, 1.5513, 1.56087, 1.54884, 1.54104, 1.52835, 1.52382, 1.51952, 1.51294, 1.5081, 1.50555, 1.49697, 1.49337, 1.49556, 1.4846, 1.47733, 1.47596, 1.44053, 1.56802, 1.6846, 1.66182, 1.42576, 1.44424, 1.45475, 1.42751, 1.4448, 1.42189, 1.42354, 1.41556, 1.41222, 1.40635, 1.3988, 1.39637, 1.39172, 1.38912, 1.38811, 1.38525, 1.38344, 1.37642, 1.37188, 1.36683, 1.36583, 1.36462, 1.36249, 1.35998, 1.35509, 1.35133, 1.35817, 1.3479, 1.37799, 1.39416, 1.41721, 1.40536, 1.3723, 1.33364, 1.31717, 1.31786, 1.30962, 1.30248, 1.29866, 
1.65258, 1.64777, 1.64039, 1.64476, 1.65515, 1.63039, 1.62363, 1.61492, 1.68098, 1.74465, 1.76057, 1.74035, 1.60375, 1.58804, 1.57701, 1.57768, 1.56447, 1.55764, 1.55649, 1.55189, 1.54768, 1.53086, 1.52502, 1.52103, 1.51805, 1.51959, 1.50881, 1.50212, 1.49575, 1.48967, 1.48653, 1.48345, 1.48297, 1.4588, 1.5445, 1.69873, 1.68389, 1.41553, 1.44531, 1.44135, 1.43459, 1.43029, 1.42647, 1.42111, 1.41797, 1.41699, 1.41244, 1.40679, 1.39892, 1.39724, 1.39564, 1.39156, 1.38866, 1.38552, 1.38173, 1.37415, 1.37121, 1.36782, 1.36344, 1.36336, 1.35762, 1.35952, 1.35655, 1.36527, 1.35618, 1.38681, 1.42905, 1.43825, 1.45419, 1.3203, 1.36113, 1.31883, 1.31267, 1.30364, 1.30277, 1.29965, 
1.65713, 1.64974, 1.64399, 1.64173, 1.66435, 1.63997, 1.63492, 1.62869, 1.70297, 1.70937, 1.76922, 1.74141, 1.58002, 1.59588, 1.59527, 1.57097, 1.5662, 1.56536, 1.56004, 1.5679, 1.56126, 1.54823, 1.53036, 1.52348, 1.51725, 1.51461, 1.50933, 1.50338, 1.50286, 1.49362, 1.49057, 1.49911, 1.48619, 1.43373, 1.59449, 1.68325, 1.68192, 1.44513, 1.45889, 1.45317, 1.4501, 1.43979, 1.43329, 1.42905, 1.41997, 1.41967, 1.41761, 1.41471, 1.40968, 1.40558, 1.40348, 1.39839, 1.39726, 1.39017, 1.3883, 1.37964, 1.3788, 1.37108, 1.36809, 1.36595, 1.36221, 1.36071, 1.3564, 1.37563, 1.34853, 1.39244, 1.42756, 1.43011, 1.44897, 1.35301, 1.33439, 1.33734, 1.32209, 1.3143, 1.31485, 1.30856, 
