1.62087, 1.61354, 1.60915, 1.60209, 1.60718, 1.61921, 1.67498, 1.68184, 1.66218, 1.56092, 1.5535, 1.56194, 1.57185, 1.52699, 1.5211, 1.51975, 1.51052, 1.50591, 1.4956, 1.49093, 1.49558, 1.47672, 1.47076, 1.46579, 1.47774, 1.45636, 1.53101, 1.73654, 1.46708, 1.43427, 1.42552, 1.41478, 1.40983, 1.39815, 1.39673, 1.39173, 1.38507, 1.37965, 1.37557, 1.36861, 1.36647, 1.36022, 1.35528, 1.35018, 1.34428, 1.34379, 1.33529, 1.32966, 1.33627, 1.33734, 1.33441, 1.34866, 1.36444, 1.33307, 1.30825, 1.29759, 1.29533, 1.28235, 1.2839, 1.28936, 
1.62941, 1.6181, 1.60717, 1.60997, 1.61059, 1.62119, 1.66698, 1.69364, 1.66549, 1.5586, 1.55841, 1.54817, 1.56234, 1.52931, 1.52384, 1.51795, 1.5113, 1.50282, 1.49778, 1.49093, 1.48308, 1.47812, 1.46737, 1.47477, 1.46118, 1.48308, 1.60569, 1.63637, 1.43109, 1.42736, 1.42255, 1.41555, 1.40782, 1.39868, 1.39572, 1.39057, 1.38278, 1.38102, 1.37531, 1.36999, 1.36807, 1.35944, 1.35592, 1.35057, 1.34542, 1.3428, 1.33998, 1.33563, 1.33988, 1.34806, 1.35796, 1.35223, 1.36404, 1.3761, 1.3151, 1.3228, 1.28853, 1.29698, 1.28298, 1.28379, 
1.62034, 1.61798, 1.61016, 1.60572, 1.60313, 1.61235, 1.63192, 1.69355, 1.64705, 1.55904, 1.55121, 1.54912, 1.55932, 1.5282, 1.5215, 1.51975, 1.5106, 1.50412, 1.49833, 1.4916, 1.4838, 1.47847, 1.46856, 1.47064, 1.45651, 1.4753, 1.60245, 1.73269, 1.44593, 1.43155, 1.42167, 1.42334, 1.40734, 1.3994, 1.39544, 1.39259, 1.38333, 1.38128, 1.37873, 1.36813, 1.36447, 1.36054, 1.36095, 1.35377, 1.34603, 1.34592, 1.34053, 1.33378, 1.34615, 1.33683, 1.38214, 1.3894, 1.36101, 1.34537, 1.31122, 1.29469, 1.28785, 1.2834, 1.28558, 1.32285, 
1.63135, 1.61733, 1.61601, 1.60659, 1.61791, 1.63075, 1.66929, 1.6867, 1.70275, 1.56378, 1.56498, 1.54734, 1.56408, 1.53706, 1.52171, 1.52302, 1.5088, 1.50279, 1.49836, 1.49102, 1.48476, 1.48063, 1.47053, 1.46254, 1.45883, 1.44671, 1.58877, 1.72201, 1.39925, 1.43766, 1.42263, 1.42123, 1.40841, 1.39568, 1.39591, 1.39268, 1.38521, 1.38183, 1.37578, 1.37095, 1.36579, 1.36036, 1.35547, 1.35349, 1.34939, 1.34963, 1.35153, 1.33638, 1.34398, 1.33674, 1.35861, 1.37716, 1.36332, 1.34499, 1.31024, 1.30506, 1.28912, 1.28353, 1.28514, 1.2858, 
1.67847, 1.61823, 1.60943, 1.60554, 1.60931, 1.58922, 1.6411, 1.68316, 1.5516, 1.57448, 1.55424, 1.5515, 1.56139, 1.53144, 1.53189, 1.51736, 1.51331, 1.5059, 1.49965, 1.49485, 1.48648, 1.47934, 1.47547, 1.47495, 1.46109, 1.44699, 1.59934, 1.74329, 1.47406, 1.43708, 1.42338, 1.41874, 1.40878, 1.40137, 1.39882, 1.39258, 1.38671, 1.38248, 1.37784, 1.37213, 1.36593, 1.36105, 1.35854, 1.35008, 1.34983, 1.3483, 1.34388, 1.33998, 1.33668, 1.34454, 1.35464, 1.35564, 1.37228, 1.3619, 1.31598, 1.30427, 1.2894, 1.28547, 1.28727, 1.29096, 
1.62679, 1.61853, 1.60811, 1.60608, 1.60485, 1.63703, 1.64718, 1.71715, 1.66573, 1.56622, 1.55735, 1.55495, 1.55581, 1.54668, 1.5235, 1.51756, 1.51624, 1.5041, 1.50081, 1.49576, 1.49348, 1.48426, 1.46945, 1.48177, 1.46223, 1.44109, 1.52718, 1.70578, 1.40689, 1.43055, 1.42956, 1.41879, 1.40887, 1.40189, 1.39719, 1.3963, 1.3896, 1.3839, 1.37967, 1.37438, 1.36551, 1.36169, 1.35712, 1.35071, 1.34973, 1.34746, 1.35187, 1.34062, 1.34055, 1.34173, 1.35156, 1.35549, 1.37236, 1.36667, 1.32297, 1.29936, 1.29, 1.28791, 1.28812, 1.29955, 
1.64747, 1.63076, 1.61177, 1.61396, 1.59098, 1.62995, 1.66161, 1.69275, 1.70377, 1.58228, 1.56961, 1.55751, 1.55177, 1.53757, 1.53628, 1.52193, 1.5161, 1.50647, 1.50283, 1.51267, 1.4917, 1.49995, 1.47378, 1.46608, 1.46165, 1.45545, 1.54081, 1.7172, 1.43343, 1.44514, 1.43696, 1.42814, 1.41057, 1.40577, 1.40052, 1.39824, 1.3931, 1.38732, 1.38151, 1.3743, 1.36942, 1.36099, 1.35846, 1.35434, 1.3519, 1.34966, 1.34697, 1.33964, 1.34112, 1.35119, 1.35146, 1.35772, 1.3776, 1.35759, 1.31336, 1.31094, 1.29534, 1.28777, 1.28945, 1.29015, 
1.64137, 1.62443, 1.62306, 1.61354, 1.62022, 1.60841, 1.66552, 1.7135, 1.6228, 1.58136, 1.55912, 1.57647, 1.5794, 1.54488, 1.54411, 1.52143, 1.51708, 1.50664, 1.50106, 1.4966, 1.49607, 1.50823, 1.47419, 1.46894, 1.46866, 1.45412, 1.52674, 1.74166, 1.42567, 1.43735, 1.43627, 1.42202, 1.41363, 1.40457, 1.40236, 1.39933, 1.39286, 1.38654, 1.38297, 1.37618, 1.37463, 1.36179, 1.35916, 1.35423, 1.3531, 1.35135, 1.35077, 1.34111, 1.34258, 1.34416, 1.38163, 1.35757, 1.39301, 1.37313, 1.33741, 1.29815, 1.30614, 1.29206, 1.29057, 1.29192, 
1.66527, 1.62355, 1.6143, 1.61569, 1.60707, 1.60418, 1.66978, 1.71452, 1.69652, 1.5693, 1.57286, 1.55131, 1.5624, 1.5455, 1.52845, 1.52419, 1.51688, 1.50908, 1.50102, 1.49769, 1.49297, 1.48548, 1.47287, 1.46945, 1.46615, 1.43052, 1.59748, 1.71075, 1.40896, 1.45805, 1.44202, 1.42615, 1.41384, 1.40849, 1.40299, 1.39874, 1.39703, 1.38762, 1.3814, 1.37591, 1.37328, 1.36383, 1.35893, 1.35788, 1.35337, 1.35258, 1.35535, 1.34735, 1.35695, 1.34432, 1.35525, 1.36043, 1.37846, 1.35445, 1.31758, 1.32551, 1.31782, 1.29284, 1.28947, 1.31036, 
1.64496, 1.62565, 1.62244, 1.61564, 1.61285, 1.6018, 1.66505, 1.71496, 1.72138, 1.57115, 1.56784, 1.56087, 1.56631, 1.55424, 1.52937, 1.52681, 1.51619, 1.5099, 1.50423, 1.49885, 1.49304, 1.50682, 1.47489, 1.47164, 1.46819, 1.47808, 1.63444, 1.70748, 1.54031, 1.44286, 1.42952, 1.42354, 1.41682, 1.40919, 1.4026, 1.39971, 1.396, 1.38791, 1.38478, 1.37865, 1.3722, 1.36489, 1.36079, 1.3567, 1.35437, 1.3717, 1.35098, 1.34415, 1.34147, 1.3615, 1.35743, 1.38209, 1.38913, 1.34605, 1.31451, 1.31938, 1.29937, 1.2957, 1.29404, 1.29182, 
