1.6137, 1.6232, 1.61772, 1.60321, 1.60071, 1.59881, 1.58921, 1.58909, 1.59083, 1.60695, 1.56908, 1.58027, 1.60685, 1.60626, 1.61921, 1.65381, 1.69267, 1.67187, 1.54215, 1.53073, 1.54919, 1.5372, 1.53747, 1.5513, 1.55761, 1.52649, 1.52336, 1.51351, 1.50944, 1.5071, 1.50395, 1.5019, 1.49826, 1.49741, 1.49405, 1.48997, 1.48409, 1.48091, 1.47672, 1.47507, 1.47128, 1.46516, 1.46066, 1.45637, 1.45471, 1.45582, 1.45141, 1.45595, 1.45132, 1.45204, 1.44731, 1.5364, 1.69791, 1.78104, 1.65623, 1.58183, 1.41289, 1.42267, 1.43961, 1.41408, 1.42682, 1.40645, 1.4157, 1.40183, 1.39804, 1.39369, 1.39131, 1.38939, 1.38254, 1.37946, 1.37591, 1.37426, 1.37022, 1.37046, 1.36237, 1.36322, 1.35837, 1.35711, 1.35477, 1.35731, 1.3527, 1.35748, 1.33983, 1.34313, 1.33494, 1.33159, 1.32798, 1.33136, 1.32551, 1.3289, 1.31933, 1.31928, 1.31593, 1.31353, 1.31373, 1.32151, 1.33642, 1.32596, 1.34089, 1.33634, 1.3556, 1.34411, 1.34611, 1.37779, 1.30887, 1.31987, 1.30318, 1.29176, 1.28358, 1.27897, 1.27815, 1.28173, 1.27509, 1.29937, 1.27455, 
1.63747, 1.63016, 1.60998, 1.60779, 1.60635, 1.601, 1.59635, 1.59484, 1.59426, 1.59393, 1.57562, 1.59561, 1.60692, 1.62467, 1.64353, 1.67668, 1.67443, 1.63645, 1.5612, 1.55024, 1.5466, 1.55479, 1.53958, 1.54091, 1.54955, 1.53883, 1.53818, 1.51701, 1.51622, 1.51094, 1.50841, 1.51502, 1.50185, 1.49934, 1.49406, 1.49232, 1.49097, 1.48221, 1.48066, 1.47593, 1.47459, 1.47349, 1.47002, 1.46267, 1.45911, 1.46178, 1.45746, 1.44849, 1.45197, 1.45636, 1.44682, 1.5167, 1.62023, 1.7564, 1.60872, 1.54052, 1.42045, 1.42107, 1.41821, 1.41534, 1.4103, 1.40665, 1.41517, 1.39929, 1.39293, 1.39055, 1.38695, 1.38498, 1.38568, 1.38123, 1.37737, 1.37441, 1.37267, 1.37039, 1.36803, 1.36463, 1.36075, 1.35722, 1.35687, 1.35193, 1.34891, 1.34999, 1.34737, 1.34433, 1.34056, 1.3375, 1.33581, 1.33371, 1.33606, 1.33065, 1.32925, 1.32711, 1.32607, 1.32088, 1.33913, 1.32893, 1.32669, 1.34681, 1.35776, 1.35768, 1.34402, 1.35143, 1.3694, 1.38712, 1.30584, 1.30909, 1.29439, 1.3091, 1.28543, 1.28191, 1.2774, 1.27711, 1.27773, 1.27563, 1.27305, 
1.65107, 1.65315, 1.65036, 1.61559, 1.6122, 1.60561, 1.60406, 1.60246, 1.60102, 1.61642, 1.60381, 1.59082, 1.65519, 1.66398, 1.6586, 1.70756, 1.69724, 1.67061, 1.54889, 1.5612, 1.56266, 1.55561, 1.54634, 1.53993, 1.545, 1.55652, 1.54104, 1.53457, 1.52394, 1.51513, 1.52003, 1.51235, 1.50653, 1.50127, 1.49877, 1.49602, 1.49073, 1.48939, 1.49544, 1.48486, 1.48144, 1.47993, 1.47484, 1.46841, 1.46196, 1.46116, 1.46153, 1.45603, 1.46149, 1.45496, 1.44196, 1.51215, 1.58947, 1.70478, 1.71205, 1.52452, 1.39873, 1.42957, 1.45489, 1.42753, 1.43477, 1.42354, 1.41095, 1.40353, 1.40157, 1.39707, 1.39213, 1.39283, 1.39506, 1.39079, 1.38698, 1.3831, 1.37893, 1.37902, 1.3745, 1.37019, 1.36912, 1.368, 1.36318, 1.36223, 1.3557, 1.3506, 1.34869, 1.35255, 1.34745, 1.34604, 1.34259, 1.3433, 1.3785, 1.33973, 1.33872, 1.33395, 1.33098, 1.33062, 1.33345, 1.33467, 1.33512, 1.35487, 1.34998, 1.35174, 1.34352, 1.36136, 1.35765, 1.35895, 1.30252, 1.3131, 1.31536, 1.29768, 1.29147, 1.2876, 1.29599, 1.28109, 1.28085, 1.28305, 1.27989, 
1.65537, 1.66183, 1.66604, 1.64371, 1.62277, 1.62291, 1.61558, 1.60726, 1.61441, 1.61314, 1.59125, 1.60715, 1.63005, 1.67964, 1.68468, 1.71092, 1.67524, 1.63771, 1.54194, 1.56594, 1.5711, 1.55817, 1.54723, 1.54643, 1.54072, 1.55442, 1.55498, 1.54359, 1.52418, 1.52385, 1.52408, 1.51504, 1.5095, 1.50523, 1.50303, 1.49896, 1.49506, 1.49329, 1.48997, 1.48661, 1.48501, 1.48002, 1.47889, 1.47516, 1.47416, 1.46823, 1.47079, 1.47052, 1.46728, 1.46939, 1.44, 1.53386, 1.61371, 1.70972, 1.71845, 1.63651, 1.45332, 1.45089, 1.44988, 1.43398, 1.42711, 1.42372, 1.42598, 1.4122, 1.40852, 1.40953, 1.40276, 1.39992, 1.39496, 1.39465, 1.38987, 1.38853, 1.38494, 1.38549, 1.38312, 1.38097, 1.37713, 1.37556, 1.37116, 1.36729, 1.36692, 1.35847, 1.35474, 1.35073, 1.34862, 1.34812, 1.34952, 1.34977, 1.35215, 1.35149, 1.34977, 1.34458, 1.34273, 1.33901, 1.33777, 1.34079, 1.35214, 1.33647, 1.35128, 1.37101, 1.38573, 1.36843, 1.42571, 1.35131, 1.36156, 1.31384, 1.32678, 1.31206, 1.29969, 1.29298, 1.29523, 1.30455, 1.29482, 1.28643, 1.28586, 
1.64073, 1.63639, 1.66308, 1.66567, 1.62155, 1.62053, 1.61778, 1.61955, 1.62312, 1.61561, 1.59334, 1.60322, 1.63289, 1.65823, 1.70934, 1.72776, 1.72838, 1.65453, 1.55517, 1.56671, 1.57041, 1.55829, 1.55295, 1.55226, 1.54546, 1.54193, 1.55317, 1.53577, 1.52671, 1.52397, 1.52385, 1.52134, 1.51705, 1.51144, 1.50927, 1.50559, 1.49991, 1.49903, 1.49607, 1.49379, 1.49067, 1.48789, 1.48533, 1.48288, 1.48212, 1.48424, 1.47425, 1.46897, 1.47572, 1.46918, 1.47271, 1.52393, 1.68141, 1.72939, 1.7201, 1.6149, 1.43681, 1.45185, 1.44445, 1.4465, 1.43805, 1.42641, 1.45078, 1.42265, 1.42765, 1.41167, 1.41158, 1.40695, 1.40532, 1.40172, 1.39875, 1.39489, 1.39201, 1.3994, 1.38857, 1.38964, 1.38674, 1.38447, 1.37865, 1.37301, 1.36909, 1.3635, 1.35882, 1.35493, 1.35143, 1.3486, 1.34958, 1.35036, 1.3481, 1.34549, 1.34423, 1.35918, 1.34067, 1.34382, 1.34635, 1.34295, 1.34887, 1.3627, 1.35318, 1.36431, 1.37401, 1.38741, 1.40026, 1.38086, 1.34047, 1.31444, 1.33369, 1.31322, 1.31993, 1.30413, 1.30159, 1.29907, 1.29912, 1.29796, 1.30031, 
1.64414, 1.64072, 1.64109, 1.64504, 1.62775, 1.62305, 1.62205, 1.61664, 1.61439, 1.62563, 1.61995, 1.60073, 1.64123, 1.66786, 1.70247, 1.73716, 1.7539, 1.70182, 1.59233, 1.59018, 1.58606, 1.56632, 1.56195, 1.55308, 1.54816, 1.54484, 1.55205, 1.55821, 1.53468, 1.53653, 1.53485, 1.52913, 1.52782, 1.52112, 1.51548, 1.5126, 1.50884, 1.50279, 1.50015, 1.49569, 1.49333, 1.49053, 1.48857, 1.48563, 1.48464, 1.48802, 1.4877, 1.48273, 1.47496, 1.44799, 1.4445, 1.58938, 1.65488, 1.72077, 1.71822, 1.65465, 1.44772, 1.4456, 1.45052, 1.45434, 1.43646, 1.42803, 1.42419, 1.42302, 1.41816, 1.41752, 1.41665, 1.41323, 1.41077, 1.40804, 1.40599, 1.40266, 1.39752, 1.39544, 1.39364, 1.39218, 1.39247, 1.39064, 1.38791, 1.38535, 1.37913, 1.37041, 1.36459, 1.36361, 1.36288, 1.3575, 1.35518, 1.35386, 1.3508, 1.35645, 1.34664, 1.347, 1.34523, 1.34625, 1.34064, 1.347, 1.35009, 1.34028, 1.35322, 1.38924, 1.39137, 1.39028, 1.4305, 1.40281, 1.37006, 1.31459, 1.33392, 1.3253, 1.31878, 1.30941, 1.30315, 1.3136, 1.3127, 1.29745, 1.30065, 
1.64495, 1.6419, 1.63978, 1.62277, 1.63893, 1.65077, 1.64087, 1.61783, 1.61483, 1.61313, 1.60695, 1.5999, 1.63998, 1.66516, 1.71337, 1.74028, 1.71436, 1.67601, 1.55741, 1.56944, 1.5719, 1.5651, 1.56076, 1.55197, 1.55025, 1.54118, 1.53987, 1.54014, 1.56177, 1.5349, 1.53702, 1.52862, 1.52706, 1.52359, 1.52163, 1.51376, 1.51031, 1.50384, 1.50208, 1.49854, 1.49604, 1.49489, 1.49182, 1.48813, 1.48291, 1.49201, 1.47785, 1.47545, 1.47232, 1.48703, 1.4544, 1.52092, 1.59541, 1.69371, 1.68725, 1.59776, 1.42034, 1.42618, 1.45, 1.4388, 1.43256, 1.43025, 1.42572, 1.42066, 1.41864, 1.41748, 1.41552, 1.4105, 1.41087, 1.40873, 1.40867, 1.4017, 1.39465, 1.39145, 1.39161, 1.39142, 1.39201, 1.39089, 1.39181, 1.38895, 1.38202, 1.37669, 1.37748, 1.37275, 1.36826, 1.36297, 1.36163, 1.36044, 1.35935, 1.35953, 1.35727, 1.35137, 1.34893, 1.34439, 1.34085, 1.34328, 1.34296, 1.33027, 1.36808, 1.38199, 1.39209, 1.40576, 1.40383, 1.39496, 1.38561, 1.30901, 1.33168, 1.32761, 1.31409, 1.31069, 1.30989, 1.30535, 1.3042, 1.30177, 1.2948, 
1.65268, 1.66796, 1.65899, 1.6441, 1.64434, 1.63684, 1.62664, 1.63371, 1.61644, 1.61394, 1.6122, 1.62563, 1.62977, 1.68322, 1.73514, 1.74756, 1.74438, 1.70007, 1.56132, 1.59919, 1.5761, 1.57573, 1.56295, 1.5727, 1.55591, 1.55258, 1.54879, 1.53779, 1.55914, 1.55492, 1.5413, 1.54048, 1.53655, 1.52587, 1.52388, 1.52002, 1.51498, 1.51274, 1.50941, 1.5054, 1.50562, 1.49948, 1.49595, 1.4921, 1.48739, 1.4896, 1.48395, 1.47637, 1.47743, 1.475, 1.46261, 1.52295, 1.6071, 1.67932, 1.68468, 1.6374, 1.48579, 1.43609, 1.44326, 1.4479, 1.45011, 1.4334, 1.44634, 1.42255, 1.41954, 1.41699, 1.41531, 1.41513, 1.41376, 1.40986, 1.40655, 1.40579, 1.39841, 1.39582, 1.39298, 1.40588, 1.39046, 1.38752, 1.38757, 1.38547, 1.38424, 1.3834, 1.37655, 1.37767, 1.3692, 1.36792, 1.36735, 1.3661, 1.36552, 1.36578, 1.36093, 1.35986, 1.36307, 1.35661, 1.35239, 1.35789, 1.3637, 1.34761, 1.36925, 1.38268, 1.39352, 1.39606, 1.41759, 1.40516, 1.3921, 1.30833, 1.33518, 1.3338, 1.31746, 1.31754, 1.31078, 1.30964, 1.30756, 1.30245, 1.29874, 
1.65304, 1.64945, 1.64645, 1.64123, 1.64738, 1.64505, 1.65438, 1.63392, 1.62511, 1.62237, 1.62243, 1.61483, 1.62505, 1.75017, 1.73324, 1.80324, 1.76232, 1.69198, 1.63053, 1.5754, 1.5916, 1.57872, 1.5743, 1.57228, 1.56857, 1.56039, 1.56246, 1.5488, 1.55579, 1.55959, 1.54203, 1.53711, 1.53099, 1.52743, 1.52326, 1.52119, 1.5198, 1.51766, 1.51138, 1.50921, 1.50515, 1.50301, 1.49926, 1.4968, 1.49012, 1.48845, 1.48587, 1.48439, 1.48567, 1.48208, 1.47153, 1.54491, 1.61694, 1.67162, 1.68027, 1.66821, 1.47974, 1.42876, 1.44245, 1.4572, 1.43475, 1.43297, 1.43014, 1.42868, 1.42669, 1.4223, 1.41937, 1.41895, 1.41877, 1.41399, 1.4124, 1.40726, 1.40765, 1.40089, 1.39748, 1.39804, 1.39559, 1.3935, 1.38995, 1.38912, 1.38875, 1.38535, 1.383, 1.37631, 1.38099, 1.37127, 1.36897, 1.36645, 1.3653, 1.36577, 1.3637, 1.3575, 1.35945, 1.35923, 1.35729, 1.35925, 1.37403, 1.34447, 1.37143, 1.39283, 1.43045, 1.43716, 1.45401, 1.44124, 1.40651, 1.31216, 1.34021, 1.33745, 1.31805, 1.31307, 1.3091, 1.30392, 1.30237, 1.31629, 1.2992, 
1.6583, 1.65382, 1.6478, 1.64327, 1.6419, 1.64115, 1.64846, 1.65576, 1.64789, 1.63442, 1.63662, 1.60998, 1.71859, 1.71022, 1.70866, 1.7696, 1.741, 1.72048, 1.64768, 1.60974, 1.59544, 1.5959, 1.59637, 1.5733, 1.56612, 1.56691, 1.57651, 1.55924, 1.56549, 1.56802, 1.56169, 1.55749, 1.53938, 1.53779, 1.52973, 1.52406, 1.52076, 1.51721, 1.51435, 1.51074, 1.50869, 1.50347, 1.50224, 1.52339, 1.49636, 1.49157, 1.49005, 1.49191, 1.48626, 1.48615, 1.45719, 1.53268, 1.59531, 1.66584, 1.68371, 1.66896, 1.56508, 1.44581, 1.46145, 1.45462, 1.45437, 1.45332, 1.45846, 1.43751, 1.43378, 1.42923, 1.4248, 1.42641, 1.42259, 1.41891, 1.41847, 1.41552, 1.41259, 1.40967, 1.40685, 1.404, 1.40345, 1.40317, 1.39852, 1.39752, 1.39107, 1.38828, 1.38536, 1.38167, 1.37814, 1.37715, 1.37221, 1.37011, 1.36942, 1.36552, 1.36463, 1.36418, 1.36143, 1.3602, 1.35641, 1.3717, 1.37961, 1.34206, 1.36499, 1.39305, 1.42967, 1.43064, 1.40621, 1.44697, 1.35723, 1.33251, 1.33747, 1.33115, 1.32352, 1.31972, 1.31813, 1.31372, 1.31364, 1.31182, 1.30935, 
