1.61402, 1.6241, 1.61947, 1.6029, 1.59986, 1.59897, 1.59643, 1.59032, 1.58959, 1.59298, 1.56942, 1.59719, 1.60686, 1.60672, 1.6553, 1.69204, 1.70332, 1.59264, 1.53077, 1.56777, 1.5487, 1.53715, 1.52429, 1.56481, 1.53523, 1.53117, 1.52406, 1.51116, 1.50774, 1.50521, 1.50292, 1.50147, 1.49806, 1.4969, 1.49184, 1.48605, 1.48274, 1.48031, 1.47578, 1.47321, 1.51666, 1.4645, 1.45887, 1.45577, 1.45428, 1.45676, 1.45164, 1.45784, 1.45325, 1.41665, 1.44762, 1.55405, 1.6885, 1.7799, 1.65569, 1.41364, 1.41266, 1.4229, 1.41552, 1.41318, 1.41202, 1.40583, 1.40192, 1.40222, 1.39554, 1.39261, 1.38996, 1.38905, 1.38167, 1.37841, 1.37421, 1.37515, 1.37045, 1.36739, 1.36269, 1.35934, 1.35794, 1.3559, 1.35608, 1.3544, 1.35098, 1.35794, 1.34057, 1.34375, 1.33456, 1.33062, 1.32835, 1.33022, 1.32487, 1.31991, 1.31946, 1.31851, 1.31496, 1.31362, 1.31932, 1.32204, 1.33629, 1.34182, 1.33964, 1.33384, 1.35617, 1.34461, 1.3782, 1.33093, 1.30942, 1.32025, 1.30235, 1.28598, 1.28001, 1.27836, 1.2777, 1.2746, 1.2827, 1.27533, 1.29135, 
1.65821, 1.65974, 1.63438, 1.61437, 1.61214, 1.60568, 1.60419, 1.60023, 1.60247, 1.60088, 1.59053, 1.61592, 1.63443, 1.65725, 1.65578, 1.70913, 1.68148, 1.6343, 1.559, 1.56171, 1.56251, 1.55287, 1.54254, 1.54323, 1.54349, 1.55809, 1.53062, 1.52635, 1.5203, 1.53305, 1.51084, 1.51017, 1.50368, 1.50214, 1.49665, 1.49398, 1.49283, 1.48846, 1.48558, 1.48299, 1.48905, 1.47577, 1.4824, 1.46453, 1.46258, 1.46286, 1.45976, 1.45705, 1.46853, 1.44007, 1.45517, 1.56527, 1.60737, 1.70587, 1.67984, 1.54782, 1.41256, 1.43683, 1.44511, 1.41668, 1.41423, 1.4079, 1.4069, 1.40287, 1.39973, 1.39551, 1.39385, 1.3956, 1.39205, 1.38987, 1.38741, 1.38966, 1.37788, 1.37715, 1.37244, 1.37051, 1.37062, 1.36495, 1.36617, 1.35721, 1.35637, 1.35248, 1.35112, 1.34755, 1.34968, 1.34657, 1.34398, 1.34344, 1.34458, 1.3416, 1.34034, 1.33295, 1.33505, 1.33146, 1.33408, 1.33757, 1.33383, 1.3369, 1.3438, 1.38399, 1.3441, 1.36475, 1.35372, 1.35276, 1.31303, 1.31149, 1.30517, 1.29629, 1.29016, 1.28477, 1.28292, 1.28266, 1.28143, 1.28201, 1.2825, 
1.63488, 1.66144, 1.64884, 1.64487, 1.6182, 1.61779, 1.61326, 1.6092, 1.60729, 1.61038, 1.59653, 1.66202, 1.65082, 1.69079, 1.69534, 1.72797, 1.66099, 1.65705, 1.56592, 1.57277, 1.57809, 1.5757, 1.55139, 1.54891, 1.56083, 1.54743, 1.56352, 1.54262, 1.53317, 1.52715, 1.52599, 1.52336, 1.51565, 1.51534, 1.50931, 1.50741, 1.50275, 1.49727, 1.49583, 1.49185, 1.49092, 1.48821, 1.48843, 1.48664, 1.48211, 1.48006, 1.47468, 1.48144, 1.48943, 1.44316, 1.47174, 1.60329, 1.69354, 1.71849, 1.68654, 1.55189, 1.44293, 1.46254, 1.45467, 1.44094, 1.43499, 1.42648, 1.42302, 1.42035, 1.42292, 1.41295, 1.40958, 1.4079, 1.40419, 1.40193, 1.39839, 1.39504, 1.39248, 1.39138, 1.39181, 1.38662, 1.38863, 1.38472, 1.37679, 1.37229, 1.36748, 1.36229, 1.36873, 1.35479, 1.36113, 1.34984, 1.35046, 1.34946, 1.34746, 1.34523, 1.34325, 1.34295, 1.34348, 1.34034, 1.34268, 1.34707, 1.34423, 1.34117, 1.3683, 1.36774, 1.38594, 1.39153, 1.42994, 1.39571, 1.32249, 1.3229, 1.32026, 1.31974, 1.30848, 1.31285, 1.30017, 1.29751, 1.29854, 1.29958, 1.29961, 
1.64585, 1.64386, 1.64267, 1.65526, 1.64683, 1.64796, 1.62422, 1.62747, 1.62333, 1.63166, 1.60316, 1.61913, 1.65588, 1.69741, 1.7075, 1.72759, 1.71943, 1.66104, 1.56847, 1.58207, 1.58082, 1.56478, 1.55953, 1.55322, 1.54789, 1.54207, 1.53827, 1.54989, 1.5569, 1.54098, 1.53479, 1.52948, 1.52347, 1.52173, 1.51927, 1.5151, 1.50982, 1.5036, 1.49986, 1.49937, 1.49663, 1.4986, 1.49308, 1.48709, 1.48428, 1.47963, 1.47541, 1.47463, 1.47507, 1.46493, 1.51614, 1.57889, 1.61624, 1.67502, 1.65578, 1.59399, 1.44292, 1.42617, 1.44695, 1.43752, 1.44137, 1.42488, 1.42447, 1.42054, 1.41688, 1.41526, 1.41463, 1.41327, 1.41255, 1.40555, 1.40464, 1.39989, 1.39465, 1.39221, 1.39053, 1.3906, 1.39139, 1.38706, 1.38678, 1.38605, 1.38202, 1.38229, 1.38069, 1.37073, 1.36992, 1.36482, 1.36242, 1.3639, 1.36252, 1.36094, 1.36017, 1.35715, 1.34703, 1.34255, 1.34316, 1.36, 1.34139, 1.35106, 1.38146, 1.38581, 1.40033, 1.41336, 1.40586, 1.40308, 1.30475, 1.32809, 1.32388, 1.32407, 1.31366, 1.31257, 1.32103, 1.30559, 1.30921, 1.30529, 1.29466, 
1.65616, 1.64586, 1.64157, 1.64441, 1.64844, 1.66859, 1.64619, 1.64335, 1.63142, 1.62593, 1.60325, 1.6614, 1.68214, 1.75352, 1.75869, 1.77328, 1.76323, 1.69393, 1.57424, 1.59065, 1.5925, 1.58197, 1.57467, 1.57399, 1.56617, 1.5614, 1.55544, 1.55216, 1.55859, 1.55859, 1.54545, 1.54828, 1.53429, 1.53359, 1.52426, 1.52465, 1.52263, 1.5184, 1.51223, 1.51251, 1.50643, 1.50461, 1.49907, 1.49755, 1.49211, 1.48975, 1.48922, 1.48573, 1.4965, 1.49964, 1.49975, 1.57592, 1.71048, 1.70042, 1.68632, 1.64925, 1.50386, 1.44961, 1.45124, 1.45049, 1.4415, 1.43904, 1.44054, 1.43013, 1.42684, 1.4261, 1.42086, 1.41937, 1.41853, 1.41736, 1.41498, 1.41222, 1.40622, 1.40548, 1.40268, 1.40144, 1.39681, 1.39728, 1.39263, 1.38911, 1.3864, 1.38749, 1.38507, 1.37642, 1.37447, 1.37343, 1.36971, 1.36957, 1.36664, 1.36772, 1.3648, 1.36407, 1.35889, 1.35927, 1.35589, 1.36749, 1.34433, 1.37102, 1.36375, 1.40116, 1.43714, 1.43771, 1.45058, 1.42908, 1.37098, 1.33039, 1.34032, 1.34139, 1.33303, 1.33367, 1.30983, 1.31274, 1.30512, 1.3061, 1.2999, 
1.6753, 1.6615, 1.65568, 1.65308, 1.64798, 1.64865, 1.66075, 1.65933, 1.63361, 1.63902, 1.63059, 1.61812, 1.69882, 1.70593, 1.76189, 1.77176, 1.75816, 1.721, 1.60574, 1.59287, 1.59763, 1.59135, 1.57588, 1.57934, 1.56941, 1.56427, 1.56202, 1.55965, 1.55701, 1.56192, 1.56887, 1.55979, 1.54944, 1.53939, 1.534, 1.52979, 1.52506, 1.54135, 1.51979, 1.51734, 1.51426, 1.50912, 1.507, 1.50348, 1.50276, 1.49705, 1.50328, 1.50624, 1.49726, 1.49509, 1.46715, 1.51544, 1.61295, 1.67534, 1.68049, 1.64924, 1.55729, 1.45226, 1.46783, 1.4692, 1.46548, 1.4532, 1.44803, 1.44118, 1.43779, 1.43519, 1.42955, 1.42543, 1.43355, 1.42262, 1.42072, 1.41712, 1.41614, 1.41248, 1.41136, 1.40982, 1.40928, 1.40571, 1.4059, 1.39745, 1.39484, 1.38973, 1.38754, 1.38246, 1.37825, 1.37513, 1.37278, 1.36881, 1.36579, 1.36372, 1.36049, 1.36195, 1.36063, 1.38234, 1.35845, 1.37445, 1.36391, 1.37881, 1.40299, 1.42865, 1.45935, 1.45821, 1.45822, 1.45323, 1.39955, 1.31254, 1.34336, 1.34119, 1.32668, 1.32794, 1.31908, 1.32703, 1.3268, 1.31307, 1.3142, 
1.66533, 1.66196, 1.65815, 1.65189, 1.65088, 1.64517, 1.65054, 1.66278, 1.67923, 1.65717, 1.64102, 1.62499, 1.68879, 1.74316, 1.78715, 1.80626, 1.79016, 1.71801, 1.58521, 1.59884, 1.59922, 1.58909, 1.58345, 1.58182, 1.57768, 1.57095, 1.5705, 1.56482, 1.56352, 1.55869, 1.56022, 1.56536, 1.57187, 1.5443, 1.53865, 1.53592, 1.53382, 1.53135, 1.52768, 1.52493, 1.52061, 1.51539, 1.511, 1.50816, 1.50278, 1.50092, 1.49721, 1.49838, 1.4996, 1.49954, 1.46866, 1.56626, 1.65038, 1.67247, 1.68131, 1.62677, 1.54795, 1.42967, 1.4689, 1.48284, 1.4551, 1.46053, 1.44694, 1.44488, 1.44349, 1.43964, 1.43377, 1.43431, 1.4317, 1.43162, 1.42834, 1.42299, 1.42373, 1.42076, 1.42062, 1.41658, 1.41244, 1.41136, 1.41266, 1.40642, 1.40461, 1.39997, 1.39609, 1.39297, 1.3909, 1.38615, 1.38436, 1.38198, 1.38594, 1.37582, 1.37125, 1.3848, 1.37043, 1.36946, 1.37215, 1.38131, 1.37196, 1.36413, 1.41125, 1.43511, 1.46601, 1.47097, 1.48324, 1.4603, 1.43198, 1.34929, 1.35153, 1.33374, 1.33047, 1.33065, 1.33133, 1.32942, 1.32912, 1.32647, 1.32331, 
1.67886, 1.6751, 1.67123, 1.66903, 1.66525, 1.66224, 1.65945, 1.66594, 1.65417, 1.67046, 1.6488, 1.61028, 1.61867, 1.64997, 1.8558, 1.80866, 1.83735, 1.78204, 1.60297, 1.61046, 1.60248, 1.59412, 1.6043, 1.60918, 1.58206, 1.57952, 1.57529, 1.57544, 1.57181, 1.56646, 1.55624, 1.54933, 1.5542, 1.56096, 1.56654, 1.5416, 1.5475, 1.53572, 1.53393, 1.53128, 1.52458, 1.51643, 1.51119, 1.50879, 1.50685, 1.50157, 1.50957, 1.51297, 1.50317, 1.51685, 1.49666, 1.57214, 1.57941, 1.64657, 1.64943, 1.60884, 1.56457, 1.44478, 1.43764, 1.47823, 1.47285, 1.45541, 1.45818, 1.46096, 1.44405, 1.44067, 1.43809, 1.43575, 1.43066, 1.42772, 1.42223, 1.41995, 1.42336, 1.4265, 1.42536, 1.41588, 1.41256, 1.41664, 1.41164, 1.4104, 1.40578, 1.40154, 1.39475, 1.39268, 1.39024, 1.39224, 1.38999, 1.38402, 1.37832, 1.38179, 1.37308, 1.38915, 1.37142, 1.37923, 1.36943, 1.36704, 1.36931, 1.34682, 1.4052, 1.44038, 1.4748, 1.52027, 1.49733, 1.48547, 1.46977, 1.35892, 1.35311, 1.34583, 1.34061, 1.3353, 1.33366, 1.33271, 1.32978, 1.32416, 1.32228, 
1.68119, 1.67582, 1.67048, 1.67012, 1.6664, 1.66515, 1.66207, 1.66084, 1.66395, 1.64114, 1.64388, 1.65414, 1.69033, 1.67926, 1.77528, 1.89131, 1.88839, 1.84908, 1.61566, 1.60987, 1.63413, 1.6199, 1.60237, 1.62017, 1.58339, 1.5795, 1.57917, 1.57793, 1.5756, 1.56704, 1.56323, 1.56146, 1.55827, 1.5566, 1.55618, 1.58657, 1.56243, 1.54571, 1.5528, 1.53345, 1.54512, 1.52671, 1.53124, 1.54032, 1.52894, 1.51625, 1.51275, 1.51552, 1.5165, 1.51023, 1.48282, 1.52974, 1.61967, 1.68088, 1.66292, 1.65377, 1.55071, 1.49071, 1.46565, 1.47243, 1.48847, 1.49522, 1.48614, 1.46664, 1.46501, 1.46494, 1.44917, 1.44137, 1.4358, 1.42918, 1.43165, 1.43327, 1.43652, 1.43515, 1.42726, 1.42283, 1.42409, 1.41773, 1.40635, 1.39958, 1.39989, 1.41365, 1.39512, 1.39222, 1.38753, 1.38899, 1.3891, 1.39014, 1.39185, 1.39281, 1.38966, 1.37844, 1.38564, 1.37292, 1.38748, 1.3811, 1.3822, 1.37549, 1.3678, 1.38439, 1.44407, 1.494, 1.49655, 1.50684, 1.44326, 1.36513, 1.3629, 1.3629, 1.3507, 1.34021, 1.35414, 1.32709, 1.32268, 1.32409, 1.3237, 
1.67368, 1.66991, 1.66628, 1.66473, 1.67044, 1.65736, 1.64794, 1.64394, 1.66232, 1.64115, 1.63499, 1.6306, 1.63233, 1.66342, 1.72312, 1.84245, 1.87866, 1.82639, 1.64445, 1.57948, 1.60747, 1.60029, 1.59703, 1.5824, 1.58077, 1.59239, 1.58385, 1.57516, 1.56139, 1.55531, 1.55158, 1.55, 1.55857, 1.54303, 1.54073, 1.54162, 1.54476, 1.54548, 1.53789, 1.52273, 1.53333, 1.51873, 1.51269, 1.51824, 1.5241, 1.49807, 1.49399, 1.51094, 1.49961, 1.50702, 1.46169, 1.46124, 1.5824, 1.62128, 1.62298, 1.62719, 1.57165, 1.48285, 1.45435, 1.47128, 1.46085, 1.45182, 1.46005, 1.44982, 1.43658, 1.43303, 1.43242, 1.43377, 1.42966, 1.42977, 1.42774, 1.42455, 1.4229, 1.42669, 1.41677, 1.41221, 1.41003, 1.40884, 1.41035, 1.40769, 1.39873, 1.39323, 1.39005, 1.38705, 1.38568, 1.38086, 1.37787, 1.37457, 1.37562, 1.39918, 1.38133, 1.39609, 1.37451, 1.3746, 1.37618, 1.37467, 1.3673, 1.3531, 1.34261, 1.40505, 1.42962, 1.52138, 1.55689, 1.52018, 1.47479, 1.39538, 1.34713, 1.34732, 1.341, 1.32962, 1.32605, 1.34002, 1.33113, 1.32659, 1.31767, 
