1.63399, 1.61669, 1.60272, 1.59988, 1.59665, 1.58667, 1.59103, 1.5906, 1.56923, 1.59405, 1.60653, 1.60679, 1.65444, 1.69224, 1.67117, 1.5651, 1.55321, 1.55471, 1.53809, 1.52392, 1.56191, 1.53987, 1.52848, 1.51129, 1.50906, 1.50657, 1.50291, 1.49985, 1.49859, 1.49646, 1.49021, 1.48368, 1.48026, 1.47799, 1.47305, 1.51641, 1.4611, 1.45725, 1.45598, 1.44874, 1.45152, 1.45773, 1.45353, 1.44331, 1.5134, 1.53613, 1.77598, 1.65552, 1.45509, 1.41233, 1.42289, 1.42565, 1.41298, 1.41177, 1.40344, 1.40137, 1.39586, 1.3931, 1.39002, 1.38873, 1.37953, 1.37595, 1.37287, 1.3698, 1.36759, 1.36246, 1.36018, 1.35608, 1.35727, 1.35469, 1.35022, 1.35702, 1.3404, 1.34351, 1.33465, 1.33042, 1.32939, 1.32397, 1.32027, 1.31886, 1.31838, 1.3138, 1.31356, 1.31946, 1.3229, 1.33551, 1.34461, 1.33467, 1.35571, 1.34398, 1.37781, 1.33361, 1.30745, 1.31914, 1.29317, 1.28415, 1.27962, 1.28829, 1.284, 1.27547, 1.27505, 1.29842, 
1.66151, 1.62168, 1.61046, 1.60739, 1.60059, 1.59652, 1.59849, 1.59642, 1.57804, 1.60685, 1.6402, 1.62971, 1.64841, 1.71894, 1.63701, 1.54561, 1.55397, 1.55459, 1.54503, 1.53877, 1.54496, 1.54121, 1.52306, 1.51949, 1.51003, 1.50971, 1.52744, 1.50536, 1.50344, 1.49503, 1.49005, 1.49189, 1.48438, 1.48864, 1.47845, 1.47401, 1.47403, 1.49725, 1.47603, 1.46232, 1.45426, 1.45164, 1.45014, 1.44002, 1.47517, 1.54861, 1.63478, 1.73052, 1.49329, 1.40164, 1.42485, 1.4209, 1.41249, 1.4109, 1.40373, 1.39892, 1.39714, 1.39054, 1.38747, 1.38789, 1.38309, 1.38231, 1.38043, 1.37364, 1.37203, 1.37139, 1.36566, 1.36247, 1.35993, 1.35669, 1.35381, 1.35251, 1.34813, 1.34478, 1.34006, 1.33997, 1.33977, 1.33828, 1.33798, 1.34062, 1.33087, 1.32886, 1.32752, 1.32898, 1.33298, 1.34709, 1.35975, 1.36342, 1.3795, 1.3559, 1.37546, 1.34326, 1.3028, 1.29692, 1.28686, 1.28788, 1.28073, 1.27552, 1.27506, 1.27561, 1.27869, 1.27919, 
1.65463, 1.67522, 1.64786, 1.61366, 1.61703, 1.60582, 1.60859, 1.61997, 1.58048, 1.59989, 1.64442, 1.67902, 1.6844, 1.69419, 1.67366, 1.60461, 1.56233, 1.56578, 1.5578, 1.54838, 1.54985, 1.54007, 1.54181, 1.5441, 1.52467, 1.51981, 1.53202, 1.52676, 1.50974, 1.50445, 1.49842, 1.49451, 1.49282, 1.4884, 1.48896, 1.48509, 1.47833, 1.47773, 1.47264, 1.4711, 1.46814, 1.46547, 1.46714, 1.44402, 1.47213, 1.60082, 1.6784, 1.723, 1.53408, 1.41497, 1.4427, 1.4372, 1.43107, 1.42377, 1.41792, 1.41214, 1.40789, 1.40798, 1.39966, 1.39644, 1.39698, 1.39155, 1.38831, 1.38411, 1.38589, 1.38194, 1.37911, 1.37615, 1.37255, 1.36582, 1.36305, 1.35627, 1.35101, 1.3489, 1.35026, 1.34799, 1.35115, 1.35041, 1.35197, 1.34911, 1.34393, 1.3391, 1.33678, 1.3382, 1.34478, 1.33611, 1.34369, 1.37763, 1.41728, 1.38431, 1.37716, 1.3434, 1.31982, 1.32676, 1.30276, 1.2956, 1.29212, 1.28845, 1.29147, 1.29095, 1.28792, 1.28283, 
1.6514, 1.64376, 1.64345, 1.62339, 1.61964, 1.61784, 1.60997, 1.6114, 1.60615, 1.61434, 1.65039, 1.68626, 1.68608, 1.71321, 1.70007, 1.62121, 1.57207, 1.58085, 1.55955, 1.56786, 1.54701, 1.55138, 1.55725, 1.56198, 1.53204, 1.52993, 1.52979, 1.52319, 1.51692, 1.51323, 1.50969, 1.50529, 1.50201, 1.49657, 1.49224, 1.49052, 1.49112, 1.48929, 1.4855, 1.48269, 1.47528, 1.47132, 1.47929, 1.4624, 1.48302, 1.55459, 1.71726, 1.65087, 1.57854, 1.42293, 1.44839, 1.45727, 1.44692, 1.44824, 1.4285, 1.42267, 1.41728, 1.41404, 1.41124, 1.40653, 1.40372, 1.40063, 1.39717, 1.39367, 1.39227, 1.39255, 1.39211, 1.38609, 1.3818, 1.37781, 1.37094, 1.36474, 1.36, 1.35717, 1.35372, 1.34982, 1.3491, 1.34881, 1.34419, 1.34349, 1.34415, 1.35406, 1.34147, 1.35502, 1.34557, 1.34084, 1.37285, 1.38463, 1.39685, 1.38642, 1.41165, 1.35751, 1.30729, 1.33409, 1.31582, 1.30809, 1.30939, 1.29974, 1.2953, 1.2973, 1.29871, 1.30164, 
1.64168, 1.63774, 1.63574, 1.65089, 1.62706, 1.6244, 1.615, 1.61661, 1.61306, 1.63442, 1.65159, 1.69482, 1.74074, 1.74397, 1.7209, 1.58159, 1.58147, 1.58084, 1.57421, 1.55616, 1.55061, 1.54499, 1.54249, 1.54048, 1.55792, 1.53729, 1.53768, 1.52707, 1.52405, 1.52125, 1.51998, 1.50942, 1.50483, 1.49953, 1.49826, 1.49336, 1.49155, 1.48657, 1.48432, 1.48395, 1.47575, 1.47433, 1.47342, 1.45473, 1.47995, 1.60899, 1.69631, 1.69972, 1.57454, 1.40817, 1.45092, 1.4578, 1.4362, 1.45014, 1.44729, 1.42589, 1.41882, 1.41752, 1.41474, 1.41207, 1.41001, 1.40658, 1.40441, 1.3987, 1.39266, 1.39331, 1.39101, 1.39288, 1.39135, 1.39195, 1.38345, 1.3811, 1.37448, 1.3719, 1.36934, 1.36038, 1.36065, 1.36006, 1.35802, 1.35545, 1.35173, 1.34719, 1.3436, 1.34028, 1.34976, 1.35448, 1.35424, 1.37189, 1.38412, 1.40657, 1.40521, 1.3828, 1.32291, 1.34424, 1.32386, 1.31403, 1.31035, 1.30328, 1.3069, 1.29785, 1.29836, 1.2926, 
1.6506, 1.64715, 1.65238, 1.65123, 1.64663, 1.63175, 1.61732, 1.6132, 1.62053, 1.61074, 1.66631, 1.68085, 1.73407, 1.74536, 1.7141, 1.59341, 1.58214, 1.58678, 1.56893, 1.56709, 1.57107, 1.55394, 1.55005, 1.54707, 1.55228, 1.55161, 1.53507, 1.53102, 1.52791, 1.53227, 1.52294, 1.51658, 1.51531, 1.51024, 1.50671, 1.50297, 1.49922, 1.50192, 1.48983, 1.4862, 1.48143, 1.47696, 1.48426, 1.46898, 1.45871, 1.61915, 1.6861, 1.67842, 1.60042, 1.46797, 1.44415, 1.4546, 1.43992, 1.42855, 1.42629, 1.42663, 1.41928, 1.41535, 1.41261, 1.41276, 1.41127, 1.40961, 1.4032, 1.39962, 1.39656, 1.39282, 1.39202, 1.38999, 1.38727, 1.3877, 1.38486, 1.38234, 1.37895, 1.3744, 1.36918, 1.37041, 1.36589, 1.36395, 1.36127, 1.36095, 1.36054, 1.35695, 1.35678, 1.36002, 1.35781, 1.34503, 1.38109, 1.37792, 1.39182, 1.42078, 1.42991, 1.40745, 1.33733, 1.32768, 1.32868, 1.32636, 1.31983, 1.34133, 1.30791, 1.30389, 1.30899, 1.2989, 
1.6497, 1.64502, 1.64179, 1.64892, 1.64805, 1.66291, 1.65455, 1.63475, 1.63633, 1.64845, 1.70269, 1.73015, 1.76275, 1.78258, 1.76448, 1.61151, 1.61067, 1.60266, 1.59934, 1.58945, 1.57014, 1.5654, 1.56242, 1.5655, 1.56507, 1.5752, 1.56154, 1.5474, 1.53617, 1.53697, 1.52789, 1.52363, 1.51669, 1.51333, 1.51201, 1.50624, 1.50073, 1.49833, 1.50637, 1.4919, 1.489, 1.48707, 1.5019, 1.4863, 1.47232, 1.59037, 1.65162, 1.66803, 1.65555, 1.57486, 1.44014, 1.46154, 1.44799, 1.44321, 1.43776, 1.43548, 1.42983, 1.42703, 1.42291, 1.41987, 1.41934, 1.41864, 1.41367, 1.41203, 1.40776, 1.40412, 1.40161, 1.39961, 1.39628, 1.39504, 1.39083, 1.3865, 1.38466, 1.38112, 1.37578, 1.37419, 1.36954, 1.37242, 1.36793, 1.36787, 1.36363, 1.36017, 1.36143, 1.35835, 1.37798, 1.36243, 1.37436, 1.39582, 1.41928, 1.43672, 1.43882, 1.44913, 1.34686, 1.34181, 1.33931, 1.3305, 1.32275, 1.31512, 1.321, 1.33136, 1.30637, 1.3079, 
1.66079, 1.65715, 1.65198, 1.64836, 1.6502, 1.65917, 1.65114, 1.64278, 1.62091, 1.61757, 1.66055, 1.66485, 1.7433, 1.82466, 1.74987, 1.67961, 1.59797, 1.59158, 1.59057, 1.57434, 1.57909, 1.57493, 1.56502, 1.56246, 1.55766, 1.56275, 1.58506, 1.56547, 1.55398, 1.53972, 1.53205, 1.52665, 1.52378, 1.52024, 1.51741, 1.51227, 1.5088, 1.50733, 1.52081, 1.51311, 1.49657, 1.49985, 1.48979, 1.45323, 1.46079, 1.61051, 1.65372, 1.67284, 1.60245, 1.55153, 1.45114, 1.47164, 1.46934, 1.46106, 1.44883, 1.43934, 1.44346, 1.43119, 1.42764, 1.42424, 1.43282, 1.42076, 1.41884, 1.41571, 1.4125, 1.41098, 1.40873, 1.40751, 1.40229, 1.4012, 1.3937, 1.39016, 1.38783, 1.38107, 1.38029, 1.37197, 1.37148, 1.36577, 1.36276, 1.36058, 1.35691, 1.35988, 1.36818, 1.35808, 1.35921, 1.37712, 1.36809, 1.43669, 1.44092, 1.49657, 1.44208, 1.4322, 1.39251, 1.34848, 1.33127, 1.32711, 1.32568, 1.31723, 1.31617, 1.32016, 1.31452, 1.31365, 
1.66459, 1.65982, 1.65744, 1.65073, 1.65398, 1.64619, 1.66791, 1.64085, 1.64497, 1.62322, 1.65419, 1.70863, 1.80383, 1.8227, 1.79608, 1.69053, 1.59718, 1.60267, 1.59197, 1.5916, 1.58053, 1.58861, 1.58191, 1.56792, 1.56312, 1.57045, 1.56536, 1.57111, 1.5629, 1.54391, 1.53785, 1.53505, 1.53348, 1.53051, 1.52613, 1.53756, 1.51784, 1.50795, 1.50721, 1.52125, 1.51226, 1.50003, 1.50651, 1.49992, 1.50404, 1.59652, 1.68685, 1.66671, 1.66485, 1.53038, 1.46625, 1.47511, 1.46563, 1.46349, 1.4548, 1.45257, 1.45034, 1.44726, 1.44054, 1.43759, 1.43605, 1.43266, 1.42984, 1.42338, 1.42133, 1.41611, 1.41442, 1.41003, 1.40964, 1.32292, 1.4037, 1.39766, 1.39317, 1.38862, 1.38585, 1.38427, 1.39621, 1.38195, 1.37726, 1.37058, 1.36742, 1.36962, 1.36876, 1.3818, 1.37192, 1.38056, 1.38881, 1.46826, 1.46023, 1.46391, 1.45595, 1.42384, 1.38562, 1.33324, 1.33327, 1.3373, 1.32791, 1.32723, 1.32382, 1.31992, 1.32645, 1.31777, 
1.67662, 1.65942, 1.65767, 1.65037, 1.65693, 1.63987, 1.65102, 1.65965, 1.64487, 1.63656, 1.67215, 1.75579, 1.79145, 1.8381, 1.77857, 1.72374, 1.60254, 1.61011, 1.58788, 1.58088, 1.59627, 1.57919, 1.56735, 1.5724, 1.5618, 1.55937, 1.56305, 1.55623, 1.54988, 1.55364, 1.54238, 1.5511, 1.52826, 1.53658, 1.52056, 1.51474, 1.50967, 1.50524, 1.50319, 1.50912, 1.49861, 1.49924, 1.49914, 1.49801, 1.48381, 1.60541, 1.66501, 1.6921, 1.68878, 1.53198, 1.44814, 1.46916, 1.4545, 1.45163, 1.44417, 1.4414, 1.43747, 1.43715, 1.431, 1.42834, 1.42665, 1.42366, 1.42068, 1.41911, 1.42354, 1.41798, 1.4143, 1.42784, 1.4089, 1.40589, 1.40407, 1.40982, 1.3985, 1.39848, 1.39225, 1.38801, 1.38329, 1.37867, 1.37746, 1.3782, 1.37551, 1.39357, 1.37546, 1.37825, 1.37531, 1.37385, 1.38142, 1.46907, 1.48104, 1.46951, 1.48317, 1.4815, 1.4152, 1.33994, 1.34653, 1.3366, 1.33408, 1.33335, 1.34501, 1.32883, 1.32471, 1.31948, 
