1.63792, 1.62318, 1.62038, 1.61963, 1.61447, 1.61111, 1.61051, 1.60602, 1.61388, 1.60707, 1.60585, 1.60647, 1.60417, 1.57583, 1.61703, 1.61309, 1.61944, 1.62794, 1.62905, 1.67596, 1.70386, 1.6942, 1.65717, 1.60088, 1.53961, 1.56453, 1.57256, 1.56988, 1.55359, 1.55588, 1.54888, 1.56101, 1.56947, 1.5394, 1.53756, 1.53418, 1.52741, 1.52387, 1.52167, 1.51991, 1.5164, 1.51446, 1.51245, 1.51248, 1.51033, 1.50489, 1.50079, 1.49749, 1.49473, 1.4921, 1.48998, 1.49295, 1.4852, 1.48383, 1.50585, 1.47634, 1.47447, 1.46743, 1.46835, 1.46951, 1.46411, 1.46789, 1.46834, 1.4708, 1.47938, 1.44411, 1.47264, 1.53711, 1.55802, 1.71999, 1.75578, 1.75304, 1.67889, 1.44332, 1.40593, 1.43596, 1.44468, 1.43299, 1.42692, 1.42656, 1.4295, 1.42556, 1.41622, 1.41553, 1.41386, 1.40899, 1.40568, 1.40398, 1.4009, 1.39894, 1.39565, 1.39376, 1.38955, 1.3868, 1.38428, 1.38186, 1.3825, 1.38136, 1.37619, 1.37461, 1.3743, 1.37124, 1.37031, 1.37192, 1.36691, 1.36451, 1.36353, 1.36102, 1.36081, 1.36187, 1.3557, 1.3525, 1.34743, 1.34565, 1.34539, 1.34526, 1.34237, 1.34395, 1.34456, 1.33345, 1.33075, 1.32971, 1.32906, 1.32871, 1.32893, 1.34033, 1.34011, 1.33934, 1.33686, 1.35219, 1.35403, 1.37317, 1.36753, 1.38575, 1.35989, 1.36485, 1.36909, 1.34352, 1.31358, 1.33001, 1.31918, 1.3141, 1.30166, 1.30618, 1.29221, 1.2893, 1.29064, 1.29297, 1.28872, 1.28776, 1.29057, 1.28894, 1.3052, 
1.65077, 1.65582, 1.65373, 1.66448, 1.66833, 1.65905, 1.64583, 1.63807, 1.63085, 1.62865, 1.62537, 1.64021, 1.63407, 1.60917, 1.62022, 1.66041, 1.67677, 1.69468, 1.73087, 1.75565, 1.76633, 1.72681, 1.68954, 1.65131, 1.57849, 1.59344, 1.59249, 1.57911, 1.57476, 1.56574, 1.56577, 1.56113, 1.55751, 1.5545, 1.56244, 1.57906, 1.5693, 1.56885, 1.55937, 1.54886, 1.54443, 1.54059, 1.53831, 1.53446, 1.53302, 1.53046, 1.52789, 1.52507, 1.52115, 1.51678, 1.51376, 1.51032, 1.50664, 1.50544, 1.50242, 1.50154, 1.49942, 1.49823, 1.49815, 1.49613, 1.49162, 1.48823, 1.48814, 1.48619, 1.48449, 1.48496, 1.48753, 1.53754, 1.56602, 1.61834, 1.71372, 1.64235, 1.71306, 1.52436, 1.47229, 1.42678, 1.4568, 1.46403, 1.45108, 1.44906, 1.44344, 1.43829, 1.43699, 1.43315, 1.43234, 1.43002, 1.43113, 1.42993, 1.42641, 1.42559, 1.42398, 1.42728, 1.42046, 1.41923, 1.4153, 1.41029, 1.4052, 1.40398, 1.40353, 1.404, 1.40459, 1.40315, 1.40776, 1.4041, 1.40117, 1.39479, 1.39479, 1.38938, 1.39104, 1.38505, 1.38498, 1.37732, 1.37535, 1.37567, 1.37085, 1.36935, 1.37091, 1.36885, 1.36745, 1.36544, 1.36257, 1.3685, 1.35848, 1.35434, 1.35658, 1.35449, 1.35725, 1.35914, 1.35532, 1.36818, 1.39177, 1.3813, 1.3889, 1.39629, 1.41041, 1.4168, 1.43339, 1.39014, 1.37444, 1.31928, 1.34714, 1.33777, 1.32953, 1.32847, 1.33619, 1.35174, 1.31393, 1.31763, 1.31055, 1.31865, 1.30958, 1.3125, 1.30772, 
1.67884, 1.67805, 1.67213, 1.67476, 1.66382, 1.66154, 1.66756, 1.66505, 1.66218, 1.68112, 1.67361, 1.64582, 1.6618, 1.64572, 1.62792, 1.64015, 1.69288, 1.72694, 1.80978, 1.79715, 1.80481, 1.79772, 1.76234, 1.75383, 1.58674, 1.59558, 1.61564, 1.59901, 1.5941, 1.58876, 1.58694, 1.58321, 1.58255, 1.58132, 1.57747, 1.57612, 1.57314, 1.57185, 1.59395, 1.61267, 1.60018, 1.59857, 1.56994, 1.55538, 1.55038, 1.55442, 1.54548, 1.54353, 1.56463, 1.53938, 1.53858, 1.53394, 1.53224, 1.52701, 1.52631, 1.52141, 1.52097, 1.53176, 1.52371, 1.51687, 1.50793, 1.5122, 1.51386, 1.50811, 1.50623, 1.5071, 1.47804, 1.48583, 1.56226, 1.57046, 1.67974, 1.69877, 1.70722, 1.62462, 1.5438, 1.48639, 1.47039, 1.47201, 1.47898, 1.48309, 1.47117, 1.46746, 1.4643, 1.45953, 1.45577, 1.45607, 1.45178, 1.44866, 1.44566, 1.44329, 1.44013, 1.4372, 1.44433, 1.43677, 1.43361, 1.43099, 1.42758, 1.42511, 1.42364, 1.42315, 1.42288, 1.41962, 1.41877, 1.41664, 1.41363, 1.41221, 1.4099, 1.40647, 1.40571, 1.40248, 1.39966, 1.39728, 1.39114, 1.39164, 1.38845, 1.38456, 1.38406, 1.38145, 1.38097, 1.37767, 1.37756, 1.39329, 1.37705, 1.37445, 1.38232, 1.37797, 1.37916, 1.38514, 1.38836, 1.39926, 1.41431, 1.44394, 1.45033, 1.48322, 1.48462, 1.46532, 1.46543, 1.42363, 1.40045, 1.36791, 1.33987, 1.34858, 1.34877, 1.34131, 1.33687, 1.33885, 1.33611, 1.34494, 1.32722, 1.33973, 1.3287, 1.32934, 1.3292, 
1.68915, 1.67772, 1.66761, 1.66608, 1.66838, 1.66268, 1.66112, 1.66577, 1.66953, 1.67886, 1.65978, 1.64966, 1.65501, 1.66087, 1.63571, 1.62878, 1.68619, 1.75454, 1.75552, 1.82771, 1.87258, 1.89965, 1.84904, 1.75301, 1.62295, 1.60652, 1.62128, 1.61589, 1.61039, 1.60955, 1.60541, 1.58843, 1.57802, 1.57016, 1.57448, 1.58194, 1.58388, 1.58561, 1.56816, 1.5584, 1.55579, 1.55637, 1.55725, 1.55581, 1.56566, 1.56381, 1.56248, 1.57299, 1.55505, 1.54557, 1.54621, 1.54585, 1.54345, 1.54159, 1.53738, 1.52853, 1.52355, 1.51549, 1.51726, 1.52291, 1.52173, 1.51375, 1.50907, 1.52777, 1.51776, 1.51016, 1.48988, 1.48511, 1.55121, 1.62496, 1.64393, 1.65388, 1.65319, 1.66412, 1.58029, 1.55518, 1.44903, 1.45138, 1.47545, 1.47784, 1.50071, 1.48503, 1.46876, 1.46561, 1.46659, 1.46905, 1.46724, 1.46073, 1.44758, 1.44633, 1.44688, 1.43748, 1.42853, 1.42588, 1.42822, 1.4396, 1.44512, 1.44419, 1.43058, 1.42372, 1.4136, 1.40839, 1.40599, 1.40689, 1.40735, 1.40715, 1.40464, 1.40158, 1.39834, 1.40039, 1.39665, 1.38569, 1.38438, 1.38455, 1.38522, 1.38724, 1.39101, 1.40235, 1.39598, 1.39268, 1.40712, 1.37719, 1.36915, 1.36881, 1.36951, 1.37065, 1.37212, 1.38298, 1.37532, 1.3568, 1.37415, 1.49187, 1.48623, 1.53915, 1.52, 1.53215, 1.53741, 1.5401, 1.458, 1.40856, 1.33716, 1.36323, 1.37176, 1.35419, 1.35044, 1.35117, 1.34768, 1.3671, 1.33755, 1.32284, 1.32267, 1.31986, 1.31652, 
1.66095, 1.65842, 1.65253, 1.64976, 1.64907, 1.64837, 1.64033, 1.63696, 1.63721, 1.63371, 1.63314, 1.64127, 1.63527, 1.64705, 1.6353, 1.61663, 1.63142, 1.69047, 1.74968, 1.82862, 1.87678, 1.883, 1.87758, 1.69421, 1.67612, 1.56229, 1.59565, 1.59696, 1.59462, 1.58011, 1.58029, 1.57747, 1.57095, 1.57011, 1.56229, 1.55946, 1.55854, 1.55393, 1.55106, 1.55558, 1.55436, 1.55224, 1.54665, 1.54469, 1.54035, 1.5368, 1.53363, 1.53047, 1.53134, 1.53818, 1.52275, 1.53774, 1.53556, 1.52026, 1.5152, 1.51357, 1.52024, 1.51126, 1.50983, 1.50272, 1.51269, 1.49987, 1.49676, 1.49427, 1.50705, 1.50115, 1.49874, 1.47348, 1.52953, 1.53654, 1.53607, 1.61793, 1.6126, 1.61605, 1.6004, 1.55628, 1.52428, 1.43187, 1.46443, 1.47116, 1.45512, 1.45045, 1.46467, 1.4563, 1.46211, 1.47458, 1.45392, 1.43648, 1.43412, 1.43062, 1.42725, 1.42514, 1.42446, 1.42428, 1.42675, 1.43434, 1.42202, 1.41418, 1.41175, 1.4131, 1.41311, 1.4096, 1.40866, 1.40867, 1.4054, 1.4034, 1.40322, 1.39991, 1.40717, 1.3969, 1.3973, 1.39379, 1.39195, 1.38434, 1.38124, 1.38116, 1.37991, 1.3789, 1.37779, 1.3747, 1.37527, 1.39883, 1.37011, 1.3687, 1.36493, 1.36425, 1.36416, 1.37566, 1.38576, 1.37574, 1.35175, 1.43462, 1.44412, 1.46418, 1.52572, 1.53466, 1.55847, 1.55147, 1.4958, 1.39253, 1.31449, 1.35158, 1.33438, 1.33034, 1.32778, 1.32413, 1.32442, 1.32245, 1.3214, 1.32336, 1.32061, 1.3173, 1.31761, 
1.66518, 1.66196, 1.65878, 1.65589, 1.65228, 1.65036, 1.64668, 1.64148, 1.63814, 1.63619, 1.63395, 1.63598, 1.632, 1.62997, 1.62844, 1.62875, 1.60639, 1.6452, 1.67147, 1.76208, 1.80928, 1.87164, 1.92329, 1.88761, 1.60818, 1.57787, 1.59718, 1.59473, 1.5857, 1.58289, 1.5791, 1.57833, 1.57534, 1.57145, 1.57157, 1.56925, 1.5611, 1.55812, 1.557, 1.55254, 1.55088, 1.54819, 1.5472, 1.54401, 1.53924, 1.53669, 1.53553, 1.52936, 1.52683, 1.52659, 1.52273, 1.51895, 1.51284, 1.51038, 1.51076, 1.51013, 1.53466, 1.52618, 1.52164, 1.50572, 1.50457, 1.50255, 1.4982, 1.4958, 1.50334, 1.4954, 1.50567, 1.46537, 1.47232, 1.53474, 1.60278, 1.62026, 1.58238, 1.56469, 1.56065, 1.57166, 1.52693, 1.46387, 1.44379, 1.46577, 1.46541, 1.45826, 1.44946, 1.44455, 1.44687, 1.43959, 1.44654, 1.43801, 1.43781, 1.43506, 1.42745, 1.41915, 1.41935, 1.42702, 1.41989, 1.43018, 1.41775, 1.41619, 1.41388, 1.41123, 1.40886, 1.40713, 1.40544, 1.40426, 1.4031, 1.40015, 1.39962, 1.39786, 1.39732, 1.39562, 1.39444, 1.39259, 1.38945, 1.38781, 1.38576, 1.38439, 1.38038, 1.37643, 1.37408, 1.37245, 1.36911, 1.36701, 1.36683, 1.36502, 1.36832, 1.36358, 1.36115, 1.36077, 1.37034, 1.36511, 1.36833, 1.35635, 1.39227, 1.44024, 1.53372, 1.5844, 1.59403, 1.59259, 1.56258, 1.37644, 1.31627, 1.32955, 1.34451, 1.34879, 1.33219, 1.33018, 1.32711, 1.32859, 1.33549, 1.32398, 1.32392, 1.32625, 1.31785, 
1.65963, 1.65866, 1.65461, 1.6524, 1.65183, 1.65154, 1.64799, 1.6454, 1.6424, 1.63894, 1.6341, 1.6314, 1.62666, 1.62462, 1.62325, 1.62338, 1.62098, 1.60674, 1.62042, 1.66754, 1.80623, 1.92197, 1.96083, 1.82494, 1.70171, 1.57819, 1.57917, 1.58688, 1.59822, 1.58588, 1.60677, 1.59868, 1.58731, 1.5791, 1.58088, 1.56471, 1.56217, 1.55599, 1.55188, 1.54984, 1.54727, 1.54247, 1.54149, 1.53649, 1.53509, 1.53311, 1.53035, 1.52872, 1.52302, 1.52159, 1.51648, 1.515, 1.51326, 1.51136, 1.50997, 1.5072, 1.50526, 1.50152, 1.49935, 1.49873, 1.49599, 1.49605, 1.49233, 1.49185, 1.49946, 1.49008, 1.49861, 1.49591, 1.49443, 1.5298, 1.57173, 1.55726, 1.53351, 1.57422, 1.49251, 1.52336, 1.54465, 1.5101, 1.47176, 1.46504, 1.46614, 1.46127, 1.45451, 1.44977, 1.44684, 1.44427, 1.44195, 1.43668, 1.43424, 1.43035, 1.42691, 1.42534, 1.42449, 1.42266, 1.41918, 1.41695, 1.41516, 1.41354, 1.41315, 1.41198, 1.40917, 1.40866, 1.40517, 1.40243, 1.40063, 1.39819, 1.39514, 1.39264, 1.39111, 1.389, 1.38683, 1.38496, 1.38367, 1.38177, 1.38084, 1.38884, 1.4001, 1.3778, 1.37405, 1.3726, 1.36843, 1.36733, 1.36585, 1.36204, 1.3609, 1.35859, 1.35686, 1.35658, 1.35418, 1.35802, 1.35891, 1.32799, 1.35124, 1.44371, 1.50251, 1.57555, 1.65028, 1.65943, 1.65472, 1.48873, 1.31316, 1.345, 1.34033, 1.33703, 1.33088, 1.32969, 1.32544, 1.32752, 1.32499, 1.32431, 1.32524, 1.32291, 1.32258, 
1.64589, 1.63764, 1.63471, 1.63293, 1.62972, 1.62899, 1.62652, 1.62621, 1.62359, 1.62115, 1.61669, 1.62321, 1.61057, 1.60823, 1.60618, 1.60387, 1.60277, 1.60462, 1.58624, 1.58253, 1.6765, 1.81281, 1.77648, 1.76313, 1.78534, 1.53426, 1.57741, 1.57908, 1.57949, 1.57455, 1.56951, 1.57152, 1.56163, 1.57625, 1.55301, 1.54871, 1.54556, 1.54122, 1.53878, 1.53802, 1.53495, 1.53261, 1.52921, 1.52832, 1.52666, 1.52359, 1.51901, 1.5163, 1.51493, 1.5129, 1.50908, 1.50533, 1.50213, 1.49955, 1.497, 1.49417, 1.49786, 1.49041, 1.4873, 1.49105, 1.48445, 1.48117, 1.47786, 1.4776, 1.47944, 1.4862, 1.50589, 1.49432, 1.47855, 1.5022, 1.50316, 1.50462, 1.4969, 1.48187, 1.46794, 1.47646, 1.52033, 1.50235, 1.48235, 1.45199, 1.45535, 1.45212, 1.44229, 1.42677, 1.42627, 1.42328, 1.42303, 1.42133, 1.41998, 1.41922, 1.4172, 1.41545, 1.40976, 1.40853, 1.40551, 1.40403, 1.40228, 1.39924, 1.39721, 1.3959, 1.39513, 1.39206, 1.39561, 1.38629, 1.38316, 1.38248, 1.3781, 1.37514, 1.37373, 1.36954, 1.36519, 1.36505, 1.36393, 1.35913, 1.35734, 1.35824, 1.35568, 1.35715, 1.35694, 1.35442, 1.35497, 1.35421, 1.35224, 1.35078, 1.34902, 1.34903, 1.34558, 1.34276, 1.35099, 1.34209, 1.36527, 1.34322, 1.33397, 1.37774, 1.40516, 1.49564, 1.52969, 1.7093, 1.72511, 1.49244, 1.2792, 1.32587, 1.33325, 1.31788, 1.31712, 1.33129, 1.31683, 1.31777, 1.31323, 1.31317, 1.30948, 1.32646, 1.30693, 
1.6092, 1.6099, 1.60931, 1.60992, 1.6115, 1.60903, 1.60622, 1.59611, 1.5934, 1.59616, 1.59522, 1.58844, 1.58372, 1.5802, 1.57961, 1.57783, 1.57836, 1.58155, 1.57993, 1.57185, 1.59966, 1.65764, 2.0213, 2.09295, 1.82992, 1.49965, 1.51371, 1.549, 1.54468, 1.55057, 1.54791, 1.54449, 1.52269, 1.51963, 1.52406, 1.52077, 1.51913, 1.51467, 1.51351, 1.51262, 1.52038, 1.50563, 1.50464, 1.50337, 1.50618, 1.4938, 1.49171, 1.48814, 1.48647, 1.48427, 1.48441, 1.48168, 1.481, 1.47709, 1.47408, 1.47055, 1.46288, 1.45889, 1.46456, 1.46725, 1.45562, 1.45373, 1.45041, 1.46881, 1.45387, 1.44215, 1.46121, 1.44754, 1.44859, 1.46766, 1.45587, 1.48205, 1.47595, 1.46326, 1.45362, 1.4538, 1.45512, 1.46263, 1.46556, 1.45486, 1.42611, 1.41631, 1.41337, 1.41095, 1.40737, 1.40261, 1.405, 1.39492, 1.38903, 1.38571, 1.38669, 1.38797, 1.38271, 1.37885, 1.37387, 1.37547, 1.37474, 1.3745, 1.36798, 1.36642, 1.36482, 1.36541, 1.36179, 1.36332, 1.36009, 1.35919, 1.36868, 1.35489, 1.34455, 1.34357, 1.3466, 1.34577, 1.33907, 1.33366, 1.33557, 1.33323, 1.33088, 1.32823, 1.32939, 1.33011, 1.32775, 1.31934, 1.31873, 1.32582, 1.3254, 1.32116, 1.31611, 1.32323, 1.31045, 1.31308, 1.31702, 1.31557, 1.33279, 1.28954, 1.28373, 1.42939, 1.5294, 1.56054, 1.51308, 1.49923, 1.29871, 1.28361, 1.29976, 1.29477, 1.29867, 1.29056, 1.28529, 1.27877, 1.27896, 1.28245, 1.28079, 1.27909, 1.27121, 
1.59696, 1.59891, 1.59222, 1.58741, 1.58538, 1.58165, 1.58474, 1.5743, 1.56842, 1.58894, 1.55892, 1.55883, 1.5597, 1.55763, 1.5655, 1.56153, 1.55981, 1.55237, 1.55445, 1.55817, 1.51267, 1.62145, 1.77569, 1.67162, 1.69712, 1.57116, 1.5028, 1.51441, 1.52354, 1.52114, 1.51668, 1.5158, 1.52725, 1.51239, 1.51016, 1.5131, 1.50238, 1.49936, 1.48851, 1.4834, 1.47863, 1.47843, 1.47797, 1.47369, 1.47137, 1.46702, 1.46823, 1.48179, 1.45775, 1.45369, 1.45211, 1.45088, 1.44852, 1.45089, 1.44639, 1.4468, 1.43813, 1.44041, 1.44137, 1.4388, 1.45413, 1.43275, 1.42596, 1.42402, 1.4305, 1.43552, 1.44529, 1.43799, 1.43776, 1.45011, 1.44817, 1.44725, 1.45908, 1.45683, 1.44174, 1.42773, 1.42466, 1.4225, 1.42301, 1.43339, 1.40997, 1.4065, 1.40191, 1.39395, 1.3883, 1.3831, 1.37817, 1.37634, 1.36909, 1.37238, 1.37612, 1.36149, 1.37123, 1.36044, 1.36443, 1.35726, 1.36354, 1.35492, 1.35431, 1.35555, 1.34888, 1.34668, 1.34566, 1.34209, 1.3376, 1.33787, 1.33751, 1.33401, 1.33139, 1.32999, 1.32618, 1.32278, 1.32202, 1.31913, 1.31854, 1.3272, 1.31842, 1.31573, 1.31536, 1.31347, 1.31478, 1.3105, 1.30954, 1.30753, 1.31624, 1.30575, 1.31695, 1.31362, 1.31349, 1.30686, 1.29805, 1.3041, 1.30851, 1.29842, 1.3162, 1.32871, 1.47873, 1.71914, 1.84156, 1.47164, 1.39242, 1.32312, 1.30284, 1.27984, 1.27975, 1.27185, 1.27019, 1.26184, 1.28493, 1.28534, 1.2614, 1.25572, 1.25996, 
