1.62859, 1.62062, 1.61491, 1.61011, 1.60421, 1.60333, 1.59983, 1.59282, 1.61976, 1.63691, 1.6621, 1.68223, 1.68397, 1.56735, 1.58008, 1.56415, 1.56567, 1.56501, 1.56195, 1.53987, 1.52631, 1.52516, 1.52071, 1.51785, 1.51185, 1.50662, 1.49978, 1.49656, 1.49298, 1.48715, 1.48501, 1.48285, 1.47674, 1.47276, 1.46825, 1.47147, 1.45881, 1.4585, 1.45085, 1.53051, 1.71306, 1.71023, 1.54119, 1.42044, 1.43593, 1.42528, 1.42635, 1.41578, 1.41211, 1.40429, 1.39902, 1.39677, 1.39477, 1.39167, 1.38604, 1.38351, 1.37942, 1.37773, 1.37486, 1.36815, 1.36673, 1.36351, 1.35968, 1.35841, 1.3549, 1.35062, 1.34593, 1.3452, 1.34391, 1.33767, 1.33574, 1.33013, 1.3337, 1.33694, 1.33709, 1.33858, 1.37038, 1.35099, 1.37595, 1.35749, 1.36501, 1.31571, 1.31524, 1.29574, 1.29115, 1.28211, 1.28473, 1.28352, 1.28395, 1.28127, 
1.66954, 1.62661, 1.62112, 1.6181, 1.6072, 1.6102, 1.61376, 1.60318, 1.61769, 1.659, 1.66005, 1.75179, 1.66599, 1.54056, 1.56735, 1.56823, 1.55499, 1.55476, 1.55437, 1.54468, 1.54707, 1.52406, 1.51975, 1.51832, 1.51587, 1.50676, 1.50376, 1.50236, 1.49685, 1.49612, 1.49587, 1.51421, 1.48037, 1.4825, 1.4685, 1.46641, 1.47973, 1.47103, 1.44109, 1.52783, 1.67904, 1.75832, 1.51493, 1.422, 1.43929, 1.42736, 1.42133, 1.41837, 1.41083, 1.4089, 1.39926, 1.39879, 1.39684, 1.39596, 1.39485, 1.38602, 1.38335, 1.38114, 1.37826, 1.37475, 1.36896, 1.36538, 1.36102, 1.35803, 1.35797, 1.35159, 1.35168, 1.35351, 1.34819, 1.34681, 1.35106, 1.33852, 1.34038, 1.3422, 1.34481, 1.35055, 1.36463, 1.35466, 1.37244, 1.36694, 1.36073, 1.31396, 1.31865, 1.30884, 1.29601, 1.28989, 1.28872, 1.29234, 1.28996, 1.29952, 
1.67067, 1.64072, 1.62728, 1.61852, 1.61364, 1.61372, 1.61483, 1.60657, 1.6342, 1.64433, 1.68674, 1.72157, 1.65786, 1.6276, 1.57918, 1.57458, 1.55523, 1.55091, 1.55032, 1.55089, 1.54182, 1.54984, 1.53674, 1.52261, 1.52081, 1.51531, 1.51025, 1.50571, 1.49975, 1.49943, 1.49602, 1.48979, 1.48591, 1.47825, 1.47547, 1.47099, 1.47175, 1.46961, 1.4403, 1.50001, 1.70111, 1.72878, 1.59272, 1.42, 1.45869, 1.44313, 1.43353, 1.42596, 1.42335, 1.41501, 1.40998, 1.40706, 1.40458, 1.40201, 1.39679, 1.39049, 1.38928, 1.38454, 1.38523, 1.38058, 1.37854, 1.37051, 1.36529, 1.36183, 1.35706, 1.35725, 1.35656, 1.35519, 1.35403, 1.35353, 1.35249, 1.34505, 1.34312, 1.34704, 1.34697, 1.3667, 1.35866, 1.3624, 1.3625, 1.37342, 1.36463, 1.34111, 1.32088, 1.30743, 1.30196, 1.29884, 1.32059, 1.29891, 1.30501, 1.28889, 
1.68041, 1.67444, 1.62752, 1.62351, 1.62517, 1.61911, 1.62804, 1.63436, 1.65029, 1.64704, 1.68863, 1.70669, 1.67555, 1.56434, 1.57567, 1.57583, 1.58118, 1.55881, 1.56532, 1.56913, 1.55562, 1.54283, 1.53942, 1.52753, 1.52305, 1.51803, 1.5136, 1.51288, 1.50658, 1.50214, 1.4995, 1.49511, 1.49, 1.48536, 1.49246, 1.4821, 1.47828, 1.48287, 1.46145, 1.53834, 1.64926, 1.74565, 1.65833, 1.46261, 1.45663, 1.44877, 1.44314, 1.44723, 1.42504, 1.42266, 1.41912, 1.41551, 1.4108, 1.40635, 1.40221, 1.39871, 1.39817, 1.3948, 1.3916, 1.38823, 1.38318, 1.37858, 1.37083, 1.36584, 1.36148, 1.35815, 1.35907, 1.36118, 1.36258, 1.36267, 1.35708, 1.35454, 1.353, 1.35022, 1.37463, 1.35144, 1.36883, 1.37161, 1.3824, 1.39275, 1.39602, 1.32727, 1.33765, 1.32617, 1.31266, 1.31803, 1.30771, 1.30696, 1.30392, 1.30248, 
1.65572, 1.68274, 1.63259, 1.6294, 1.62563, 1.63031, 1.6379, 1.64077, 1.64667, 1.6761, 1.70349, 1.7538, 1.72093, 1.59748, 1.58976, 1.58326, 1.57052, 1.56436, 1.55854, 1.55089, 1.56209, 1.5507, 1.54452, 1.5351, 1.52737, 1.52308, 1.51896, 1.51628, 1.51044, 1.50561, 1.50299, 1.50191, 1.49603, 1.49345, 1.4894, 1.4861, 1.47977, 1.48335, 1.46436, 1.52615, 1.72173, 1.73853, 1.62333, 1.43455, 1.45783, 1.45561, 1.45872, 1.43747, 1.43297, 1.42745, 1.42236, 1.42047, 1.41567, 1.41186, 1.4061, 1.40324, 1.40119, 1.39862, 1.39849, 1.39481, 1.38926, 1.38222, 1.3758, 1.36839, 1.36593, 1.36487, 1.36068, 1.36017, 1.3584, 1.35567, 1.35187, 1.35249, 1.35099, 1.35383, 1.35928, 1.35407, 1.37417, 1.37746, 1.39789, 1.40224, 1.36732, 1.32993, 1.32639, 1.34458, 1.31467, 1.31268, 1.30732, 1.30812, 1.30812, 1.30882, 
1.66891, 1.65821, 1.65292, 1.63442, 1.63488, 1.62447, 1.63791, 1.6194, 1.62068, 1.66929, 1.68012, 1.74043, 1.73007, 1.6481, 1.60231, 1.59674, 1.57385, 1.56656, 1.55943, 1.55474, 1.56761, 1.54791, 1.54674, 1.5435, 1.53433, 1.52788, 1.52643, 1.51978, 1.51563, 1.50848, 1.50416, 1.50478, 1.50305, 1.49883, 1.49343, 1.48858, 1.48718, 1.48973, 1.46143, 1.53792, 1.65053, 1.72145, 1.63066, 1.43919, 1.4606, 1.45596, 1.45185, 1.44029, 1.43187, 1.42904, 1.42869, 1.42552, 1.42132, 1.41828, 1.41667, 1.40909, 1.40676, 1.405, 1.40294, 1.40028, 1.39592, 1.39079, 1.3831, 1.38153, 1.3745, 1.36946, 1.36774, 1.36241, 1.36179, 1.35635, 1.35649, 1.35546, 1.35038, 1.35734, 1.36757, 1.35627, 1.37895, 1.40999, 1.40158, 1.41076, 1.39099, 1.33659, 1.34385, 1.33782, 1.32082, 1.31734, 1.31027, 1.30617, 1.31157, 1.30953, 
1.6479, 1.66536, 1.66306, 1.64119, 1.63366, 1.62771, 1.63058, 1.63396, 1.62798, 1.67955, 1.69436, 1.76494, 1.72518, 1.60682, 1.58547, 1.57956, 1.57491, 1.56467, 1.5605, 1.55052, 1.56813, 1.55697, 1.54981, 1.54609, 1.53777, 1.53225, 1.52953, 1.52376, 1.51719, 1.51015, 1.50659, 1.50039, 1.49878, 1.49823, 1.49567, 1.49887, 1.48577, 1.48483, 1.47217, 1.56779, 1.69475, 1.71743, 1.68407, 1.45838, 1.4562, 1.46106, 1.44591, 1.43993, 1.43298, 1.43013, 1.42911, 1.42851, 1.42074, 1.42049, 1.41637, 1.4154, 1.40418, 1.40217, 1.40282, 1.40291, 1.40049, 1.40032, 1.39187, 1.38305, 1.38193, 1.37691, 1.37213, 1.36928, 1.36833, 1.36679, 1.36077, 1.35779, 1.35179, 1.35137, 1.35509, 1.35505, 1.37825, 1.38897, 1.39487, 1.41509, 1.39221, 1.33851, 1.34049, 1.33514, 1.32191, 1.31708, 1.31051, 1.31327, 1.30881, 1.30264, 
1.65698, 1.6579, 1.66835, 1.67158, 1.64375, 1.62639, 1.63103, 1.61833, 1.66508, 1.6761, 1.71307, 1.72342, 1.76848, 1.6105, 1.57111, 1.58973, 1.57925, 1.56798, 1.55945, 1.55455, 1.54904, 1.56477, 1.56101, 1.55025, 1.53867, 1.53405, 1.52914, 1.52576, 1.51637, 1.51743, 1.51224, 1.50539, 1.50237, 1.49994, 1.49376, 1.50259, 1.48702, 1.48272, 1.46851, 1.5896, 1.64662, 1.70006, 1.65881, 1.43956, 1.46746, 1.46066, 1.44778, 1.44085, 1.44023, 1.43091, 1.42691, 1.42266, 1.42105, 1.41703, 1.41591, 1.41217, 1.40715, 1.40372, 1.40219, 1.39934, 1.39797, 1.39653, 1.39132, 1.39161, 1.39337, 1.38128, 1.37532, 1.37514, 1.37499, 1.37365, 1.37222, 1.36404, 1.35838, 1.35594, 1.37946, 1.35384, 1.38994, 1.40337, 1.41705, 1.42935, 1.39838, 1.34592, 1.33741, 1.34328, 1.3252, 1.31928, 1.31404, 1.31337, 1.30946, 1.31889, 
1.66248, 1.66434, 1.65775, 1.66218, 1.64778, 1.6333, 1.62685, 1.62825, 1.65013, 1.68525, 1.69745, 1.74125, 1.74234, 1.7034, 1.58972, 1.59266, 1.57806, 1.57274, 1.56626, 1.56083, 1.55482, 1.55803, 1.55518, 1.54422, 1.54168, 1.53688, 1.53337, 1.52775, 1.52393, 1.52037, 1.51774, 1.51508, 1.50786, 1.50395, 1.49854, 1.50305, 1.48973, 1.49591, 1.469, 1.50619, 1.66833, 1.69735, 1.65621, 1.47866, 1.44752, 1.45344, 1.45763, 1.43993, 1.43604, 1.43832, 1.42754, 1.42482, 1.42394, 1.42212, 1.4175, 1.41169, 1.40973, 1.40378, 1.40404, 1.39736, 1.39884, 1.39718, 1.39476, 1.39171, 1.38651, 1.38016, 1.37802, 1.37573, 1.37381, 1.37146, 1.36971, 1.3674, 1.36753, 1.37089, 1.37102, 1.3491, 1.40192, 1.44514, 1.44777, 1.47823, 1.45754, 1.36036, 1.34068, 1.33061, 1.3245, 1.319, 1.3277, 1.31292, 1.31246, 1.30968, 
1.66396, 1.65454, 1.65165, 1.67229, 1.65335, 1.6454, 1.63477, 1.6365, 1.62482, 1.69411, 1.73121, 1.77819, 1.78151, 1.69903, 1.59571, 1.59611, 1.59166, 1.58397, 1.58117, 1.56999, 1.56909, 1.57567, 1.57508, 1.55875, 1.54333, 1.53776, 1.53381, 1.53181, 1.52756, 1.52076, 1.52001, 1.51673, 1.51144, 1.50063, 1.50066, 1.50032, 1.49602, 1.49549, 1.48052, 1.56311, 1.65084, 1.70379, 1.68787, 1.46076, 1.45799, 1.46607, 1.44838, 1.44482, 1.44365, 1.43816, 1.43293, 1.43071, 1.42783, 1.42711, 1.4257, 1.41859, 1.4151, 1.40976, 1.40862, 1.40656, 1.40247, 1.39964, 1.39749, 1.39427, 1.39104, 1.38492, 1.38125, 1.37944, 1.37678, 1.37575, 1.37299, 1.37002, 1.369, 1.36709, 1.36633, 1.3617, 1.37607, 1.40903, 1.44773, 1.45716, 1.41445, 1.3231, 1.3539, 1.33988, 1.32789, 1.32079, 1.33167, 1.31382, 1.31482, 1.31318, 
