1.61287, 1.62409, 1.61827, 1.60314, 1.59954, 1.59653, 1.58682, 1.59138, 1.59186, 1.56959, 1.59939, 1.60647, 1.61985, 1.65528, 1.69208, 1.67126, 1.52936, 1.56758, 1.55449, 1.53882, 1.53494, 1.54873, 1.52692, 1.52946, 1.5109, 1.50828, 1.50666, 1.5025, 1.49884, 1.4981, 1.49705, 1.48929, 1.48287, 1.47995, 1.47499, 1.47219, 1.46628, 1.46056, 1.45662, 1.45466, 1.45742, 1.45353, 1.45801, 1.4527, 1.43442, 1.55419, 1.69813, 1.79265, 1.65542, 1.39631, 1.42244, 1.42315, 1.41376, 1.41237, 1.41149, 1.40189, 1.40173, 1.39433, 1.39253, 1.38932, 1.38774, 1.37924, 1.37483, 1.37266, 1.37009, 1.36704, 1.36238, 1.35755, 1.35642, 1.35489, 1.35408, 1.35412, 1.35847, 1.34157, 1.3435, 1.3329, 1.32886, 1.33102, 1.32528, 1.32007, 1.31884, 1.31543, 1.31422, 1.31352, 1.32055, 1.33639, 1.342, 1.3401, 1.3335, 1.35666, 1.34467, 1.37723, 1.33404, 1.31835, 1.31264, 1.28547, 1.28043, 1.27927, 1.27553, 1.2795, 1.30026, 1.27537, 
1.65525, 1.64253, 1.60787, 1.60715, 1.60449, 1.6, 1.6076, 1.59571, 1.58949, 1.57244, 1.59309, 1.62109, 1.65391, 1.67347, 1.69039, 1.5816, 1.55533, 1.55081, 1.54509, 1.53917, 1.53693, 1.54978, 1.54322, 1.52704, 1.52707, 1.51191, 1.51098, 1.5125, 1.49949, 1.49704, 1.49273, 1.49448, 1.4875, 1.48364, 1.47847, 1.47374, 1.47208, 1.46901, 1.46515, 1.45929, 1.45877, 1.45046, 1.44786, 1.45351, 1.44048, 1.49372, 1.5898, 1.70437, 1.64578, 1.502, 1.42001, 1.43022, 1.4168, 1.41258, 1.40629, 1.40187, 1.39836, 1.39282, 1.38788, 1.38571, 1.38405, 1.38192, 1.37639, 1.37219, 1.37133, 1.37074, 1.36613, 1.3621, 1.35818, 1.35669, 1.35191, 1.35087, 1.35214, 1.34539, 1.34582, 1.34255, 1.33469, 1.33695, 1.33574, 1.33285, 1.32717, 1.32417, 1.32671, 1.32212, 1.32774, 1.32835, 1.33431, 1.35802, 1.37745, 1.38467, 1.35257, 1.34711, 1.33389, 1.30522, 1.30606, 1.28835, 1.29874, 1.29774, 1.27178, 1.27832, 1.27775, 1.2741, 
1.6621, 1.67148, 1.62413, 1.61942, 1.60675, 1.60539, 1.60386, 1.60255, 1.60116, 1.58665, 1.62391, 1.62859, 1.68193, 1.70919, 1.71101, 1.65118, 1.54603, 1.56221, 1.55858, 1.54544, 1.54079, 1.53758, 1.55013, 1.52937, 1.52649, 1.5278, 1.52134, 1.51055, 1.5091, 1.50458, 1.49925, 1.49541, 1.49156, 1.48894, 1.48625, 1.48471, 1.48052, 1.47388, 1.46916, 1.46285, 1.46244, 1.4614, 1.46483, 1.46786, 1.44418, 1.49012, 1.57173, 1.69949, 1.70273, 1.53033, 1.40954, 1.44695, 1.43152, 1.41851, 1.41192, 1.40764, 1.40618, 1.39916, 1.3978, 1.39478, 1.3952, 1.38858, 1.3892, 1.38593, 1.37831, 1.37799, 1.37437, 1.37253, 1.36906, 1.36676, 1.36041, 1.35685, 1.35418, 1.35024, 1.34766, 1.34809, 1.34526, 1.34668, 1.34527, 1.35425, 1.343, 1.3335, 1.33475, 1.33655, 1.34254, 1.33476, 1.33392, 1.34963, 1.35705, 1.37604, 1.3719, 1.36172, 1.33474, 1.30886, 1.30802, 1.29528, 1.29906, 1.28554, 1.28497, 1.28364, 1.285, 1.28499, 
1.65175, 1.67877, 1.66979, 1.62935, 1.61636, 1.6203, 1.61265, 1.60975, 1.6185, 1.59732, 1.62787, 1.65883, 1.6701, 1.69607, 1.68565, 1.61456, 1.54181, 1.56347, 1.56786, 1.56911, 1.54462, 1.54149, 1.54761, 1.55918, 1.54563, 1.53777, 1.52955, 1.52277, 1.51713, 1.50949, 1.50639, 1.50785, 1.50023, 1.49452, 1.48958, 1.48808, 1.48209, 1.48221, 1.48114, 1.47561, 1.47237, 1.47155, 1.47928, 1.46911, 1.44783, 1.51498, 1.53606, 1.7374, 1.63566, 1.57856, 1.44086, 1.44576, 1.45066, 1.4326, 1.42614, 1.43363, 1.41384, 1.41949, 1.40905, 1.40517, 1.40259, 1.40799, 1.3944, 1.3884, 1.38826, 1.38606, 1.38426, 1.38214, 1.37797, 1.37627, 1.36785, 1.3661, 1.36103, 1.35386, 1.35766, 1.34815, 1.3513, 1.3517, 1.35246, 1.35275, 1.34723, 1.34565, 1.34153, 1.34133, 1.34331, 1.34401, 1.33406, 1.37908, 1.36777, 1.4199, 1.37819, 1.37871, 1.33641, 1.32966, 1.33368, 1.31557, 1.30217, 1.29641, 1.29717, 1.29675, 1.30151, 1.28923, 
1.63996, 1.63633, 1.63187, 1.63314, 1.62617, 1.62261, 1.61374, 1.61672, 1.62275, 1.60487, 1.61053, 1.66302, 1.67109, 1.71704, 1.73127, 1.69532, 1.57394, 1.58181, 1.57381, 1.56341, 1.55171, 1.54707, 1.5452, 1.57456, 1.56407, 1.5334, 1.53138, 1.52988, 1.52613, 1.51591, 1.51481, 1.51034, 1.50617, 1.4998, 1.49661, 1.49303, 1.49157, 1.49173, 1.48824, 1.48516, 1.47974, 1.47795, 1.48932, 1.46592, 1.45122, 1.53747, 1.66518, 1.70428, 1.68303, 1.57906, 1.44275, 1.44821, 1.43991, 1.44632, 1.42789, 1.42897, 1.42019, 1.41914, 1.41297, 1.41012, 1.40579, 1.40494, 1.40035, 1.39661, 1.3935, 1.39226, 1.38954, 1.38922, 1.3869, 1.38249, 1.37538, 1.3709, 1.36672, 1.35801, 1.3558, 1.35223, 1.35243, 1.34857, 1.35029, 1.34175, 1.3427, 1.34296, 1.36043, 1.34369, 1.35006, 1.35158, 1.36508, 1.37997, 1.40661, 1.40595, 1.39182, 1.41302, 1.35197, 1.32881, 1.34091, 1.31535, 1.31142, 1.30632, 1.30478, 1.29582, 1.29879, 1.30203, 
1.64169, 1.64326, 1.64894, 1.65913, 1.65157, 1.62665, 1.62297, 1.62207, 1.61508, 1.59452, 1.65259, 1.66104, 1.71399, 1.75048, 1.74508, 1.6782, 1.57076, 1.57538, 1.57481, 1.56176, 1.55478, 1.54889, 1.54096, 1.54981, 1.55505, 1.54114, 1.53989, 1.53412, 1.52723, 1.52164, 1.5196, 1.51439, 1.51187, 1.50296, 1.49891, 1.49533, 1.49064, 1.48863, 1.48635, 1.48519, 1.48431, 1.47552, 1.47667, 1.47261, 1.46464, 1.54671, 1.57409, 1.70966, 1.6202, 1.47871, 1.43099, 1.4474, 1.44785, 1.43459, 1.43526, 1.42627, 1.4207, 1.41953, 1.41702, 1.41416, 1.41115, 1.4097, 1.40825, 1.40257, 1.39498, 1.39175, 1.39121, 1.39031, 1.3925, 1.39244, 1.38639, 1.37867, 1.37655, 1.37151, 1.36538, 1.36173, 1.35907, 1.35593, 1.3549, 1.3549, 1.35104, 1.35023, 1.34262, 1.34037, 1.34348, 1.34471, 1.34375, 1.37632, 1.37081, 1.3984, 1.4126, 1.40377, 1.36434, 1.32968, 1.32396, 1.3263, 1.31079, 1.31217, 1.30252, 1.30196, 1.29653, 1.29616, 
1.6522, 1.64999, 1.64887, 1.65151, 1.64838, 1.63093, 1.62519, 1.62315, 1.62251, 1.6096, 1.60751, 1.69179, 1.71321, 1.76542, 1.72821, 1.72342, 1.56062, 1.59319, 1.58332, 1.58522, 1.5716, 1.55971, 1.55738, 1.54726, 1.54194, 1.56889, 1.54474, 1.53257, 1.5297, 1.52964, 1.52289, 1.52006, 1.51467, 1.50808, 1.50642, 1.50288, 1.49994, 1.4948, 1.49164, 1.48603, 1.47953, 1.48184, 1.47524, 1.48805, 1.44897, 1.48401, 1.65496, 1.68536, 1.68025, 1.52291, 1.43301, 1.46144, 1.45316, 1.43297, 1.42827, 1.44635, 1.42061, 1.41659, 1.41522, 1.41224, 1.4096, 1.40822, 1.40598, 1.39884, 1.40022, 1.39344, 1.39219, 1.39012, 1.38936, 1.38704, 1.38655, 1.38673, 1.38095, 1.37914, 1.37455, 1.36541, 1.36521, 1.36518, 1.36465, 1.36393, 1.37022, 1.35654, 1.35102, 1.34914, 1.3459, 1.35872, 1.33667, 1.39873, 1.38272, 1.40181, 1.43033, 1.41003, 1.31923, 1.31533, 1.32779, 1.31796, 1.31323, 1.32004, 1.3075, 1.3164, 1.31503, 1.29962, 
1.65386, 1.65565, 1.64298, 1.64628, 1.65068, 1.64516, 1.62655, 1.63854, 1.62215, 1.61781, 1.60269, 1.69204, 1.70014, 1.71765, 1.74041, 1.70835, 1.61659, 1.58394, 1.58211, 1.5754, 1.56984, 1.56516, 1.56091, 1.55407, 1.55427, 1.5561, 1.55507, 1.53812, 1.5304, 1.52708, 1.52215, 1.52279, 1.51947, 1.51354, 1.51259, 1.5055, 1.49924, 1.49807, 1.49262, 1.49014, 1.48623, 1.48073, 1.48116, 1.48819, 1.47836, 1.51829, 1.62057, 1.68179, 1.67809, 1.53149, 1.45768, 1.44418, 1.44318, 1.43377, 1.43166, 1.42929, 1.42523, 1.42305, 1.41609, 1.41593, 1.41581, 1.4119, 1.41579, 1.405, 1.40331, 1.39899, 1.3944, 1.39264, 1.3896, 1.38881, 1.3855, 1.38446, 1.38008, 1.37629, 1.37472, 1.36931, 1.36847, 1.36549, 1.36373, 1.36258, 1.35987, 1.3589, 1.35907, 1.3539, 1.36335, 1.35913, 1.33532, 1.36833, 1.40531, 1.42622, 1.44358, 1.44248, 1.42108, 1.3332, 1.33997, 1.33062, 1.31561, 1.30948, 1.3087, 1.30124, 1.30216, 1.30138, 
1.65623, 1.65127, 1.64433, 1.64263, 1.65378, 1.66716, 1.6657, 1.64089, 1.64232, 1.62945, 1.61241, 1.70551, 1.72868, 1.78381, 1.78036, 1.73779, 1.62391, 1.59163, 1.59475, 1.57904, 1.58302, 1.56969, 1.56518, 1.56146, 1.55964, 1.56101, 1.57208, 1.55877, 1.54025, 1.5393, 1.52664, 1.5234, 1.52236, 1.51666, 1.51212, 1.51, 1.50386, 1.49973, 1.49618, 1.49377, 1.49164, 1.48902, 1.48618, 1.48761, 1.46801, 1.49522, 1.6128, 1.67601, 1.68101, 1.61246, 1.45846, 1.46881, 1.46188, 1.46776, 1.44229, 1.43895, 1.435, 1.43018, 1.42967, 1.42243, 1.42072, 1.41977, 1.41663, 1.41399, 1.40938, 1.40991, 1.40383, 1.41086, 1.3993, 1.3966, 1.39496, 1.39039, 1.38694, 1.38354, 1.37813, 1.3759, 1.37457, 1.37193, 1.36538, 1.36427, 1.37157, 1.36216, 1.36048, 1.3592, 1.35844, 1.3532, 1.34085, 1.36266, 1.41562, 1.4261, 1.43272, 1.43854, 1.4165, 1.34809, 1.33413, 1.32807, 1.32231, 1.32052, 1.31794, 1.31387, 1.3106, 1.31072, 
1.67237, 1.65945, 1.65873, 1.6543, 1.65857, 1.64535, 1.67073, 1.63754, 1.63834, 1.63032, 1.61593, 1.6509, 1.72782, 1.77343, 1.74983, 1.75517, 1.62555, 1.60647, 1.60306, 1.58258, 1.57221, 1.56972, 1.56591, 1.56168, 1.56129, 1.56854, 1.554, 1.56892, 1.55488, 1.53704, 1.53215, 1.53243, 1.52476, 1.52256, 1.51935, 1.51554, 1.50997, 1.50953, 1.50441, 1.50861, 1.49603, 1.49229, 1.49569, 1.49176, 1.4743, 1.54063, 1.62945, 1.65775, 1.66858, 1.57182, 1.52489, 1.43273, 1.4667, 1.47436, 1.45146, 1.44617, 1.43843, 1.43409, 1.4293, 1.42589, 1.42563, 1.42123, 1.42066, 1.41846, 1.41358, 1.41261, 1.41032, 1.40881, 1.40645, 1.40132, 1.39691, 1.3909, 1.38623, 1.38338, 1.38111, 1.37554, 1.37385, 1.36898, 1.36357, 1.36138, 1.35967, 1.35758, 1.35818, 1.35846, 1.366, 1.36479, 1.34962, 1.38475, 1.45778, 1.4411, 1.4552, 1.45107, 1.40177, 1.30829, 1.34471, 1.32453, 1.32133, 1.31912, 1.31854, 1.31542, 1.31269, 1.31211, 
