1.64046, 1.62409, 1.61773, 1.6008, 1.59684, 1.59124, 1.5935, 1.608, 1.62161, 1.68656, 1.66098, 1.5317, 1.55088, 1.55096, 1.55755, 1.52952, 1.50928, 1.50996, 1.49853, 1.49472, 1.48951, 1.48029, 1.47423, 1.4715, 1.45842, 1.45486, 1.45479, 1.45717, 1.43116, 1.53534, 1.7548, 1.39054, 1.42214, 1.41329, 1.41013, 1.40078, 1.39529, 1.3916, 1.38241, 1.37626, 1.36954, 1.36202, 1.35712, 1.35661, 1.35517, 1.35125, 1.34074, 1.33361, 1.32882, 1.32647, 1.31941, 1.31434, 1.31398, 1.33636, 1.32491, 1.3341, 1.34332, 1.37752, 1.32711, 1.30066, 1.28413, 1.27955, 1.27568, 
1.64783, 1.61638, 1.60895, 1.60718, 1.59308, 1.60316, 1.59263, 1.61672, 1.62802, 1.66923, 1.65772, 1.55723, 1.55185, 1.54288, 1.53973, 1.52986, 1.51355, 1.51252, 1.50348, 1.49281, 1.4892, 1.48005, 1.4776, 1.4691, 1.46325, 1.459, 1.45154, 1.45581, 1.43251, 1.54783, 1.72978, 1.41597, 1.43004, 1.42679, 1.40632, 1.39936, 1.39392, 1.38814, 1.39162, 1.37827, 1.37454, 1.3668, 1.35869, 1.35639, 1.35247, 1.3471, 1.34615, 1.34118, 1.33347, 1.32942, 1.32861, 1.31988, 1.33443, 1.32946, 1.32745, 1.3383, 1.34621, 1.37204, 1.3202, 1.30823, 1.28462, 1.27756, 1.27402, 
1.65549, 1.66135, 1.60797, 1.60676, 1.59944, 1.59554, 1.57128, 1.62153, 1.65164, 1.67272, 1.58135, 1.55062, 1.54824, 1.53988, 1.53436, 1.52965, 1.51642, 1.50932, 1.5028, 1.49456, 1.49185, 1.48368, 1.47667, 1.47182, 1.46491, 1.45858, 1.45176, 1.44622, 1.44018, 1.59041, 1.72145, 1.39909, 1.42348, 1.41601, 1.40669, 1.39955, 1.39211, 1.38574, 1.3821, 1.37808, 1.37412, 1.36776, 1.36203, 1.35645, 1.35325, 1.34919, 1.34665, 1.34202, 1.33503, 1.33481, 1.32674, 1.32328, 1.3431, 1.32891, 1.33772, 1.35299, 1.35451, 1.36813, 1.30235, 1.29151, 1.28863, 1.28168, 1.27573, 
1.65835, 1.66107, 1.62637, 1.61681, 1.6157, 1.60372, 1.57882, 1.61822, 1.64994, 1.72738, 1.69173, 1.55947, 1.5507, 1.54767, 1.54133, 1.53684, 1.52595, 1.51142, 1.50586, 1.51661, 1.49161, 1.48882, 1.4829, 1.47693, 1.47202, 1.47115, 1.45527, 1.46506, 1.44495, 1.60749, 1.74415, 1.50067, 1.43139, 1.41512, 1.41315, 1.40248, 1.3962, 1.38844, 1.38603, 1.38349, 1.38445, 1.37213, 1.36621, 1.36716, 1.3545, 1.35335, 1.34717, 1.3431, 1.33999, 1.33791, 1.34089, 1.33255, 1.33017, 1.33298, 1.32978, 1.37675, 1.35664, 1.35574, 1.30958, 1.30002, 1.28289, 1.27958, 1.27866, 
1.63119, 1.6641, 1.61632, 1.6136, 1.60362, 1.60268, 1.60081, 1.63711, 1.66117, 1.71174, 1.69764, 1.57921, 1.56492, 1.54064, 1.5366, 1.54201, 1.52785, 1.51342, 1.50706, 1.50064, 1.49554, 1.48968, 1.48322, 1.4803, 1.48289, 1.46836, 1.45972, 1.45794, 1.45488, 1.63065, 1.6952, 1.42045, 1.44294, 1.42035, 1.41688, 1.40706, 1.39998, 1.39397, 1.39484, 1.38833, 1.38097, 1.37484, 1.37102, 1.36667, 1.36163, 1.36175, 1.34978, 1.34539, 1.34436, 1.34409, 1.34086, 1.33513, 1.33237, 1.33692, 1.35135, 1.34708, 1.36872, 1.35063, 1.3262, 1.30685, 1.29303, 1.28555, 1.28397, 
1.63906, 1.63353, 1.65254, 1.61863, 1.60498, 1.6246, 1.60925, 1.63785, 1.64697, 1.70018, 1.69351, 1.56037, 1.56041, 1.55845, 1.53796, 1.54564, 1.52949, 1.51471, 1.50615, 1.49816, 1.49428, 1.495, 1.48803, 1.48212, 1.47594, 1.46645, 1.46446, 1.4782, 1.44627, 1.6501, 1.71431, 1.43611, 1.45646, 1.44003, 1.42324, 1.41137, 1.40475, 1.39658, 1.39133, 1.38931, 1.38357, 1.37968, 1.37619, 1.37042, 1.3609, 1.35279, 1.35023, 1.34648, 1.34704, 1.34905, 1.34534, 1.338, 1.33721, 1.34672, 1.3405, 1.35366, 1.42213, 1.37546, 1.30884, 1.30614, 1.29135, 1.29575, 1.29168, 
1.64772, 1.65686, 1.66806, 1.64019, 1.60782, 1.61274, 1.62382, 1.63063, 1.66468, 1.69854, 1.62228, 1.56416, 1.57637, 1.55053, 1.55613, 1.57157, 1.53119, 1.52387, 1.51514, 1.50644, 1.50152, 1.49914, 1.4881, 1.4832, 1.49623, 1.47324, 1.47218, 1.46953, 1.44182, 1.56647, 1.7382, 1.4467, 1.44413, 1.4372, 1.43062, 1.41809, 1.40972, 1.40649, 1.39888, 1.39176, 1.38821, 1.38404, 1.38161, 1.37483, 1.36852, 1.36028, 1.35369, 1.34851, 1.34877, 1.35285, 1.34711, 1.34347, 1.34033, 1.34329, 1.34381, 1.36248, 1.37238, 1.38566, 1.31789, 1.31076, 1.31794, 1.29862, 1.29379, 
1.65115, 1.63819, 1.67658, 1.62276, 1.61648, 1.60746, 1.60751, 1.66577, 1.6585, 1.70128, 1.7111, 1.56904, 1.56951, 1.55483, 1.54693, 1.5573, 1.53279, 1.52412, 1.51804, 1.5096, 1.50625, 1.49689, 1.49182, 1.48586, 1.48913, 1.486, 1.47043, 1.48129, 1.44854, 1.55293, 1.73325, 1.52787, 1.45698, 1.46564, 1.43045, 1.42205, 1.41297, 1.4091, 1.40375, 1.39831, 1.39024, 1.38841, 1.38609, 1.38003, 1.3776, 1.35989, 1.35415, 1.34844, 1.35043, 1.34815, 1.34565, 1.34204, 1.33984, 1.35135, 1.36431, 1.36187, 1.37155, 1.38207, 1.3082, 1.31758, 1.30624, 1.3066, 1.30151, 
1.64228, 1.64372, 1.63938, 1.63122, 1.6173, 1.6101, 1.61055, 1.60247, 1.69622, 1.7212, 1.65945, 1.57141, 1.56487, 1.55556, 1.5499, 1.54638, 1.53107, 1.53002, 1.52331, 1.51433, 1.50845, 1.50136, 1.49566, 1.4906, 1.49016, 1.48411, 1.4753, 1.4783, 1.45028, 1.55656, 1.70941, 1.59717, 1.4222, 1.44429, 1.43734, 1.42369, 1.41539, 1.41034, 1.40399, 1.39835, 1.39408, 1.39231, 1.38821, 1.38481, 1.38224, 1.36267, 1.35833, 1.35302, 1.3534, 1.34721, 1.34276, 1.35333, 1.34152, 1.34509, 1.3618, 1.36445, 1.3851, 1.41249, 1.33353, 1.33383, 1.31987, 1.29865, 1.29463, 
1.64388, 1.63893, 1.65168, 1.63075, 1.6242, 1.62398, 1.615, 1.60113, 1.65477, 1.7339, 1.72119, 1.57861, 1.57079, 1.55534, 1.5478, 1.5622, 1.55613, 1.53934, 1.53372, 1.51897, 1.51265, 1.50321, 1.4953, 1.49383, 1.48968, 1.48356, 1.47533, 1.48549, 1.45132, 1.54119, 1.71396, 1.55725, 1.43645, 1.45349, 1.4306, 1.42375, 1.41853, 1.41514, 1.4102, 1.40798, 1.39725, 1.39458, 1.39222, 1.38605, 1.38246, 1.37277, 1.36375, 1.35741, 1.35152, 1.35064, 1.3502, 1.34665, 1.34176, 1.34636, 1.33714, 1.37859, 1.39203, 1.42281, 1.33299, 1.32207, 1.31194, 1.31326, 1.29877, 
1.66633, 1.64684, 1.64696, 1.65211, 1.62687, 1.61374, 1.62455, 1.6549, 1.68041, 1.74807, 1.74766, 1.56961, 1.57315, 1.5546, 1.54777, 1.5446, 1.54517, 1.54066, 1.53004, 1.52008, 1.51289, 1.50634, 1.49546, 1.49213, 1.48612, 1.48484, 1.47751, 1.47917, 1.49236, 1.55217, 1.69372, 1.56018, 1.4458, 1.43981, 1.43314, 1.43781, 1.41832, 1.41431, 1.41101, 1.40674, 1.39566, 1.39144, 1.39103, 1.39103, 1.38725, 1.37858, 1.36825, 1.36455, 1.35554, 1.35518, 1.35111, 1.34411, 1.34097, 1.35469, 1.35665, 1.38866, 1.39681, 1.39989, 1.33479, 1.31997, 1.31209, 1.31086, 1.30313, 
1.64834, 1.64419, 1.63968, 1.65222, 1.63075, 1.61807, 1.61458, 1.64005, 1.68818, 1.7434, 1.70762, 1.56813, 1.56472, 1.55795, 1.55113, 1.53931, 1.54519, 1.53705, 1.5343, 1.52225, 1.51294, 1.50754, 1.49904, 1.4932, 1.48824, 1.48378, 1.4766, 1.47285, 1.46205, 1.59469, 1.68571, 1.59708, 1.44355, 1.44733, 1.44148, 1.42182, 1.41666, 1.41542, 1.40976, 1.40336, 1.39889, 1.39149, 1.39043, 1.39014, 1.3906, 1.37843, 1.37635, 1.36545, 1.35897, 1.35934, 1.35743, 1.34782, 1.34093, 1.34422, 1.36707, 1.38106, 1.40826, 1.42347, 1.31199, 1.32631, 1.31333, 1.30525, 1.29956, 
1.65463, 1.65549, 1.64658, 1.6454, 1.63151, 1.62111, 1.61971, 1.64212, 1.70412, 1.72728, 1.76281, 1.55447, 1.58911, 1.56362, 1.55455, 1.54257, 1.55216, 1.54583, 1.53331, 1.52295, 1.515, 1.5098, 1.50648, 1.50432, 1.49612, 1.48242, 1.48307, 1.47972, 1.45782, 1.59859, 1.70396, 1.55763, 1.4156, 1.43384, 1.42976, 1.43413, 1.41667, 1.41266, 1.40986, 1.40576, 1.39569, 1.39226, 1.39052, 1.38913, 1.38824, 1.3817, 1.38111, 1.37019, 1.36458, 1.3655, 1.36404, 1.35331, 1.34662, 1.34464, 1.33719, 1.37962, 1.40289, 1.42863, 1.34052, 1.33174, 1.32632, 1.30681, 1.30485, 
1.6539, 1.66616, 1.66061, 1.63387, 1.64437, 1.63104, 1.61648, 1.62808, 1.68828, 1.73444, 1.73411, 1.57587, 1.57801, 1.56606, 1.57538, 1.55204, 1.55212, 1.54108, 1.53396, 1.52436, 1.52145, 1.51315, 1.5067, 1.50041, 1.493, 1.48704, 1.47959, 1.4772, 1.46396, 1.59599, 1.68718, 1.49838, 1.43287, 1.44459, 1.42587, 1.42169, 1.41612, 1.41221, 1.41137, 1.40678, 1.39915, 1.39423, 1.38938, 1.38775, 1.38586, 1.38211, 1.37421, 1.36715, 1.3644, 1.36388, 1.36046, 1.35843, 1.35199, 1.34854, 1.3381, 1.37055, 1.39987, 1.40772, 1.31501, 1.33698, 1.31496, 1.30986, 1.30595, 
1.65733, 1.65397, 1.64411, 1.65517, 1.6487, 1.63041, 1.62338, 1.63573, 1.67756, 1.71726, 1.69924, 1.56719, 1.58221, 1.57643, 1.57265, 1.54856, 1.56152, 1.55021, 1.5313, 1.52491, 1.52178, 1.5166, 1.50783, 1.4998, 1.49678, 1.48765, 1.48145, 1.47962, 1.52297, 1.61995, 1.67678, 1.55419, 1.42651, 1.43469, 1.42971, 1.42916, 1.42269, 1.41276, 1.41174, 1.40904, 1.40212, 1.39619, 1.39194, 1.39009, 1.3877, 1.38305, 1.3778, 1.37071, 1.36729, 1.36397, 1.36173, 1.35829, 1.35703, 1.35574, 1.35742, 1.39291, 1.43016, 1.4486, 1.41201, 1.33706, 1.32069, 1.30691, 1.30459, 
1.65868, 1.65833, 1.64132, 1.64092, 1.66152, 1.64134, 1.62323, 1.6036, 1.73116, 1.7528, 1.74464, 1.56491, 1.5916, 1.575, 1.56623, 1.5596, 1.55448, 1.57226, 1.53503, 1.53184, 1.52122, 1.51977, 1.51591, 1.50673, 1.51617, 1.49042, 1.48654, 1.48347, 1.46888, 1.62786, 1.69606, 1.51616, 1.44301, 1.45022, 1.43441, 1.43039, 1.42531, 1.41933, 1.41659, 1.41624, 1.40623, 1.40461, 1.40166, 1.39308, 1.38944, 1.38527, 1.37871, 1.37216, 1.37536, 1.36564, 1.36576, 1.35878, 1.36013, 1.35792, 1.3545, 1.39163, 1.44428, 1.43673, 1.33346, 1.34282, 1.32342, 1.30968, 1.30332, 
1.66078, 1.65148, 1.64212, 1.6411, 1.67828, 1.63704, 1.63081, 1.60684, 1.70359, 1.78196, 1.74566, 1.59954, 1.59952, 1.59195, 1.58455, 1.56364, 1.55429, 1.56506, 1.54458, 1.5341, 1.5237, 1.52125, 1.51147, 1.5048, 1.49838, 1.4918, 1.48886, 1.49952, 1.47267, 1.58896, 1.67761, 1.60639, 1.45373, 1.46072, 1.44285, 1.43764, 1.42996, 1.42377, 1.41902, 1.41642, 1.41247, 1.41064, 1.4008, 1.3954, 1.39108, 1.38635, 1.38216, 1.37635, 1.37299, 1.37481, 1.36535, 1.36162, 1.3573, 1.36728, 1.36812, 1.41537, 1.44093, 1.43776, 1.39917, 1.34847, 1.33786, 1.31591, 1.31111, 
1.66799, 1.66495, 1.64917, 1.64429, 1.64458, 1.64707, 1.6369, 1.64421, 1.69413, 1.79416, 1.77593, 1.58921, 1.59794, 1.57792, 1.56931, 1.56452, 1.55873, 1.56588, 1.55654, 1.53238, 1.52112, 1.5203, 1.51338, 1.508, 1.52681, 1.49669, 1.4893, 1.48612, 1.48542, 1.58244, 1.69541, 1.66645, 1.45421, 1.46048, 1.44817, 1.43803, 1.43036, 1.42363, 1.41978, 1.41868, 1.41267, 1.40892, 1.40571, 1.39942, 1.39705, 1.38759, 1.37977, 1.37582, 1.37061, 1.36554, 1.36136, 1.36042, 1.35678, 1.35696, 1.36439, 1.41932, 1.43053, 1.45112, 1.383, 1.34698, 1.33257, 1.31585, 1.31142, 
1.6715, 1.66174, 1.65652, 1.65004, 1.65449, 1.65942, 1.64688, 1.62672, 1.74818, 1.76704, 1.75245, 1.58257, 1.59352, 1.57534, 1.5681, 1.56435, 1.56282, 1.56083, 1.5587, 1.53463, 1.53002, 1.52061, 1.51658, 1.51817, 1.50369, 1.49557, 1.49217, 1.48902, 1.48512, 1.55783, 1.68565, 1.64115, 1.44853, 1.46416, 1.44794, 1.44982, 1.43626, 1.42764, 1.41968, 1.41707, 1.41525, 1.40925, 1.40643, 1.40225, 1.39452, 1.38549, 1.38148, 1.37298, 1.36496, 1.36288, 1.35927, 1.3592, 1.36447, 1.36729, 1.38125, 1.4291, 1.44133, 1.45477, 1.35328, 1.32916, 1.33718, 1.31679, 1.31311, 
1.67281, 1.66199, 1.65515, 1.66129, 1.66569, 1.65782, 1.64559, 1.61939, 1.68947, 1.76956, 1.72618, 1.59293, 1.59692, 1.57764, 1.58467, 1.5629, 1.5774, 1.56534, 1.56153, 1.54764, 1.53652, 1.52175, 1.51752, 1.51391, 1.50457, 1.50927, 1.49856, 1.49032, 1.49243, 1.58961, 1.67799, 1.53643, 1.4688, 1.47107, 1.45857, 1.45773, 1.43456, 1.42906, 1.42366, 1.42336, 1.4138, 1.41623, 1.4079, 1.40368, 1.39838, 1.39309, 1.38688, 1.37775, 1.37177, 1.3673, 1.36069, 1.36022, 1.35989, 1.37503, 1.36175, 1.4427, 1.48651, 1.45975, 1.42526, 1.34156, 1.32434, 1.31837, 1.31552, 
1.67422, 1.66448, 1.66232, 1.65141, 1.6485, 1.66419, 1.63729, 1.63389, 1.77881, 1.78627, 1.78276, 1.59566, 1.60636, 1.58234, 1.57107, 1.57432, 1.56039, 1.6002, 1.58131, 1.54156, 1.53373, 1.52927, 1.52074, 1.51369, 1.51536, 1.50037, 1.49666, 1.50783, 1.48843, 1.58653, 1.6877, 1.67499, 1.4849, 1.46157, 1.46121, 1.45767, 1.4414, 1.43316, 1.42776, 1.43076, 1.41597, 1.41186, 1.41057, 1.40436, 1.39913, 1.39485, 1.38705, 1.38191, 1.37475, 1.37092, 1.36537, 1.36323, 1.36473, 1.36855, 1.36511, 1.40767, 1.50399, 1.44959, 1.39852, 1.33324, 1.32585, 1.32702, 1.31953, 
