1.61418, 1.61673, 1.60355, 1.60039, 1.58965, 1.59299, 1.59005, 1.58455, 1.60731, 1.61961, 1.65472, 1.69551, 1.54153, 1.5512, 1.53742, 1.54853, 1.56207, 1.51963, 1.52067, 1.50919, 1.50552, 1.49939, 1.49641, 1.49184, 1.48153, 1.47955, 1.47427, 1.46931, 1.45902, 1.45415, 1.45409, 1.46614, 1.45071, 1.45396, 1.53532, 1.7774, 1.70425, 1.41183, 1.4234, 1.41448, 1.41085, 1.40513, 1.40142, 1.39338, 1.39031, 1.38742, 1.37967, 1.37448, 1.36958, 1.36217, 1.35785, 1.35683, 1.35577, 1.35285, 1.35805, 1.34065, 1.33365, 1.32898, 1.33027, 1.32731, 1.31874, 1.31473, 1.31431, 1.32076, 1.33613, 1.33737, 1.33354, 1.34365, 1.37816, 1.3091, 1.30495, 1.29215, 1.27871, 1.27747, 1.27511, 1.29952, 
1.63764, 1.65403, 1.66152, 1.62634, 1.61548, 1.61365, 1.61062, 1.58779, 1.64405, 1.66435, 1.69299, 1.65833, 1.54366, 1.56668, 1.56942, 1.5522, 1.54282, 1.54906, 1.5449, 1.52826, 1.52248, 1.51638, 1.5106, 1.50669, 1.50325, 1.49606, 1.49072, 1.49357, 1.48262, 1.47848, 1.48095, 1.47027, 1.47747, 1.44028, 1.57934, 1.72986, 1.73053, 1.4139, 1.45202, 1.43859, 1.43276, 1.42619, 1.41672, 1.4114, 1.40978, 1.40546, 1.40161, 1.39127, 1.39094, 1.38625, 1.38337, 1.37862, 1.37429, 1.37045, 1.36027, 1.3518, 1.35018, 1.34894, 1.35235, 1.34758, 1.34632, 1.34152, 1.34677, 1.34998, 1.34411, 1.34854, 1.37055, 1.37796, 1.443, 1.33401, 1.31651, 1.31488, 1.32154, 1.29866, 1.29935, 1.29696, 
1.65537, 1.6504, 1.64593, 1.65225, 1.66295, 1.62688, 1.6269, 1.61015, 1.67109, 1.70459, 1.73732, 1.74087, 1.57524, 1.58823, 1.58066, 1.57842, 1.57626, 1.56135, 1.54393, 1.54725, 1.53378, 1.5303, 1.53013, 1.52389, 1.51973, 1.51038, 1.50842, 1.50286, 1.49875, 1.48954, 1.48644, 1.49326, 1.47901, 1.47188, 1.59327, 1.62762, 1.67955, 1.5813, 1.43148, 1.44733, 1.42978, 1.42715, 1.42296, 1.41648, 1.41305, 1.41293, 1.40999, 1.40321, 1.40023, 1.39531, 1.39076, 1.38813, 1.38839, 1.38763, 1.38311, 1.37573, 1.37039, 1.36711, 1.36387, 1.36188, 1.35954, 1.3576, 1.35465, 1.3653, 1.33934, 1.35712, 1.39482, 1.42342, 1.46772, 1.35825, 1.32985, 1.32871, 1.31531, 1.31544, 1.30551, 1.30209, 
1.6741, 1.66442, 1.65508, 1.64847, 1.64543, 1.66604, 1.64435, 1.63758, 1.63758, 1.69729, 1.75785, 1.79192, 1.67222, 1.60216, 1.58331, 1.57837, 1.57172, 1.57129, 1.56544, 1.55946, 1.61365, 1.58552, 1.54083, 1.53411, 1.53038, 1.52524, 1.52218, 1.51597, 1.51009, 1.51733, 1.4999, 1.49727, 1.50505, 1.48961, 1.52431, 1.66622, 1.67943, 1.55868, 1.47956, 1.47504, 1.46217, 1.45838, 1.45009, 1.44366, 1.43328, 1.42862, 1.42821, 1.42283, 1.41832, 1.41221, 1.41162, 1.40765, 1.40129, 1.40003, 1.39172, 1.38861, 1.38251, 1.37608, 1.37229, 1.37357, 1.36521, 1.36565, 1.36463, 1.37361, 1.36962, 1.37499, 1.42293, 1.45951, 1.44936, 1.41577, 1.32993, 1.33294, 1.32637, 1.32259, 1.32633, 1.31464, 
1.68452, 1.68135, 1.67466, 1.66764, 1.66248, 1.65709, 1.67573, 1.66894, 1.60716, 1.63852, 1.88579, 1.81735, 1.70102, 1.60632, 1.59552, 1.59532, 1.58518, 1.57978, 1.57666, 1.57683, 1.55899, 1.55829, 1.55489, 1.56125, 1.55131, 1.53489, 1.53146, 1.52962, 1.5171, 1.51252, 1.51548, 1.5062, 1.51127, 1.51815, 1.52694, 1.61338, 1.66108, 1.62346, 1.44789, 1.45876, 1.47324, 1.45563, 1.44787, 1.45389, 1.44175, 1.43761, 1.42545, 1.42265, 1.42756, 1.42804, 1.41685, 1.41223, 1.41329, 1.4094, 1.40267, 1.39479, 1.39214, 1.39255, 1.38247, 1.3842, 1.3806, 1.37261, 1.37302, 1.36802, 1.36775, 1.35033, 1.43412, 1.51109, 1.50241, 1.44721, 1.3712, 1.34927, 1.33642, 1.33321, 1.33629, 1.32939, 
1.67088, 1.66062, 1.65617, 1.65095, 1.64249, 1.63825, 1.63724, 1.63677, 1.59419, 1.7178, 1.78635, 1.83206, 1.74709, 1.58938, 1.59301, 1.58614, 1.57202, 1.57771, 1.55451, 1.54935, 1.5462, 1.5436, 1.54156, 1.55395, 1.55173, 1.54381, 1.53166, 1.51422, 1.51042, 1.50535, 1.49317, 1.49515, 1.4889, 1.4914, 1.5269, 1.5854, 1.62048, 1.59243, 1.5265, 1.46143, 1.45949, 1.47471, 1.44496, 1.44053, 1.42606, 1.4242, 1.42626, 1.42254, 1.4175, 1.41006, 1.40616, 1.40242, 1.40877, 1.40002, 1.38554, 1.38132, 1.38112, 1.37163, 1.36998, 1.36791, 1.36738, 1.36125, 1.35825, 1.35691, 1.36634, 1.37707, 1.39463, 1.42366, 1.55029, 1.51771, 1.35783, 1.34777, 1.33547, 1.32844, 1.32337, 1.31712, 
1.66031, 1.65412, 1.64664, 1.64142, 1.6311, 1.62693, 1.62113, 1.62171, 1.61931, 1.65517, 1.84504, 1.9035, 1.64927, 1.57578, 1.57789, 1.5712, 1.5669, 1.55855, 1.55098, 1.54229, 1.54209, 1.53827, 1.53202, 1.5241, 1.52005, 1.52042, 1.52154, 1.50553, 1.49997, 1.49291, 1.48843, 1.48417, 1.48098, 1.48647, 1.48371, 1.53712, 1.57776, 1.57473, 1.54113, 1.44259, 1.45509, 1.43162, 1.45089, 1.45815, 1.42136, 1.41701, 1.41353, 1.41028, 1.40655, 1.40035, 1.39667, 1.39441, 1.39133, 1.38564, 1.38272, 1.37788, 1.3721, 1.36837, 1.36145, 1.35917, 1.35809, 1.37854, 1.35198, 1.35091, 1.35833, 1.3372, 1.43661, 1.53005, 1.54562, 1.52079, 1.30204, 1.32497, 1.3133, 1.31116, 1.30857, 1.30843, 
1.66157, 1.6549, 1.64573, 1.6393, 1.63217, 1.62771, 1.62524, 1.62107, 1.61839, 1.65257, 1.79669, 1.8615, 1.71724, 1.58104, 1.59363, 1.57215, 1.56377, 1.55907, 1.55132, 1.54499, 1.54222, 1.53634, 1.53082, 1.52473, 1.51635, 1.51208, 1.50763, 1.50454, 1.51659, 1.50066, 1.49608, 1.4854, 1.48103, 1.48255, 1.4712, 1.53868, 1.57819, 1.5573, 1.52175, 1.45418, 1.45254, 1.44021, 1.44053, 1.43734, 1.42418, 1.42847, 1.41573, 1.40843, 1.40693, 1.4055, 1.40118, 1.39902, 1.39399, 1.39059, 1.38439, 1.37958, 1.37374, 1.36693, 1.35998, 1.35709, 1.35379, 1.35174, 1.35074, 1.35826, 1.34954, 1.35457, 1.37145, 1.50636, 1.5674, 1.55196, 1.33966, 1.33656, 1.33717, 1.3154, 1.31286, 1.31116, 
1.65935, 1.6598, 1.64909, 1.64691, 1.64448, 1.62893, 1.6246, 1.62524, 1.62404, 1.60549, 1.6858, 1.80277, 1.73472, 1.58073, 1.58309, 1.57421, 1.57045, 1.55528, 1.55137, 1.54555, 1.53647, 1.52926, 1.5341, 1.51753, 1.51237, 1.50871, 1.50585, 1.51679, 1.50313, 1.50456, 1.52531, 1.51027, 1.49901, 1.49184, 1.45673, 1.52749, 1.54936, 1.52159, 1.53406, 1.43247, 1.43759, 1.48361, 1.4706, 1.48109, 1.46835, 1.43031, 1.4159, 1.41196, 1.40513, 1.39839, 1.39254, 1.38838, 1.38523, 1.38233, 1.37651, 1.37431, 1.3719, 1.3675, 1.3701, 1.36261, 1.35879, 1.36614, 1.35077, 1.34785, 1.34465, 1.35332, 1.37866, 1.46384, 1.59864, 1.6039, 1.3121, 1.3374, 1.31999, 1.33142, 1.31323, 1.3091, 
1.65084, 1.63875, 1.63395, 1.63083, 1.62399, 1.62053, 1.61577, 1.61028, 1.60557, 1.6035, 1.72966, 1.76708, 1.95506, 1.52677, 1.65839, 1.69305, 1.60251, 1.59947, 1.56861, 1.54146, 1.53414, 1.52708, 1.52288, 1.51669, 1.51252, 1.50903, 1.50522, 1.49422, 1.4902, 1.48501, 1.47934, 1.47473, 1.47173, 1.47678, 1.4812, 1.52347, 1.52956, 1.50284, 1.51885, 1.45441, 1.45594, 1.43328, 1.44451, 1.42051, 1.41547, 1.41964, 1.40839, 1.40675, 1.40333, 1.39998, 1.39435, 1.39159, 1.38335, 1.37959, 1.37765, 1.37179, 1.36877, 1.36183, 1.35848, 1.35427, 1.3489, 1.35004, 1.34552, 1.34101, 1.33961, 1.34222, 1.3194, 1.45909, 1.5749, 1.67454, 1.41701, 1.32656, 1.32122, 1.31285, 1.30748, 1.30219, 
1.63532, 1.62445, 1.62059, 1.61832, 1.61513, 1.61188, 1.62022, 1.60054, 1.59318, 1.59513, 1.71888, 1.93025, 1.73777, 1.54875, 1.58249, 1.56586, 1.55304, 1.56555, 1.53762, 1.53332, 1.52857, 1.52209, 1.51209, 1.50581, 1.50261, 1.49663, 1.48941, 1.4857, 1.47746, 1.47375, 1.47038, 1.46818, 1.46382, 1.46527, 1.46965, 1.50593, 1.4992, 1.47098, 1.46866, 1.49557, 1.44963, 1.43024, 1.41911, 1.41341, 1.40715, 1.40847, 1.39984, 1.39683, 1.39059, 1.38866, 1.37981, 1.37774, 1.37401, 1.36818, 1.36793, 1.35914, 1.35371, 1.34855, 1.34589, 1.34492, 1.3422, 1.33607, 1.3337, 1.33146, 1.32857, 1.32799, 1.33688, 1.47188, 1.57935, 1.68732, 1.4187, 1.32567, 1.31533, 1.30227, 1.30901, 1.30006, 
1.62189, 1.61543, 1.61122, 1.6023, 1.59888, 1.59114, 1.58844, 1.58237, 1.58641, 1.58549, 1.5827, 1.66191, 1.92407, 1.54387, 1.54887, 1.54106, 1.53457, 1.53561, 1.52322, 1.51616, 1.50419, 1.50036, 1.49804, 1.49292, 1.48903, 1.48502, 1.47632, 1.47223, 1.465, 1.45773, 1.45396, 1.45302, 1.44746, 1.45868, 1.45079, 1.46227, 1.46506, 1.46396, 1.46159, 1.45524, 1.44278, 1.42698, 1.39611, 1.39362, 1.38799, 1.38704, 1.3844, 1.3815, 1.37437, 1.36861, 1.36661, 1.36015, 1.35742, 1.35321, 1.35285, 1.34737, 1.34621, 1.34204, 1.33941, 1.33592, 1.33364, 1.32818, 1.3296, 1.3242, 1.32983, 1.32863, 1.32986, 1.30932, 1.45841, 1.7023, 1.28895, 1.31548, 1.29801, 1.29287, 1.28833, 1.29286, 
1.60325, 1.60071, 1.59554, 1.59349, 1.58623, 1.57554, 1.57028, 1.56557, 1.56496, 1.56626, 1.56236, 1.61379, 2.13605, 1.52832, 1.53685, 1.50673, 1.5107, 1.51623, 1.50682, 1.49645, 1.47523, 1.48251, 1.48329, 1.48817, 1.4751, 1.4715, 1.46184, 1.45231, 1.44901, 1.46182, 1.43974, 1.4388, 1.44386, 1.44574, 1.45188, 1.44934, 1.43814, 1.42974, 1.43333, 1.45363, 1.43366, 1.41714, 1.39167, 1.38323, 1.38039, 1.37248, 1.37228, 1.36593, 1.36428, 1.36087, 1.35579, 1.35381, 1.35041, 1.34399, 1.33926, 1.33304, 1.32959, 1.33072, 1.32025, 1.31818, 1.31432, 1.31377, 1.31222, 1.30882, 1.30823, 1.30168, 1.30065, 1.27691, 1.38595, 1.5619, 1.51608, 1.47949, 1.30627, 1.27737, 1.28168, 1.303, 
1.58983, 1.58187, 1.57515, 1.57107, 1.56468, 1.55844, 1.55039, 1.54729, 1.53976, 1.54503, 1.55079, 1.71392, 1.68553, 1.52364, 1.50154, 1.51675, 1.50284, 1.50043, 1.49151, 1.48929, 1.47353, 1.46938, 1.46704, 1.46393, 1.46177, 1.44665, 1.44133, 1.43864, 1.43366, 1.43065, 1.42682, 1.42063, 1.42099, 1.43429, 1.42366, 1.43994, 1.43376, 1.43745, 1.41601, 1.41111, 1.41913, 1.38891, 1.37492, 1.37181, 1.36259, 1.36022, 1.35171, 1.35929, 1.35182, 1.3447, 1.34568, 1.33532, 1.32957, 1.33567, 1.32354, 1.31605, 1.31447, 1.31274, 1.30888, 1.30526, 1.30262, 1.3008, 1.30554, 1.3147, 1.30346, 1.29995, 1.28458, 1.2497, 1.31815, 1.7994, 1.49854, 1.27417, 1.26363, 1.25791, 1.25738, 1.24654, 
