1.64081, 1.62271, 1.6085, 1.61238, 1.68167, 1.56124, 1.55378, 1.53353, 1.5201, 1.49922, 1.49363, 1.4859, 1.46552, 1.47096, 1.70981, 1.42622, 1.42345, 1.40478, 1.39486, 1.37995, 1.37401, 1.35953, 1.35274, 1.34202, 1.33587, 1.33542, 1.35809, 1.35581, 1.31585, 1.28284, 
1.67809, 1.62002, 1.60895, 1.64235, 1.65894, 1.56649, 1.55495, 1.55391, 1.51983, 1.5038, 1.50156, 1.48477, 1.46884, 1.46168, 1.73544, 1.43767, 1.42908, 1.40889, 1.39611, 1.38579, 1.37888, 1.38127, 1.35747, 1.34799, 1.34086, 1.34454, 1.3548, 1.37635, 1.31076, 1.28918, 
1.6457, 1.63441, 1.61285, 1.6337, 1.71925, 1.5748, 1.551, 1.5494, 1.53116, 1.51004, 1.50257, 1.48687, 1.47204, 1.48148, 1.72849, 1.46292, 1.42487, 1.40908, 1.40532, 1.38973, 1.38235, 1.37043, 1.35754, 1.35231, 1.35412, 1.35018, 1.37023, 1.40362, 1.32008, 1.29369, 
1.65175, 1.64514, 1.62019, 1.62239, 1.69952, 1.5774, 1.56581, 1.57208, 1.53541, 1.51498, 1.50422, 1.49438, 1.48168, 1.48029, 1.73301, 1.45137, 1.44425, 1.4187, 1.40924, 1.3984, 1.3891, 1.3706, 1.35919, 1.36166, 1.35687, 1.35627, 1.38264, 1.38299, 1.34617, 1.30619, 
1.65548, 1.67815, 1.63033, 1.62478, 1.68632, 1.59811, 1.56918, 1.56164, 1.54631, 1.52342, 1.50893, 1.49601, 1.49273, 1.50259, 1.72093, 1.48825, 1.43862, 1.42266, 1.41605, 1.40452, 1.39573, 1.37888, 1.36727, 1.35874, 1.35475, 1.35149, 1.39902, 1.3998, 1.33558, 1.32314, 
1.65421, 1.67183, 1.63327, 1.64356, 1.76185, 1.58729, 1.57722, 1.55534, 1.54739, 1.5243, 1.5146, 1.50244, 1.49544, 1.4984, 1.61745, 1.46153, 1.4508, 1.42771, 1.42035, 1.40593, 1.40338, 1.38235, 1.36922, 1.36096, 1.35629, 1.35704, 1.43316, 1.40932, 1.33207, 1.31995, 
1.65917, 1.66279, 1.63082, 1.6356, 1.76549, 1.59361, 1.58609, 1.56148, 1.54736, 1.52997, 1.51511, 1.50557, 1.49963, 1.48307, 1.71624, 1.48167, 1.45787, 1.42869, 1.42003, 1.40315, 1.40246, 1.43786, 1.38438, 1.36932, 1.36113, 1.34843, 1.39463, 1.41389, 1.33081, 1.31046, 
1.66318, 1.65712, 1.63001, 1.63493, 1.7346, 1.59044, 1.57885, 1.55204, 1.55386, 1.53704, 1.51988, 1.50403, 1.49874, 1.48909, 1.68577, 1.44, 1.44333, 1.44032, 1.41965, 1.40675, 1.40147, 1.39788, 1.38122, 1.37548, 1.37178, 1.35455, 1.40354, 1.42179, 1.33277, 1.31697, 
1.66691, 1.67088, 1.63809, 1.62916, 1.76128, 1.59057, 1.57857, 1.57091, 1.55749, 1.53527, 1.52607, 1.51589, 1.50204, 1.48732, 1.69646, 1.45424, 1.43937, 1.42706, 1.42331, 1.4101, 1.4045, 1.39709, 1.38406, 1.37389, 1.36773, 1.36952, 1.40223, 1.43632, 1.33715, 1.32131, 
1.66264, 1.65543, 1.63788, 1.62165, 1.73314, 1.61331, 1.58415, 1.57424, 1.5501, 1.53483, 1.53066, 1.52302, 1.49931, 1.49486, 1.65148, 1.46804, 1.44395, 1.43398, 1.4276, 1.41632, 1.40604, 1.39836, 1.39148, 1.38097, 1.36955, 1.36743, 1.45833, 1.45678, 1.35308, 1.32238, 
