1.61275, 1.62222, 1.61732, 1.60308, 1.60092, 1.60051, 1.5926, 1.59675, 1.58679, 1.58927, 1.60379, 1.60556, 1.59256, 1.57008, 1.5793, 1.59808, 1.60768, 1.60655, 1.61972, 1.64649, 1.653, 1.68174, 1.67282, 1.66096, 1.54399, 1.53125, 1.55435, 1.55492, 1.54851, 1.54415, 1.54177, 1.55106, 1.56373, 1.54841, 1.53621, 1.52736, 1.52437, 1.51461, 1.51024, 1.50971, 1.50685, 1.50799, 1.50402, 1.50149, 1.50006, 1.49947, 1.49802, 1.4947, 1.4921, 1.49161, 1.49462, 1.48244, 1.48122, 1.47802, 1.47601, 1.47323, 1.47163, 1.49577, 1.46376, 1.46175, 1.45769, 1.4573, 1.45368, 1.46858, 1.45166, 1.45145, 1.46548, 1.45715, 1.45388, 1.46087, 1.41795, 1.45692, 1.53632, 1.59676, 1.7003, 1.78209, 1.78018, 1.6571, 1.53157, 1.41971, 1.41114, 1.42326, 1.42492, 1.4145, 1.41315, 1.42681, 1.41414, 1.40937, 1.41202, 1.40137, 1.3996, 1.39636, 1.39374, 1.39295, 1.39151, 1.38961, 1.38557, 1.38218, 1.38077, 1.37787, 1.37332, 1.37417, 1.36973, 1.37105, 1.36793, 1.3649, 1.36268, 1.35983, 1.3601, 1.3567, 1.35458, 1.35484, 1.35735, 1.35123, 1.35188, 1.35176, 1.34007, 1.34114, 1.34399, 1.33863, 1.33417, 1.33157, 1.32995, 1.32904, 1.3313, 1.32544, 1.35149, 1.32116, 1.32061, 1.31827, 1.31898, 1.31528, 1.31557, 1.31391, 1.31955, 1.32052, 1.32357, 1.33646, 1.32439, 1.34185, 1.33488, 1.33508, 1.35515, 1.35478, 1.36786, 1.34478, 1.3807, 1.37767, 1.33017, 1.30891, 1.3092, 1.31966, 1.29598, 1.29937, 1.28576, 1.28164, 1.28217, 1.28545, 1.27634, 1.28117, 1.28718, 1.27509, 1.29834, 1.27894, 1.29296, 1.30421, 
1.62514, 1.61292, 1.60879, 1.60618, 1.61278, 1.60213, 1.59913, 1.5956, 1.59555, 1.5968, 1.5949, 1.59926, 1.59204, 1.56807, 1.61339, 1.61212, 1.62438, 1.64787, 1.65555, 1.65788, 1.65994, 1.64162, 1.64018, 1.59867, 1.54814, 1.53156, 1.54832, 1.5489, 1.54629, 1.54361, 1.537, 1.53727, 1.54304, 1.56152, 1.53257, 1.51996, 1.52628, 1.51561, 1.51406, 1.51289, 1.51188, 1.50956, 1.50685, 1.50517, 1.50273, 1.50077, 1.4988, 1.49439, 1.49233, 1.48978, 1.48592, 1.48672, 1.48372, 1.48097, 1.47792, 1.47465, 1.4728, 1.47155, 1.47107, 1.46727, 1.46315, 1.45744, 1.46838, 1.45699, 1.45467, 1.45896, 1.44817, 1.45346, 1.45876, 1.4659, 1.42709, 1.4695, 1.51262, 1.57413, 1.65429, 1.73421, 1.71644, 1.6339, 1.48981, 1.39367, 1.41889, 1.42358, 1.42037, 1.41479, 1.41175, 1.40952, 1.40674, 1.4056, 1.40262, 1.40026, 1.39585, 1.39295, 1.39149, 1.38548, 1.38727, 1.38482, 1.385, 1.38279, 1.38213, 1.37825, 1.37472, 1.37457, 1.37125, 1.37168, 1.36921, 1.37024, 1.36512, 1.364, 1.35943, 1.35743, 1.3588, 1.3561, 1.3573, 1.3518, 1.3508, 1.34947, 1.35028, 1.34917, 1.34469, 1.34749, 1.34149, 1.33858, 1.33474, 1.33698, 1.33619, 1.33293, 1.3445, 1.32962, 1.32738, 1.32594, 1.32557, 1.32203, 1.32058, 1.32043, 1.32099, 1.32758, 1.33074, 1.32754, 1.32627, 1.33006, 1.33959, 1.36469, 1.34294, 1.36451, 1.36482, 1.35529, 1.34655, 1.34796, 1.33947, 1.31238, 1.30271, 1.29601, 1.30274, 1.28957, 1.28656, 1.28227, 1.27792, 1.2744, 1.28018, 1.27731, 1.2772, 1.27746, 1.27215, 1.27275, 1.2819, 1.30931, 
1.65551, 1.62696, 1.61513, 1.62658, 1.61766, 1.61489, 1.60415, 1.61351, 1.60003, 1.59635, 1.59902, 1.60674, 1.60306, 1.57972, 1.61647, 1.62369, 1.6414, 1.63488, 1.64843, 1.68145, 1.68371, 1.69958, 1.69333, 1.63792, 1.60357, 1.54812, 1.5638, 1.56904, 1.55057, 1.54739, 1.54095, 1.54667, 1.548, 1.56076, 1.55234, 1.54451, 1.54833, 1.52599, 1.51765, 1.51618, 1.5139, 1.51166, 1.51104, 1.52002, 1.50643, 1.50414, 1.50066, 1.49671, 1.49461, 1.49396, 1.49242, 1.49073, 1.48669, 1.4864, 1.48437, 1.48244, 1.48026, 1.47828, 1.47526, 1.47236, 1.49308, 1.46109, 1.45788, 1.45786, 1.45784, 1.45744, 1.45443, 1.45265, 1.4656, 1.44953, 1.42747, 1.48347, 1.50282, 1.61212, 1.69386, 1.73528, 1.74481, 1.70626, 1.4998, 1.42048, 1.44247, 1.42717, 1.43058, 1.41932, 1.41461, 1.41317, 1.41367, 1.41998, 1.42948, 1.40147, 1.40322, 1.39604, 1.39267, 1.38929, 1.38984, 1.38863, 1.38812, 1.38751, 1.38782, 1.38527, 1.38439, 1.37967, 1.37579, 1.3781, 1.3739, 1.3728, 1.3715, 1.3679, 1.36546, 1.36458, 1.36179, 1.35909, 1.3576, 1.35494, 1.35254, 1.3569, 1.34849, 1.34819, 1.34793, 1.34602, 1.34734, 1.34215, 1.34165, 1.34248, 1.33872, 1.34093, 1.34187, 1.33823, 1.34035, 1.3347, 1.33334, 1.33035, 1.32835, 1.32908, 1.33546, 1.3323, 1.3335, 1.33766, 1.33122, 1.36609, 1.35397, 1.34617, 1.37745, 1.37792, 1.35753, 1.36326, 1.35961, 1.3507, 1.32184, 1.30912, 1.30559, 1.32312, 1.30903, 1.29222, 1.29305, 1.28558, 1.27955, 1.28137, 1.2779, 1.27751, 1.2775, 1.27913, 1.28108, 1.28422, 1.28188, 1.2771, 
1.66479, 1.64754, 1.63289, 1.62131, 1.61096, 1.60983, 1.60716, 1.61259, 1.60545, 1.60423, 1.6099, 1.60639, 1.59829, 1.58286, 1.60705, 1.63819, 1.63159, 1.6556, 1.66381, 1.68974, 1.74531, 1.71697, 1.72866, 1.66786, 1.56496, 1.5526, 1.56596, 1.55816, 1.5498, 1.5556, 1.54793, 1.54349, 1.53894, 1.54451, 1.5702, 1.5651, 1.5594, 1.53764, 1.53792, 1.52581, 1.51705, 1.51948, 1.52317, 1.52403, 1.51119, 1.50864, 1.50354, 1.50035, 1.50052, 1.49729, 1.49444, 1.49059, 1.48957, 1.48803, 1.48931, 1.48645, 1.4844, 1.48122, 1.47933, 1.4888, 1.47147, 1.46746, 1.46447, 1.46226, 1.46307, 1.46249, 1.46188, 1.4617, 1.46415, 1.45844, 1.43656, 1.47235, 1.54119, 1.59285, 1.63591, 1.74744, 1.72823, 1.58847, 1.54445, 1.42747, 1.42784, 1.44342, 1.44417, 1.43, 1.42371, 1.42238, 1.41699, 1.41352, 1.41678, 1.407, 1.406, 1.40578, 1.40525, 1.39983, 1.39809, 1.39553, 1.39382, 1.3955, 1.39212, 1.39, 1.38784, 1.38219, 1.38184, 1.38019, 1.3785, 1.37842, 1.37594, 1.37527, 1.37297, 1.37273, 1.36944, 1.3681, 1.36293, 1.36148, 1.35742, 1.35632, 1.35315, 1.35064, 1.34812, 1.35017, 1.34807, 1.34876, 1.34717, 1.34702, 1.34781, 1.34924, 1.34554, 1.34379, 1.34348, 1.34311, 1.34689, 1.33571, 1.34785, 1.33419, 1.33574, 1.33719, 1.33799, 1.33837, 1.35452, 1.34392, 1.34351, 1.38934, 1.34828, 1.37452, 1.37079, 1.36463, 1.38159, 1.39914, 1.3378, 1.31326, 1.30882, 1.31305, 1.31225, 1.3006, 1.29288, 1.29601, 1.29137, 1.29242, 1.28868, 1.28641, 1.28751, 1.28436, 1.29939, 1.28475, 1.28127, 1.28248, 
1.67925, 1.67124, 1.64721, 1.63299, 1.63422, 1.63198, 1.61902, 1.62257, 1.60681, 1.61148, 1.6169, 1.61177, 1.62011, 1.5989, 1.63682, 1.62676, 1.66529, 1.65046, 1.68583, 1.71693, 1.69488, 1.68169, 1.6508, 1.62447, 1.55854, 1.53555, 1.56466, 1.58516, 1.58096, 1.56334, 1.57161, 1.54593, 1.54174, 1.54017, 1.55013, 1.56581, 1.54757, 1.55864, 1.54473, 1.52673, 1.53103, 1.52181, 1.52132, 1.51932, 1.54446, 1.51094, 1.50966, 1.5075, 1.50564, 1.50507, 1.50097, 1.50027, 1.49707, 1.49314, 1.48972, 1.48865, 1.48709, 1.4828, 1.49003, 1.48236, 1.51342, 1.47904, 1.47605, 1.47518, 1.4729, 1.47113, 1.46957, 1.46582, 1.47456, 1.4792, 1.43407, 1.47229, 1.52523, 1.57897, 1.69617, 1.7382, 1.74137, 1.68997, 1.57647, 1.4473, 1.44412, 1.4583, 1.44638, 1.44012, 1.43615, 1.43328, 1.42573, 1.42296, 1.43284, 1.41599, 1.41406, 1.41226, 1.41033, 1.40807, 1.40809, 1.40507, 1.40292, 1.40095, 1.39828, 1.39452, 1.39181, 1.3885, 1.38634, 1.38795, 1.3885, 1.38436, 1.38401, 1.38275, 1.37973, 1.37901, 1.37746, 1.3752, 1.37197, 1.36713, 1.36557, 1.36099, 1.36025, 1.35381, 1.35376, 1.35002, 1.34888, 1.34878, 1.34873, 1.3524, 1.35158, 1.35382, 1.35339, 1.35266, 1.34993, 1.34714, 1.34727, 1.34446, 1.34375, 1.34024, 1.34027, 1.34983, 1.34684, 1.34335, 1.34038, 1.34613, 1.35379, 1.36048, 1.3832, 1.37225, 1.37485, 1.37794, 1.38529, 1.38716, 1.34744, 1.33467, 1.32404, 1.3187, 1.32666, 1.31443, 1.30201, 1.30964, 1.30789, 1.29818, 1.29627, 1.29791, 1.29802, 1.29307, 1.29078, 1.28886, 1.29044, 1.28939, 
1.64384, 1.65838, 1.66223, 1.63682, 1.63047, 1.6176, 1.62449, 1.61157, 1.61682, 1.61111, 1.60714, 1.60934, 1.6098, 1.59072, 1.63338, 1.64336, 1.65004, 1.65341, 1.68696, 1.69383, 1.74103, 1.71982, 1.68258, 1.64567, 1.58482, 1.56778, 1.57758, 1.57035, 1.57184, 1.55998, 1.55554, 1.55022, 1.54813, 1.54469, 1.55021, 1.55257, 1.55882, 1.56194, 1.53428, 1.52948, 1.52523, 1.52626, 1.52619, 1.52383, 1.51953, 1.51608, 1.51282, 1.51219, 1.50979, 1.50737, 1.50561, 1.50153, 1.4989, 1.49709, 1.49337, 1.49238, 1.4917, 1.4901, 1.49508, 1.48834, 1.48635, 1.48494, 1.48397, 1.48011, 1.48883, 1.47312, 1.48593, 1.46926, 1.49212, 1.471, 1.44182, 1.48254, 1.52277, 1.61309, 1.68844, 1.72117, 1.73013, 1.69889, 1.54315, 1.44252, 1.43139, 1.44898, 1.45733, 1.44306, 1.43756, 1.43196, 1.45105, 1.43433, 1.42395, 1.42236, 1.42111, 1.42394, 1.41237, 1.41157, 1.40952, 1.40717, 1.40408, 1.40351, 1.40385, 1.40037, 1.39825, 1.39441, 1.39331, 1.39299, 1.39178, 1.39034, 1.38889, 1.38864, 1.38638, 1.38372, 1.38186, 1.38085, 1.37495, 1.3701, 1.36891, 1.36461, 1.36248, 1.35829, 1.35778, 1.36028, 1.35106, 1.35088, 1.34962, 1.3502, 1.34967, 1.34924, 1.34776, 1.3444, 1.34375, 1.35023, 1.34108, 1.34247, 1.34122, 1.34182, 1.34099, 1.34473, 1.34284, 1.34755, 1.35442, 1.34644, 1.35934, 1.39183, 1.36749, 1.38208, 1.3861, 1.38829, 1.43713, 1.38867, 1.35641, 1.30199, 1.30597, 1.33122, 1.32383, 1.31265, 1.33393, 1.31591, 1.32035, 1.3024, 1.30167, 1.29845, 1.29888, 1.30062, 1.30197, 1.29871, 1.3116, 1.29888, 
1.63409, 1.64445, 1.64413, 1.6441, 1.63754, 1.62146, 1.62314, 1.61976, 1.62146, 1.62063, 1.62807, 1.61514, 1.62807, 1.58761, 1.59962, 1.60337, 1.649, 1.65854, 1.66127, 1.77543, 1.73263, 1.73426, 1.71334, 1.67187, 1.61031, 1.5741, 1.58823, 1.58495, 1.57512, 1.56537, 1.56206, 1.55599, 1.55051, 1.54728, 1.54743, 1.54779, 1.55163, 1.54674, 1.55852, 1.53853, 1.53748, 1.53641, 1.5346, 1.53254, 1.53038, 1.52236, 1.52024, 1.51584, 1.5136, 1.51161, 1.5091, 1.51682, 1.50316, 1.50004, 1.4976, 1.49556, 1.4964, 1.49252, 1.49225, 1.4889, 1.48737, 1.48534, 1.4817, 1.48183, 1.47839, 1.4759, 1.47688, 1.47242, 1.47618, 1.47493, 1.44772, 1.48037, 1.5576, 1.61346, 1.68895, 1.72762, 1.71787, 1.6991, 1.60686, 1.51864, 1.42261, 1.45244, 1.44911, 1.45141, 1.45085, 1.43359, 1.43277, 1.43652, 1.42368, 1.42247, 1.41987, 1.41865, 1.41609, 1.41792, 1.41534, 1.41403, 1.41173, 1.41133, 1.40951, 1.40827, 1.40592, 1.40002, 1.39721, 1.39597, 1.39553, 1.39495, 1.39354, 1.39449, 1.39326, 1.39269, 1.3895, 1.38764, 1.38433, 1.38184, 1.38184, 1.37523, 1.37025, 1.36476, 1.36424, 1.36331, 1.35936, 1.35742, 1.35845, 1.35557, 1.3531, 1.35156, 1.34924, 1.3501, 1.34706, 1.34934, 1.34758, 1.34688, 1.35367, 1.34136, 1.34681, 1.35808, 1.34755, 1.3556, 1.34699, 1.34698, 1.37001, 1.38648, 1.40294, 1.38764, 1.39441, 1.39873, 1.40309, 1.38476, 1.37186, 1.32705, 1.31914, 1.33147, 1.3225, 1.33693, 1.31841, 1.31084, 1.30757, 1.30703, 1.30341, 1.3089, 1.31128, 1.29663, 1.29854, 1.30925, 1.30615, 1.30288, 
1.63969, 1.63754, 1.65149, 1.63889, 1.65383, 1.63457, 1.62744, 1.62467, 1.62337, 1.61696, 1.61238, 1.61619, 1.61402, 1.60688, 1.59789, 1.64358, 1.6528, 1.72023, 1.69194, 1.75194, 1.74564, 1.72764, 1.7144, 1.65999, 1.63443, 1.5764, 1.57806, 1.57642, 1.57711, 1.57435, 1.55834, 1.55499, 1.55146, 1.54832, 1.54421, 1.54199, 1.54015, 1.54046, 1.54788, 1.55848, 1.54063, 1.53716, 1.53337, 1.53095, 1.52737, 1.52365, 1.52261, 1.52184, 1.52025, 1.5184, 1.50955, 1.50804, 1.50439, 1.50076, 1.49969, 1.49778, 1.49651, 1.49215, 1.49085, 1.48871, 1.48608, 1.48518, 1.4838, 1.49217, 1.4791, 1.47522, 1.47406, 1.47426, 1.48155, 1.47349, 1.45556, 1.46987, 1.5438, 1.59612, 1.63135, 1.69709, 1.69925, 1.67888, 1.57205, 1.52734, 1.40771, 1.44308, 1.45746, 1.45372, 1.43732, 1.4422, 1.443, 1.42649, 1.42424, 1.43804, 1.42035, 1.41793, 1.41939, 1.41795, 1.41469, 1.41256, 1.41273, 1.41101, 1.41073, 1.40685, 1.40595, 1.40176, 1.39761, 1.39408, 1.39222, 1.39164, 1.39243, 1.39198, 1.39154, 1.39329, 1.3925, 1.38998, 1.38961, 1.38812, 1.38139, 1.37851, 1.37648, 1.37499, 1.37669, 1.37023, 1.36723, 1.36216, 1.36097, 1.3608, 1.35859, 1.35934, 1.35707, 1.35887, 1.35546, 1.35345, 1.35071, 1.35319, 1.34462, 1.34177, 1.34107, 1.3438, 1.35082, 1.36072, 1.35704, 1.34825, 1.35797, 1.36909, 1.37942, 1.38455, 1.38805, 1.40572, 1.42078, 1.37549, 1.35877, 1.33598, 1.31648, 1.32441, 1.32429, 1.31878, 1.32064, 1.31344, 1.31068, 1.31282, 1.30305, 1.3003, 1.3057, 1.29989, 1.29928, 1.29845, 1.29279, 1.29931, 
1.64936, 1.64708, 1.66537, 1.65602, 1.64765, 1.64661, 1.65453, 1.62813, 1.63725, 1.62784, 1.62401, 1.6272, 1.61303, 1.59596, 1.60828, 1.66919, 1.7143, 1.69664, 1.70231, 1.7493, 1.74919, 1.77058, 1.71609, 1.70663, 1.66336, 1.5599, 1.59597, 1.58492, 1.58549, 1.57525, 1.56462, 1.56035, 1.56835, 1.55819, 1.55115, 1.54467, 1.55474, 1.54413, 1.53619, 1.55493, 1.5424, 1.54657, 1.54341, 1.53228, 1.53076, 1.53043, 1.52523, 1.52428, 1.52172, 1.51907, 1.51592, 1.51233, 1.51013, 1.50617, 1.50514, 1.5026, 1.5029, 1.50819, 1.49693, 1.49406, 1.49251, 1.49163, 1.48798, 1.48318, 1.483, 1.48702, 1.47575, 1.4766, 1.47606, 1.47663, 1.44699, 1.51383, 1.54296, 1.59636, 1.65522, 1.67672, 1.69027, 1.66469, 1.56431, 1.49289, 1.4286, 1.42065, 1.44564, 1.4411, 1.44681, 1.44655, 1.42938, 1.427, 1.42757, 1.42325, 1.42246, 1.41739, 1.41733, 1.41587, 1.41395, 1.41095, 1.4101, 1.40844, 1.41283, 1.40539, 1.40251, 1.40246, 1.39796, 1.39702, 1.39515, 1.39171, 1.39248, 1.39204, 1.39027, 1.39095, 1.38848, 1.38937, 1.38839, 1.38621, 1.38441, 1.3837, 1.38137, 1.37899, 1.37569, 1.37257, 1.36918, 1.36726, 1.36395, 1.36504, 1.36762, 1.36594, 1.36563, 1.36291, 1.36264, 1.35964, 1.36476, 1.35596, 1.35068, 1.34975, 1.34411, 1.34625, 1.34476, 1.34482, 1.3411, 1.33561, 1.37812, 1.38037, 1.42273, 1.39535, 1.39837, 1.41633, 1.41934, 1.40526, 1.38862, 1.31817, 1.31559, 1.33034, 1.3352, 1.31963, 1.327, 1.31519, 1.31308, 1.30956, 1.30995, 1.30985, 1.30307, 1.30343, 1.30186, 1.29832, 1.29761, 1.30566, 
1.65039, 1.65422, 1.64354, 1.64737, 1.65127, 1.65494, 1.66256, 1.64114, 1.62626, 1.62645, 1.61821, 1.6137, 1.62197, 1.59811, 1.62136, 1.67171, 1.71145, 1.69699, 1.70295, 1.73729, 1.7385, 1.73782, 1.69636, 1.65595, 1.62648, 1.56982, 1.58122, 1.59129, 1.57431, 1.57004, 1.56938, 1.56584, 1.56587, 1.55884, 1.57405, 1.5507, 1.54696, 1.54719, 1.5419, 1.55212, 1.55338, 1.54026, 1.53491, 1.53409, 1.53126, 1.53009, 1.52772, 1.52409, 1.52303, 1.52123, 1.52025, 1.516, 1.51353, 1.51155, 1.5098, 1.50834, 1.50468, 1.50291, 1.50221, 1.49786, 1.49379, 1.49226, 1.49063, 1.48578, 1.48193, 1.47978, 1.47879, 1.47879, 1.48145, 1.4849, 1.45651, 1.4543, 1.52991, 1.55317, 1.6421, 1.6752, 1.68964, 1.67677, 1.61357, 1.52271, 1.44438, 1.43845, 1.44635, 1.44427, 1.44461, 1.43028, 1.42835, 1.4308, 1.42717, 1.4258, 1.42596, 1.42065, 1.41882, 1.41481, 1.41362, 1.41355, 1.4131, 1.41382, 1.40914, 1.40867, 1.40589, 1.40503, 1.40226, 1.40088, 1.39794, 1.39642, 1.39359, 1.39161, 1.3899, 1.39222, 1.38994, 1.3891, 1.38861, 1.38917, 1.38765, 1.38533, 1.38234, 1.37893, 1.37432, 1.37131, 1.36933, 1.36894, 1.36867, 1.36766, 1.3669, 1.36486, 1.36326, 1.36196, 1.36511, 1.36114, 1.36007, 1.35734, 1.35805, 1.35642, 1.35234, 1.35266, 1.3526, 1.34742, 1.33704, 1.35061, 1.39652, 1.42686, 1.44276, 1.39803, 1.42715, 1.43995, 1.48255, 1.45283, 1.41321, 1.33136, 1.31653, 1.34434, 1.33355, 1.32395, 1.33249, 1.31655, 1.31257, 1.30982, 1.3158, 1.30641, 1.30358, 1.30275, 1.30362, 1.30606, 1.29869, 1.29883, 
