1.63843, 1.62089, 1.61352, 1.60921, 1.60218, 1.60736, 1.61949, 1.66236, 1.68192, 1.6622, 1.56109, 1.55359, 1.56192, 1.57206, 1.52707, 1.52113, 1.51983, 1.5106, 1.50596, 1.49562, 1.49087, 1.48189, 1.47664, 1.47066, 1.4668, 1.46192, 1.45619, 1.531, 1.73667, 1.46718, 1.43447, 1.42563, 1.41472, 1.41079, 1.39834, 1.39677, 1.39182, 1.38501, 1.37964, 1.37558, 1.3687, 1.36651, 1.36018, 1.35512, 1.35023, 1.34434, 1.34384, 1.33535, 1.32969, 1.33662, 1.33741, 1.3346, 1.34879, 1.36449, 1.33311, 1.30846, 1.29772, 1.29533, 1.28235, 1.28397, 
1.67197, 1.64819, 1.63392, 1.61791, 1.61364, 1.61287, 1.63273, 1.6863, 1.72501, 1.67861, 1.57546, 1.56809, 1.55364, 1.54834, 1.54471, 1.53, 1.52319, 1.51771, 1.51112, 1.50412, 1.50069, 1.49613, 1.48821, 1.47862, 1.4719, 1.47205, 1.4753, 1.52757, 1.73097, 1.41976, 1.44779, 1.44099, 1.42529, 1.41667, 1.41063, 1.40627, 1.40154, 1.39277, 1.38902, 1.38602, 1.3802, 1.37807, 1.37688, 1.35966, 1.35648, 1.35494, 1.35655, 1.35336, 1.35702, 1.34642, 1.36079, 1.35827, 1.35803, 1.37919, 1.36863, 1.32677, 1.3238, 1.29906, 1.29455, 1.29692, 
1.65092, 1.66319, 1.67157, 1.62981, 1.62026, 1.62982, 1.64241, 1.671, 1.74448, 1.7307, 1.58121, 1.5831, 1.56796, 1.56411, 1.56417, 1.53827, 1.53434, 1.52525, 1.51923, 1.51136, 1.50736, 1.50197, 1.4971, 1.49394, 1.48751, 1.4819, 1.49299, 1.63191, 1.74724, 1.61342, 1.45802, 1.45988, 1.43782, 1.43287, 1.42164, 1.41825, 1.41565, 1.40992, 1.40526, 1.40163, 1.39438, 1.38682, 1.3768, 1.3674, 1.36112, 1.35989, 1.35688, 1.35278, 1.35337, 1.35082, 1.35182, 1.38892, 1.37816, 1.41835, 1.38901, 1.32686, 1.33409, 1.31248, 1.31304, 1.30719, 
1.65717, 1.66102, 1.6621, 1.63906, 1.63177, 1.63411, 1.61842, 1.69293, 1.78667, 1.72559, 1.59695, 1.58584, 1.56557, 1.55885, 1.56182, 1.56264, 1.55516, 1.53591, 1.53204, 1.5239, 1.50888, 1.5074, 1.50149, 1.50256, 1.50358, 1.48401, 1.4819, 1.64231, 1.71937, 1.66165, 1.462, 1.45085, 1.44313, 1.44177, 1.42794, 1.42185, 1.42007, 1.41363, 1.40541, 1.40215, 1.40262, 1.39975, 1.39068, 1.38446, 1.37774, 1.37136, 1.37045, 1.36441, 1.36312, 1.35333, 1.35471, 1.35294, 1.3915, 1.43829, 1.40268, 1.35086, 1.33058, 1.32251, 1.30998, 1.30552, 
1.66517, 1.67212, 1.66556, 1.66122, 1.62807, 1.63714, 1.62057, 1.74085, 1.75673, 1.68809, 1.59399, 1.58267, 1.59668, 1.56204, 1.55718, 1.56795, 1.54504, 1.53982, 1.53422, 1.52813, 1.52019, 1.51485, 1.50912, 1.50039, 1.48921, 1.49018, 1.48202, 1.51423, 1.68254, 1.51813, 1.45392, 1.45658, 1.44064, 1.43482, 1.42903, 1.42407, 1.42663, 1.4165, 1.409, 1.40507, 1.40193, 1.39903, 1.3986, 1.38837, 1.38, 1.37688, 1.37403, 1.37169, 1.37088, 1.36233, 1.362, 1.36911, 1.46171, 1.45812, 1.46124, 1.34008, 1.3466, 1.32043, 1.31642, 1.31351, 
1.67014, 1.6596, 1.6542, 1.67984, 1.67245, 1.65767, 1.62729, 1.71767, 1.79002, 1.7498, 1.58458, 1.61662, 1.59391, 1.58939, 1.58327, 1.57058, 1.57065, 1.55076, 1.53828, 1.53176, 1.52583, 1.52052, 1.51373, 1.50687, 1.50165, 1.50717, 1.49703, 1.5629, 1.69502, 1.63375, 1.47059, 1.46451, 1.45468, 1.44701, 1.43885, 1.43134, 1.42966, 1.4272, 1.42088, 1.41615, 1.41273, 1.40888, 1.40227, 1.39265, 1.38838, 1.38254, 1.37788, 1.37236, 1.37084, 1.3669, 1.37062, 1.38196, 1.40878, 1.43392, 1.45194, 1.36123, 1.34639, 1.3302, 1.32597, 1.31943, 
1.6782, 1.6724, 1.66525, 1.66886, 1.67213, 1.65185, 1.62148, 1.72563, 1.76537, 1.70378, 1.61441, 1.59873, 1.59002, 1.57956, 1.58137, 1.58903, 1.60341, 1.57779, 1.54485, 1.54127, 1.53342, 1.52948, 1.517, 1.5163, 1.50568, 1.50663, 1.47325, 1.57122, 1.69961, 1.55505, 1.46957, 1.48605, 1.46861, 1.45697, 1.45036, 1.44296, 1.43685, 1.43276, 1.42929, 1.42224, 1.41669, 1.41096, 1.40577, 1.39988, 1.39154, 1.38804, 1.3812, 1.37714, 1.3723, 1.37923, 1.38405, 1.37801, 1.45165, 1.46897, 1.39817, 1.367, 1.34688, 1.33262, 1.33556, 1.3234, 
1.68151, 1.67564, 1.66586, 1.65756, 1.67545, 1.67131, 1.60924, 1.77281, 1.80232, 1.79232, 1.60662, 1.61973, 1.59775, 1.59214, 1.58272, 1.57424, 1.56919, 1.57776, 1.55212, 1.54637, 1.54018, 1.53583, 1.52403, 1.52033, 1.51311, 1.51007, 1.51324, 1.5724, 1.69173, 1.67808, 1.44345, 1.48155, 1.46845, 1.45744, 1.45458, 1.45507, 1.44347, 1.44107, 1.43344, 1.43072, 1.42653, 1.41933, 1.41449, 1.40694, 1.40092, 1.39472, 1.39186, 1.38544, 1.38157, 1.38102, 1.39526, 1.36064, 1.45147, 1.49296, 1.44598, 1.32676, 1.35559, 1.33989, 1.33914, 1.33577, 
1.68217, 1.67703, 1.66818, 1.65543, 1.6558, 1.66899, 1.63288, 1.7058, 1.83393, 1.78614, 1.61662, 1.59727, 1.59142, 1.58502, 1.57794, 1.57445, 1.5635, 1.55565, 1.55431, 1.53987, 1.54087, 1.52999, 1.52147, 1.50363, 1.50653, 1.49926, 1.50113, 1.54703, 1.65609, 1.62167, 1.47009, 1.4749, 1.47379, 1.45427, 1.44464, 1.44094, 1.43477, 1.43123, 1.42938, 1.42694, 1.4197, 1.41535, 1.41108, 1.40563, 1.39936, 1.39155, 1.38576, 1.38428, 1.38107, 1.38133, 1.37776, 1.38948, 1.47266, 1.50547, 1.50922, 1.32248, 1.3549, 1.34304, 1.33746, 1.33119, 
1.69361, 1.68738, 1.66804, 1.67068, 1.66956, 1.67196, 1.6243, 1.72364, 1.84077, 1.82081, 1.60058, 1.62042, 1.60073, 1.58523, 1.58278, 1.57164, 1.57085, 1.5661, 1.56736, 1.56379, 1.54024, 1.5386, 1.53362, 1.52957, 1.52596, 1.5139, 1.47771, 1.49865, 1.65947, 1.65006, 1.4553, 1.47101, 1.48561, 1.47775, 1.46483, 1.45866, 1.44879, 1.43708, 1.44171, 1.43072, 1.41802, 1.41938, 1.41943, 1.41004, 1.40304, 1.39853, 1.39351, 1.40496, 1.38888, 1.39877, 1.39382, 1.40617, 1.44064, 1.52548, 1.50945, 1.41667, 1.35727, 1.35621, 1.35782, 1.35086, 
