1.6408, 1.62347, 1.60379, 1.59817, 1.59673, 1.60583, 1.58346, 1.6076, 1.63749, 1.69634, 1.54231, 1.55088, 1.53859, 1.55126, 1.53, 1.52968, 1.50879, 1.50255, 1.49787, 1.49435, 1.48153, 1.4806, 1.47282, 1.47201, 1.45726, 1.45424, 1.45716, 1.44847, 1.43823, 1.69853, 1.70433, 1.41392, 1.42284, 1.4125, 1.40714, 1.40081, 1.39484, 1.38924, 1.3816, 1.37436, 1.36981, 1.36163, 1.35686, 1.3566, 1.35427, 1.35104, 1.33816, 1.33146, 1.32885, 1.32029, 1.31812, 1.31404, 1.32046, 1.33632, 1.33525, 1.33321, 1.34362, 1.37769, 1.304, 1.29255, 1.27913, 1.27543, 1.27508, 
1.62729, 1.61254, 1.60719, 1.60269, 1.59336, 1.59414, 1.60548, 1.62046, 1.65223, 1.6707, 1.56826, 1.56479, 1.54331, 1.54167, 1.53038, 1.51545, 1.51144, 1.50852, 1.4998, 1.49508, 1.4859, 1.48974, 1.4777, 1.46821, 1.46031, 1.47514, 1.45184, 1.46521, 1.42989, 1.70685, 1.5653, 1.4368, 1.41729, 1.40977, 1.40332, 1.39957, 1.38838, 1.38543, 1.38313, 1.37271, 1.36957, 1.36462, 1.35783, 1.35919, 1.34997, 1.34839, 1.34692, 1.33602, 1.3324, 1.32873, 1.32262, 1.31966, 1.32631, 1.33101, 1.34882, 1.39836, 1.35479, 1.32675, 1.30265, 1.29209, 1.28091, 1.27382, 1.27273, 
1.67488, 1.66591, 1.61011, 1.6004, 1.59413, 1.59581, 1.58612, 1.63829, 1.6297, 1.67225, 1.54062, 1.5619, 1.54633, 1.53466, 1.55066, 1.52109, 1.51422, 1.50821, 1.50004, 1.49511, 1.49003, 1.4823, 1.47533, 1.47005, 1.46067, 1.45459, 1.45192, 1.46475, 1.47882, 1.65844, 1.71036, 1.4266, 1.42389, 1.41065, 1.40985, 1.39904, 1.38488, 1.38505, 1.38195, 1.376, 1.37149, 1.37018, 1.36352, 1.35719, 1.35473, 1.35245, 1.3437, 1.33994, 1.33962, 1.34032, 1.34077, 1.32666, 1.33235, 1.33678, 1.34842, 1.36777, 1.35226, 1.3384, 1.3015, 1.2944, 1.28389, 1.27676, 1.27836, 
1.64195, 1.65694, 1.62827, 1.60851, 1.60116, 1.59923, 1.58908, 1.63707, 1.66119, 1.70495, 1.55566, 1.56046, 1.54946, 1.54099, 1.55755, 1.53317, 1.53092, 1.5121, 1.50931, 1.49793, 1.49083, 1.49564, 1.48404, 1.47625, 1.46213, 1.462, 1.45541, 1.45429, 1.50966, 1.70584, 1.70471, 1.4131, 1.4363, 1.41459, 1.41256, 1.40259, 1.39603, 1.392, 1.3899, 1.38534, 1.37784, 1.37412, 1.36808, 1.36523, 1.35694, 1.35032, 1.34861, 1.34298, 1.35001, 1.34071, 1.33333, 1.3309, 1.3309, 1.33565, 1.34506, 1.34375, 1.35813, 1.35627, 1.30373, 1.29781, 1.28674, 1.28131, 1.28074, 
1.63797, 1.65718, 1.61799, 1.62264, 1.60409, 1.61369, 1.61674, 1.63985, 1.6805, 1.72691, 1.58931, 1.57829, 1.54933, 1.54327, 1.53738, 1.53229, 1.51995, 1.53088, 1.50415, 1.49797, 1.49331, 1.4917, 1.48654, 1.47811, 1.46973, 1.46436, 1.46361, 1.47095, 1.46557, 1.71377, 1.73379, 1.42617, 1.44718, 1.42688, 1.41449, 1.40518, 1.39949, 1.39606, 1.3921, 1.38513, 1.38159, 1.37772, 1.37171, 1.36635, 1.36099, 1.35165, 1.34768, 1.34581, 1.34818, 1.35659, 1.34583, 1.33476, 1.3343, 1.3402, 1.33815, 1.3498, 1.37242, 1.38189, 1.30685, 1.30255, 1.28847, 1.29626, 1.28682, 
1.64105, 1.67879, 1.66822, 1.62817, 1.62059, 1.60824, 1.6262, 1.63081, 1.6658, 1.6986, 1.62337, 1.58412, 1.55852, 1.55115, 1.55591, 1.57198, 1.53378, 1.52211, 1.51035, 1.50619, 1.50111, 1.49637, 1.48665, 1.48147, 1.48794, 1.47499, 1.46974, 1.47115, 1.48586, 1.56735, 1.74066, 1.44228, 1.44949, 1.43576, 1.42081, 1.41546, 1.40909, 1.40435, 1.39766, 1.39004, 1.38801, 1.38318, 1.37952, 1.37578, 1.36792, 1.35929, 1.34889, 1.34802, 1.35268, 1.35308, 1.34725, 1.3431, 1.34144, 1.34394, 1.36046, 1.36506, 1.38556, 1.37125, 1.3183, 1.32035, 1.30973, 1.29575, 1.29197, 
1.63922, 1.6514, 1.66501, 1.62026, 1.61031, 1.61633, 1.61769, 1.65844, 1.66058, 1.71229, 1.58953, 1.58126, 1.55899, 1.55112, 1.55144, 1.54145, 1.52369, 1.52454, 1.51566, 1.50965, 1.50555, 1.49493, 1.49151, 1.48619, 1.48324, 1.4819, 1.47136, 1.47447, 1.4683, 1.67889, 1.73473, 1.43008, 1.45173, 1.44402, 1.42529, 1.4199, 1.41176, 1.40758, 1.40189, 1.39574, 1.3914, 1.39147, 1.38661, 1.38201, 1.36933, 1.36178, 1.35111, 1.34963, 1.3483, 1.3473, 1.34616, 1.3425, 1.34827, 1.34455, 1.35409, 1.37218, 1.38367, 1.39895, 1.32358, 1.31877, 1.30507, 1.29928, 1.29973, 
1.6409, 1.65536, 1.643, 1.62696, 1.61497, 1.61103, 1.60385, 1.66927, 1.66971, 1.7359, 1.64365, 1.57301, 1.562, 1.55097, 1.54606, 1.57147, 1.53448, 1.53016, 1.51616, 1.5149, 1.50634, 1.50073, 1.49374, 1.49177, 1.48531, 1.4834, 1.47833, 1.48092, 1.54637, 1.69153, 1.69306, 1.46107, 1.4592, 1.43765, 1.42664, 1.41923, 1.41319, 1.41083, 1.4061, 1.40122, 1.39475, 1.39112, 1.38877, 1.38342, 1.37664, 1.36422, 1.35862, 1.35137, 1.34806, 1.34607, 1.34395, 1.36118, 1.34217, 1.34745, 1.39647, 1.3859, 1.38769, 1.37845, 1.31671, 1.32349, 1.31185, 1.30172, 1.2968, 
1.64255, 1.63974, 1.64045, 1.62678, 1.62021, 1.62205, 1.60908, 1.70366, 1.68691, 1.76771, 1.69918, 1.57804, 1.5688, 1.55479, 1.54332, 1.55111, 1.5482, 1.53824, 1.52661, 1.51623, 1.51212, 1.50092, 1.496, 1.48965, 1.49566, 1.48236, 1.47682, 1.48107, 1.52303, 1.66874, 1.64477, 1.43286, 1.45407, 1.43737, 1.42839, 1.41949, 1.41713, 1.41244, 1.40785, 1.40238, 1.39524, 1.39234, 1.39106, 1.39113, 1.38211, 1.36868, 1.36377, 1.3584, 1.35176, 1.35333, 1.35123, 1.34441, 1.34768, 1.35796, 1.3729, 1.38349, 1.39508, 1.39499, 1.32073, 1.32599, 1.31157, 1.30378, 1.29806, 
1.64641, 1.64159, 1.63717, 1.6426, 1.62464, 1.61449, 1.60929, 1.6217, 1.75262, 1.7398, 1.63023, 1.58895, 1.57245, 1.55315, 1.54756, 1.53948, 1.53664, 1.53641, 1.52668, 1.52082, 1.51148, 1.50699, 1.49825, 1.49135, 1.48497, 1.48195, 1.47555, 1.47365, 1.47629, 1.63888, 1.69135, 1.41902, 1.44986, 1.44288, 1.42422, 1.41923, 1.41765, 1.41204, 1.4079, 1.40371, 1.39311, 1.391, 1.39155, 1.39206, 1.38472, 1.3758, 1.37182, 1.36091, 1.35785, 1.35786, 1.35328, 1.34728, 1.34034, 1.34235, 1.35191, 1.37745, 1.39927, 1.39488, 1.32996, 1.32643, 1.31273, 1.30981, 1.29684, 
1.65344, 1.64874, 1.64771, 1.65504, 1.6325, 1.62111, 1.61212, 1.6718, 1.69654, 1.77626, 1.60399, 1.58862, 1.5652, 1.55879, 1.55081, 1.54227, 1.55111, 1.54444, 1.52752, 1.52259, 1.51485, 1.50591, 1.51272, 1.49521, 1.48787, 1.48211, 1.47734, 1.48326, 1.55067, 1.67311, 1.68861, 1.41492, 1.44657, 1.43428, 1.4471, 1.42247, 1.41466, 1.41189, 1.40618, 1.39973, 1.39592, 1.39037, 1.39198, 1.38742, 1.38338, 1.38148, 1.37092, 1.36535, 1.36666, 1.36222, 1.36829, 1.35358, 1.34501, 1.344, 1.37919, 1.39336, 1.4189, 1.40649, 1.33101, 1.32695, 1.31967, 1.30592, 1.30208, 
1.65357, 1.65278, 1.66816, 1.65315, 1.62489, 1.62097, 1.61483, 1.67601, 1.73344, 1.74769, 1.59275, 1.59601, 1.57012, 1.56186, 1.55374, 1.54809, 1.5438, 1.54023, 1.53455, 1.52193, 1.51577, 1.51029, 1.50596, 1.49939, 1.49109, 1.49042, 1.47667, 1.48352, 1.48605, 1.66915, 1.68681, 1.43416, 1.45098, 1.43842, 1.43654, 1.42476, 1.41948, 1.41259, 1.41147, 1.40199, 1.39911, 1.39419, 1.3902, 1.38776, 1.38263, 1.38095, 1.37477, 1.36798, 1.36541, 1.36216, 1.35952, 1.35646, 1.35375, 1.35793, 1.37048, 1.39074, 1.42013, 1.41448, 1.3413, 1.3338, 1.32742, 1.30626, 1.3037, 
1.65721, 1.65351, 1.64166, 1.64742, 1.64696, 1.62364, 1.62732, 1.60601, 1.70299, 1.76545, 1.7077, 1.58294, 1.57551, 1.57181, 1.56181, 1.55413, 1.57082, 1.55545, 1.5302, 1.52349, 1.51975, 1.51286, 1.50582, 1.50277, 1.49231, 1.48651, 1.48318, 1.4895, 1.47779, 1.57251, 1.68408, 1.42325, 1.44192, 1.43622, 1.43304, 1.42619, 1.42403, 1.4161, 1.41269, 1.4048, 1.40319, 1.3983, 1.39302, 1.39035, 1.38922, 1.38497, 1.37241, 1.3706, 1.3658, 1.36308, 1.36356, 1.35809, 1.35843, 1.35517, 1.36806, 1.42708, 1.44441, 1.44018, 1.34655, 1.33763, 1.31354, 1.30489, 1.30149, 
