1.63369, 1.61756, 1.61849, 1.60247, 1.59939, 1.58863, 1.60047, 1.60562, 1.57004, 1.59976, 1.60698, 1.61003, 1.6869, 1.70281, 1.54206, 1.56744, 1.54728, 1.54358, 1.53505, 1.54101, 1.52373, 1.51047, 1.50928, 1.5044, 1.50033, 1.49816, 1.49615, 1.49077, 1.48236, 1.47972, 1.47436, 1.46901, 1.46497, 1.45981, 1.45471, 1.45183, 1.45163, 1.45533, 1.44702, 1.44756, 1.53596, 1.78127, 1.65527, 1.4134, 1.42222, 1.42586, 1.41329, 1.41165, 1.40233, 1.40127, 1.39465, 1.39307, 1.40883, 1.38107, 1.3787, 1.37327, 1.369, 1.36705, 1.36208, 1.35783, 1.3537, 1.35195, 1.35198, 1.35857, 1.34595, 1.33966, 1.32995, 1.32941, 1.32413, 1.32016, 1.31858, 1.31518, 1.31385, 1.32018, 1.32328, 1.33516, 1.33492, 1.33439, 1.34408, 1.34438, 1.33236, 1.31631, 1.3017, 1.2856, 1.27925, 1.2782, 1.27502, 1.27525, 1.2819, 
1.63625, 1.62408, 1.60912, 1.60432, 1.59929, 1.59935, 1.58873, 1.59961, 1.60388, 1.63418, 1.61571, 1.66141, 1.67615, 1.65709, 1.5395, 1.55111, 1.54123, 1.53703, 1.56513, 1.54509, 1.52168, 1.51645, 1.51189, 1.50892, 1.50242, 1.50331, 1.49631, 1.49017, 1.48495, 1.47967, 1.47588, 1.47071, 1.47071, 1.45879, 1.46836, 1.45424, 1.45008, 1.4654, 1.46176, 1.50793, 1.60653, 1.72813, 1.65884, 1.38227, 1.43354, 1.42157, 1.42293, 1.41634, 1.40914, 1.39623, 1.39992, 1.38869, 1.3873, 1.38414, 1.37711, 1.37169, 1.36869, 1.36473, 1.36087, 1.35913, 1.35427, 1.35618, 1.34994, 1.34762, 1.34644, 1.34023, 1.34306, 1.33407, 1.33083, 1.33327, 1.32278, 1.32062, 1.31822, 1.32405, 1.32892, 1.32797, 1.34343, 1.34439, 1.3438, 1.35031, 1.37501, 1.3146, 1.30266, 1.30865, 1.29267, 1.27497, 1.29223, 1.27553, 1.27387, 
1.63758, 1.61239, 1.60829, 1.60599, 1.60082, 1.59926, 1.59419, 1.59367, 1.59368, 1.60768, 1.62203, 1.67175, 1.68851, 1.63539, 1.55152, 1.54936, 1.56424, 1.53871, 1.54825, 1.55684, 1.53734, 1.51575, 1.51358, 1.51118, 1.50309, 1.49929, 1.49506, 1.49516, 1.48717, 1.48233, 1.47565, 1.47292, 1.47105, 1.46506, 1.45925, 1.45553, 1.45135, 1.45456, 1.45554, 1.46624, 1.59415, 1.73717, 1.60831, 1.43723, 1.42303, 1.41789, 1.41129, 1.40662, 1.40415, 1.39764, 1.39189, 1.38705, 1.38523, 1.38398, 1.37939, 1.37227, 1.37226, 1.36947, 1.37097, 1.35662, 1.35872, 1.35242, 1.3499, 1.34877, 1.34354, 1.3414, 1.33681, 1.33398, 1.34365, 1.3292, 1.32741, 1.32552, 1.32118, 1.32734, 1.33049, 1.32673, 1.36379, 1.3418, 1.35382, 1.37081, 1.38131, 1.32017, 1.29512, 1.28752, 1.28273, 1.2752, 1.27503, 1.27857, 1.27232, 
1.67768, 1.66233, 1.62357, 1.6087, 1.60938, 1.59626, 1.59392, 1.59398, 1.57916, 1.62436, 1.63689, 1.64932, 1.731, 1.63645, 1.55455, 1.55562, 1.55351, 1.53846, 1.54721, 1.54851, 1.53177, 1.52121, 1.51104, 1.50645, 1.50528, 1.50522, 1.49558, 1.49146, 1.48908, 1.49343, 1.48155, 1.47715, 1.47331, 1.49739, 1.47869, 1.45573, 1.45411, 1.45089, 1.44334, 1.47297, 1.54825, 1.63374, 1.60209, 1.41369, 1.43634, 1.42501, 1.41154, 1.41053, 1.40026, 1.39856, 1.39167, 1.38504, 1.38794, 1.3839, 1.38248, 1.38067, 1.37327, 1.37131, 1.36848, 1.36433, 1.3603, 1.35553, 1.35419, 1.35144, 1.3469, 1.34264, 1.34047, 1.3397, 1.3388, 1.33667, 1.34002, 1.33084, 1.32712, 1.32773, 1.33087, 1.35474, 1.35861, 1.38853, 1.35471, 1.37552, 1.38302, 1.32069, 1.29835, 1.28759, 1.28107, 1.27511, 1.27641, 1.27664, 1.27759, 
1.65072, 1.64826, 1.62546, 1.61454, 1.60449, 1.60102, 1.61278, 1.59676, 1.5812, 1.62648, 1.65912, 1.75204, 1.70261, 1.69644, 1.55858, 1.57251, 1.5498, 1.54626, 1.54125, 1.55213, 1.52769, 1.53258, 1.52277, 1.51422, 1.51002, 1.5063, 1.49866, 1.49478, 1.49063, 1.4889, 1.48486, 1.48111, 1.47476, 1.469, 1.46821, 1.46124, 1.45709, 1.46462, 1.4592, 1.44817, 1.52666, 1.72265, 1.70083, 1.42444, 1.42904, 1.42752, 1.4153, 1.4111, 1.40797, 1.40391, 1.39687, 1.39184, 1.39158, 1.39026, 1.38755, 1.38171, 1.37755, 1.37564, 1.37247, 1.36696, 1.36549, 1.35812, 1.35704, 1.34976, 1.36083, 1.34701, 1.34671, 1.34413, 1.34289, 1.33827, 1.33551, 1.33127, 1.33133, 1.33296, 1.33472, 1.34274, 1.36288, 1.3577, 1.37504, 1.37908, 1.34866, 1.30589, 1.3128, 1.29702, 1.28483, 1.28516, 1.28007, 1.28025, 1.28303, 
1.66867, 1.65444, 1.62006, 1.61127, 1.6157, 1.60361, 1.60838, 1.60476, 1.58597, 1.62286, 1.64679, 1.68582, 1.71414, 1.65938, 1.56532, 1.5736, 1.56271, 1.54462, 1.55184, 1.54169, 1.54759, 1.52412, 1.52677, 1.52481, 1.5126, 1.50955, 1.49943, 1.49989, 1.49078, 1.48929, 1.48918, 1.4836, 1.47885, 1.47074, 1.46762, 1.4623, 1.46165, 1.46206, 1.46604, 1.49772, 1.55913, 1.72094, 1.71717, 1.42989, 1.43133, 1.44051, 1.42231, 1.41468, 1.41464, 1.40553, 1.40547, 1.3981, 1.3942, 1.39188, 1.39115, 1.38518, 1.37962, 1.3784, 1.37706, 1.37331, 1.36901, 1.36072, 1.36145, 1.3516, 1.349, 1.34813, 1.3457, 1.34448, 1.34802, 1.34365, 1.34022, 1.33751, 1.3328, 1.33801, 1.33652, 1.34146, 1.34867, 1.35821, 1.36307, 1.37742, 1.38519, 1.31266, 1.30656, 1.29937, 1.29639, 1.28893, 1.29974, 1.28476, 1.28088, 
1.65054, 1.65511, 1.66196, 1.61436, 1.61901, 1.62002, 1.61251, 1.61062, 1.62025, 1.63747, 1.67939, 1.68435, 1.69322, 1.67347, 1.58238, 1.56203, 1.56449, 1.55018, 1.54406, 1.54429, 1.54131, 1.54149, 1.52497, 1.51618, 1.52764, 1.5053, 1.504, 1.49899, 1.49431, 1.49225, 1.4884, 1.48575, 1.47854, 1.47846, 1.47183, 1.47096, 1.46699, 1.46524, 1.465, 1.46805, 1.60029, 1.74899, 1.71509, 1.55811, 1.44224, 1.44382, 1.43403, 1.42377, 1.41734, 1.41162, 1.40515, 1.39968, 1.39519, 1.39233, 1.39053, 1.38669, 1.38457, 1.38266, 1.38089, 1.37727, 1.37399, 1.36459, 1.36186, 1.35621, 1.35058, 1.35345, 1.34875, 1.351, 1.35048, 1.3499, 1.3484, 1.34311, 1.33714, 1.33752, 1.33705, 1.33453, 1.34385, 1.3759, 1.38541, 1.40896, 1.34356, 1.32988, 1.31651, 1.30232, 1.29089, 1.28836, 1.2903, 1.29001, 1.28772, 
1.64176, 1.67801, 1.6372, 1.63659, 1.6227, 1.61261, 1.62334, 1.61036, 1.59732, 1.63367, 1.6612, 1.67064, 1.69907, 1.61405, 1.5783, 1.57423, 1.56968, 1.54897, 1.54352, 1.55096, 1.56517, 1.55778, 1.52992, 1.52112, 1.51834, 1.51092, 1.50651, 1.50416, 1.50066, 1.49366, 1.49133, 1.4861, 1.48252, 1.50338, 1.47849, 1.47736, 1.47076, 1.47715, 1.44509, 1.49844, 1.54775, 1.74818, 1.62482, 1.44927, 1.4289, 1.44401, 1.43415, 1.4302, 1.42759, 1.41463, 1.41134, 1.40914, 1.40399, 1.40173, 1.40032, 1.39112, 1.3904, 1.38562, 1.38284, 1.37888, 1.3759, 1.3694, 1.3675, 1.36169, 1.35338, 1.34751, 1.3479, 1.35109, 1.35337, 1.35311, 1.34769, 1.34507, 1.34168, 1.34136, 1.34294, 1.34084, 1.3563, 1.36397, 1.37813, 1.38271, 1.36819, 1.32612, 1.32314, 1.31076, 1.31423, 1.31008, 1.298, 1.29787, 1.29196, 
1.63554, 1.64465, 1.67153, 1.62148, 1.61766, 1.61923, 1.60973, 1.61087, 1.58917, 1.63434, 1.66518, 1.69497, 1.70013, 1.71147, 1.58506, 1.57124, 1.56209, 1.55238, 1.54684, 1.55418, 1.54027, 1.54839, 1.52703, 1.52447, 1.52112, 1.51324, 1.50933, 1.50671, 1.50103, 1.49663, 1.49347, 1.48884, 1.51746, 1.48677, 1.47995, 1.47812, 1.47195, 1.4697, 1.45094, 1.53093, 1.59137, 1.73408, 1.64868, 1.49236, 1.44776, 1.44797, 1.44467, 1.42753, 1.42383, 1.43083, 1.41145, 1.4104, 1.40742, 1.40482, 1.39629, 1.39383, 1.38986, 1.38836, 1.38598, 1.39126, 1.37807, 1.37442, 1.36692, 1.35984, 1.35533, 1.35048, 1.34789, 1.35009, 1.35105, 1.34735, 1.34362, 1.34037, 1.34646, 1.3402, 1.35723, 1.36221, 1.35749, 1.37758, 1.38325, 1.38554, 1.3807, 1.32058, 1.32047, 1.31328, 1.30765, 1.315, 1.2994, 1.29779, 1.2978, 
1.63845, 1.64339, 1.64549, 1.64198, 1.62089, 1.61697, 1.61073, 1.61012, 1.60334, 1.64034, 1.67527, 1.68958, 1.73426, 1.69993, 1.57009, 1.57166, 1.56349, 1.56677, 1.54734, 1.54535, 1.55643, 1.56123, 1.53117, 1.5404, 1.5268, 1.51995, 1.5133, 1.50914, 1.5038, 1.49875, 1.49495, 1.49141, 1.49097, 1.48918, 1.48594, 1.48206, 1.47584, 1.48021, 1.44473, 1.51406, 1.55509, 1.70945, 1.65091, 1.52338, 1.45432, 1.44722, 1.44161, 1.43019, 1.42322, 1.42241, 1.41569, 1.41133, 1.40779, 1.40344, 1.40248, 1.39606, 1.39344, 1.39139, 1.39206, 1.38676, 1.38346, 1.37756, 1.36904, 1.36328, 1.35916, 1.354, 1.35305, 1.35033, 1.34763, 1.34347, 1.34256, 1.34343, 1.34067, 1.34145, 1.34498, 1.33961, 1.37091, 1.38475, 1.38666, 1.40724, 1.35876, 1.33252, 1.33437, 1.31431, 1.30627, 1.29917, 1.29619, 1.29576, 1.29909, 
