1.6236, 1.61872, 1.6042, 1.60245, 1.59972, 1.59049, 1.59525, 1.58994, 1.58946, 1.59225, 1.58935, 1.58007, 1.60673, 1.60694, 1.61956, 1.6555, 1.68736, 1.68042, 1.591, 1.53415, 1.55142, 1.54933, 1.53774, 1.54083, 1.53576, 1.55686, 1.52867, 1.51947, 1.51598, 1.51068, 1.50916, 1.50945, 1.50384, 1.50236, 1.49929, 1.49757, 1.49616, 1.49177, 1.48927, 1.48283, 1.48111, 1.47631, 1.47502, 1.47135, 1.46712, 1.46091, 1.45741, 1.45712, 1.46792, 1.45372, 1.4505, 1.45807, 1.44987, 1.45107, 1.4413, 1.53616, 1.69939, 1.82058, 1.77924, 1.65561, 1.41369, 1.41132, 1.42401, 1.42507, 1.41408, 1.43626, 1.41129, 1.41892, 1.40167, 1.39958, 1.39471, 1.39265, 1.39159, 1.39136, 1.38266, 1.37924, 1.37657, 1.37534, 1.37018, 1.37061, 1.36707, 1.36242, 1.35963, 1.35791, 1.35625, 1.35508, 1.35853, 1.3506, 1.35377, 1.33956, 1.34304, 1.34067, 1.33425, 1.33091, 1.32889, 1.33117, 1.32578, 1.32581, 1.32017, 1.31871, 1.31438, 1.31495, 1.31391, 1.31934, 1.32201, 1.33627, 1.32614, 1.34624, 1.33486, 1.35644, 1.36741, 1.34405, 1.3778, 1.33044, 1.33408, 1.31789, 1.30337, 1.29184, 1.28541, 1.28083, 1.27818, 1.27592, 1.27802, 1.27586, 1.27519, 1.28303, 1.29926, 
1.66454, 1.63551, 1.63306, 1.61384, 1.60884, 1.60745, 1.61122, 1.59989, 1.60248, 1.60156, 1.57716, 1.59136, 1.63226, 1.64493, 1.65505, 1.69629, 1.70878, 1.68556, 1.63393, 1.55884, 1.55989, 1.56922, 1.55491, 1.55818, 1.5414, 1.54249, 1.56316, 1.54713, 1.53653, 1.52595, 1.52956, 1.52226, 1.51534, 1.51082, 1.51602, 1.50311, 1.49869, 1.49672, 1.49465, 1.49212, 1.48919, 1.48744, 1.49541, 1.48186, 1.47594, 1.47551, 1.48295, 1.46425, 1.46709, 1.4615, 1.46012, 1.46419, 1.45829, 1.47508, 1.45537, 1.47585, 1.60724, 1.69342, 1.70654, 1.62746, 1.52621, 1.41326, 1.43667, 1.43385, 1.44534, 1.41721, 1.4165, 1.40792, 1.40615, 1.40321, 1.39884, 1.39547, 1.39398, 1.39444, 1.39882, 1.39055, 1.38717, 1.38505, 1.38081, 1.3775, 1.37599, 1.37269, 1.36976, 1.37067, 1.36585, 1.36432, 1.36343, 1.35539, 1.35691, 1.35315, 1.35115, 1.35077, 1.34888, 1.34596, 1.34573, 1.34376, 1.34605, 1.34291, 1.33996, 1.3348, 1.3501, 1.34058, 1.33145, 1.33441, 1.33792, 1.34378, 1.33592, 1.34188, 1.39619, 1.34362, 1.37742, 1.36545, 1.35426, 1.35199, 1.31414, 1.30907, 1.31091, 1.3028, 1.29069, 1.28885, 1.28501, 1.28273, 1.28254, 1.28168, 1.28202, 1.2812, 1.28063, 
1.64925, 1.65986, 1.64015, 1.63284, 1.61803, 1.61708, 1.61056, 1.60948, 1.60721, 1.60952, 1.62393, 1.59878, 1.64529, 1.6812, 1.69477, 1.69459, 1.73173, 1.66235, 1.60292, 1.55954, 1.57503, 1.57159, 1.57575, 1.5618, 1.54926, 1.54765, 1.5502, 1.54748, 1.56454, 1.54218, 1.5277, 1.52699, 1.52635, 1.52405, 1.51902, 1.51624, 1.51466, 1.50949, 1.50666, 1.50273, 1.4994, 1.49643, 1.49295, 1.49088, 1.489, 1.48808, 1.48627, 1.48559, 1.48181, 1.48793, 1.47579, 1.47326, 1.47471, 1.44257, 1.44335, 1.51663, 1.60328, 1.71, 1.71723, 1.59486, 1.54167, 1.44127, 1.45046, 1.44615, 1.44369, 1.4335, 1.42983, 1.42708, 1.42287, 1.42334, 1.41182, 1.41302, 1.41055, 1.4075, 1.40515, 1.40203, 1.40056, 1.39746, 1.39391, 1.39194, 1.38969, 1.39144, 1.39127, 1.38823, 1.38132, 1.37798, 1.37568, 1.36904, 1.36517, 1.35998, 1.35729, 1.3574, 1.36134, 1.35037, 1.34961, 1.34946, 1.34739, 1.34436, 1.34388, 1.35369, 1.34283, 1.34125, 1.34279, 1.34288, 1.34348, 1.34755, 1.34143, 1.3689, 1.36395, 1.36476, 1.3862, 1.39183, 1.43836, 1.36761, 1.33315, 1.31937, 1.31983, 1.31882, 1.30965, 1.3134, 1.30053, 1.29956, 1.2983, 1.29853, 1.31956, 1.29957, 1.29991, 
1.64464, 1.64214, 1.64123, 1.66419, 1.64596, 1.65034, 1.62738, 1.6168, 1.62326, 1.61721, 1.59861, 1.59571, 1.64085, 1.71053, 1.7023, 1.70806, 1.72087, 1.73703, 1.66086, 1.5684, 1.57825, 1.5762, 1.57146, 1.57167, 1.5543, 1.55073, 1.547, 1.55779, 1.55466, 1.54949, 1.55035, 1.53759, 1.54098, 1.52818, 1.52518, 1.52282, 1.52103, 1.51724, 1.51518, 1.50951, 1.50481, 1.50261, 1.49843, 1.49933, 1.49353, 1.49034, 1.48792, 1.48622, 1.48347, 1.49197, 1.47557, 1.47466, 1.47572, 1.48383, 1.44868, 1.5149, 1.60753, 1.6554, 1.66442, 1.65385, 1.61312, 1.43783, 1.42823, 1.4472, 1.43736, 1.44526, 1.42682, 1.42444, 1.43746, 1.42093, 1.41734, 1.41521, 1.41501, 1.41229, 1.41243, 1.40601, 1.40318, 1.40188, 1.39758, 1.39427, 1.39299, 1.39101, 1.39008, 1.39141, 1.38761, 1.38613, 1.38692, 1.38374, 1.38269, 1.38264, 1.37803, 1.37079, 1.36996, 1.36576, 1.36273, 1.36378, 1.36332, 1.36156, 1.36167, 1.35799, 1.36181, 1.34744, 1.34176, 1.35286, 1.35945, 1.34325, 1.34757, 1.35326, 1.37902, 1.38611, 1.39141, 1.43043, 1.40576, 1.40356, 1.37246, 1.32378, 1.32597, 1.32729, 1.31644, 1.31389, 1.31043, 1.30418, 1.3065, 1.30575, 1.30505, 1.29841, 1.29299, 
1.65205, 1.64221, 1.64101, 1.65215, 1.64816, 1.67098, 1.64755, 1.63315, 1.63103, 1.62646, 1.6277, 1.60545, 1.65628, 1.74757, 1.76451, 1.77524, 1.77537, 1.78261, 1.6939, 1.56972, 1.58957, 1.59108, 1.58317, 1.58205, 1.57459, 1.57538, 1.56641, 1.5595, 1.55547, 1.552, 1.55842, 1.56127, 1.56386, 1.54633, 1.5375, 1.53368, 1.52468, 1.52366, 1.52228, 1.52291, 1.51845, 1.51356, 1.51334, 1.50927, 1.50601, 1.5068, 1.49871, 1.49604, 1.49227, 1.49015, 1.48918, 1.48688, 1.49931, 1.49113, 1.45018, 1.50451, 1.58743, 1.69913, 1.69959, 1.68631, 1.6487, 1.50425, 1.43317, 1.44997, 1.45384, 1.44163, 1.43868, 1.4333, 1.43025, 1.43015, 1.42641, 1.42617, 1.42123, 1.42091, 1.41891, 1.41907, 1.41769, 1.41262, 1.41115, 1.40587, 1.40404, 1.40291, 1.40154, 1.39721, 1.39754, 1.39248, 1.39151, 1.38764, 1.38847, 1.38506, 1.3828, 1.3776, 1.37416, 1.37439, 1.36975, 1.36974, 1.36792, 1.36718, 1.36545, 1.36501, 1.36138, 1.3599, 1.35996, 1.35572, 1.36653, 1.36829, 1.34144, 1.36422, 1.39582, 1.39966, 1.43741, 1.45718, 1.44088, 1.42966, 1.37126, 1.32912, 1.33739, 1.34108, 1.33002, 1.31697, 1.32116, 1.31018, 1.30619, 1.3054, 1.306, 1.30119, 1.31623, 
1.66133, 1.66174, 1.65474, 1.65571, 1.64763, 1.649, 1.67844, 1.65832, 1.63376, 1.64946, 1.64771, 1.60891, 1.71414, 1.69256, 1.79648, 1.77363, 1.77016, 1.75856, 1.70416, 1.60615, 1.60368, 1.59625, 1.60154, 1.57707, 1.57285, 1.57892, 1.56843, 1.56439, 1.56181, 1.55951, 1.55572, 1.55449, 1.58112, 1.57894, 1.55511, 1.54783, 1.53668, 1.53247, 1.54086, 1.52498, 1.5229, 1.51947, 1.51817, 1.51484, 1.51092, 1.50832, 1.53002, 1.50305, 1.50076, 1.49685, 1.50498, 1.50062, 1.50142, 1.49505, 1.46511, 1.5228, 1.61045, 1.6518, 1.66818, 1.67881, 1.61955, 1.545, 1.45382, 1.46544, 1.46894, 1.46213, 1.45417, 1.44891, 1.45817, 1.44098, 1.43783, 1.43524, 1.42979, 1.42692, 1.42554, 1.42506, 1.42317, 1.41978, 1.41743, 1.41533, 1.41255, 1.41193, 1.41002, 1.4077, 1.40669, 1.40487, 1.40117, 1.39537, 1.39509, 1.38908, 1.38769, 1.38085, 1.37858, 1.37506, 1.37365, 1.37035, 1.36697, 1.36495, 1.36214, 1.36004, 1.36097, 1.36098, 1.36017, 1.35841, 1.37464, 1.36566, 1.35783, 1.37144, 1.41611, 1.42738, 1.45943, 1.45729, 1.45981, 1.45299, 1.39908, 1.32597, 1.34481, 1.34298, 1.33968, 1.327, 1.33973, 1.31927, 1.31611, 1.31555, 1.31314, 1.31519, 1.33018, 
1.66213, 1.65859, 1.65288, 1.65141, 1.64564, 1.64588, 1.64329, 1.6634, 1.68725, 1.6517, 1.64214, 1.60519, 1.62544, 1.7178, 1.7699, 1.81098, 1.80073, 1.79051, 1.71923, 1.6026, 1.59964, 1.59286, 1.5991, 1.59137, 1.58339, 1.58077, 1.5766, 1.57091, 1.57063, 1.56527, 1.56337, 1.56155, 1.55822, 1.56081, 1.56521, 1.56647, 1.54483, 1.53846, 1.53604, 1.53353, 1.53208, 1.52913, 1.52685, 1.52179, 1.51694, 1.51325, 1.51097, 1.50745, 1.50239, 1.4994, 1.49731, 1.49764, 1.49941, 1.50002, 1.48379, 1.49285, 1.57881, 1.65385, 1.67515, 1.68112, 1.62698, 1.54924, 1.42917, 1.47103, 1.4755, 1.45726, 1.45444, 1.45472, 1.44665, 1.44425, 1.44176, 1.43862, 1.43445, 1.44825, 1.4327, 1.43175, 1.43, 1.42716, 1.42384, 1.4231, 1.42027, 1.42099, 1.41665, 1.41333, 1.41191, 1.4092, 1.40707, 1.40542, 1.40105, 1.3987, 1.39972, 1.39301, 1.39087, 1.38809, 1.38277, 1.38251, 1.38199, 1.37748, 1.37421, 1.37158, 1.37122, 1.37017, 1.36903, 1.37229, 1.37485, 1.37261, 1.36373, 1.38869, 1.43367, 1.48348, 1.46637, 1.46987, 1.4852, 1.46057, 1.43299, 1.37604, 1.34044, 1.35316, 1.33075, 1.32779, 1.33108, 1.32977, 1.32949, 1.32997, 1.32982, 1.32392, 1.31979, 
1.67662, 1.69293, 1.66957, 1.66787, 1.66482, 1.66067, 1.65985, 1.66703, 1.65399, 1.67181, 1.65064, 1.62729, 1.61124, 1.62787, 1.76576, 1.82444, 1.80709, 1.8349, 1.76705, 1.65265, 1.60071, 1.60395, 1.59375, 1.59447, 1.60962, 1.59967, 1.58065, 1.57942, 1.57469, 1.57515, 1.57343, 1.56814, 1.56069, 1.55105, 1.54877, 1.552, 1.57087, 1.56552, 1.54155, 1.54799, 1.55502, 1.53374, 1.53224, 1.52758, 1.52092, 1.51126, 1.50977, 1.50906, 1.51159, 1.49992, 1.50933, 1.50801, 1.50334, 1.51635, 1.48893, 1.48483, 1.57852, 1.62922, 1.64091, 1.64686, 1.60901, 1.56405, 1.4745, 1.43826, 1.46296, 1.47782, 1.45531, 1.46126, 1.45839, 1.44462, 1.44359, 1.44065, 1.4383, 1.43525, 1.43148, 1.43003, 1.42385, 1.42162, 1.41976, 1.42455, 1.42538, 1.42282, 1.41451, 1.4137, 1.41279, 1.41205, 1.41079, 1.40925, 1.40496, 1.39875, 1.39488, 1.39405, 1.39041, 1.39205, 1.39027, 1.38541, 1.38546, 1.38008, 1.38132, 1.3742, 1.38889, 1.37947, 1.37932, 1.36912, 1.36697, 1.38655, 1.36083, 1.3503, 1.43919, 1.46857, 1.54841, 1.49655, 1.49586, 1.48543, 1.4583, 1.35918, 1.35359, 1.34755, 1.34984, 1.34774, 1.33353, 1.333, 1.33188, 1.32876, 1.32524, 1.32272, 1.32417, 
1.67795, 1.67296, 1.66946, 1.66687, 1.6662, 1.66225, 1.67325, 1.66386, 1.66431, 1.65224, 1.64306, 1.65446, 1.61596, 1.6643, 1.77405, 1.89018, 1.88321, 1.88685, 1.8557, 1.63643, 1.60732, 1.63372, 1.62302, 1.61688, 1.60948, 1.59025, 1.58398, 1.58684, 1.57891, 1.57828, 1.57477, 1.56987, 1.56336, 1.56906, 1.55821, 1.55751, 1.55695, 1.55686, 1.58222, 1.56271, 1.54757, 1.54119, 1.53467, 1.54471, 1.53587, 1.5267, 1.53855, 1.53038, 1.51949, 1.51661, 1.51331, 1.51624, 1.51355, 1.5158, 1.5061, 1.48114, 1.58301, 1.61971, 1.66173, 1.66548, 1.64202, 1.58884, 1.51418, 1.46032, 1.46994, 1.48201, 1.4784, 1.47943, 1.46919, 1.47167, 1.46423, 1.46494, 1.44815, 1.4422, 1.43706, 1.45087, 1.42831, 1.43088, 1.43469, 1.43653, 1.43429, 1.4275, 1.42254, 1.41989, 1.41888, 1.40784, 1.40364, 1.39984, 1.39934, 1.39612, 1.39563, 1.39591, 1.38766, 1.38981, 1.39172, 1.38925, 1.39108, 1.39279, 1.39165, 1.38188, 1.37579, 1.38913, 1.37241, 1.36822, 1.38406, 1.38581, 1.3838, 1.37578, 1.38435, 1.42989, 1.49223, 1.50226, 1.49601, 1.50675, 1.44272, 1.34655, 1.35404, 1.36284, 1.35206, 1.35411, 1.35311, 1.34114, 1.32361, 1.32322, 1.3239, 1.32379, 1.32224, 
1.67533, 1.66923, 1.6651, 1.65879, 1.67124, 1.648, 1.64567, 1.64427, 1.63982, 1.64607, 1.64163, 1.63236, 1.60749, 1.66124, 1.72427, 1.78538, 1.85368, 1.88563, 1.75758, 1.64413, 1.59727, 1.60826, 1.60134, 1.59137, 1.58321, 1.58496, 1.58132, 1.57541, 1.58329, 1.5753, 1.56364, 1.55498, 1.55212, 1.54884, 1.5474, 1.54324, 1.55048, 1.54712, 1.54117, 1.54488, 1.54344, 1.53515, 1.52501, 1.53341, 1.53026, 1.5185, 1.51245, 1.52974, 1.50215, 1.50982, 1.49407, 1.50902, 1.50399, 1.50591, 1.50684, 1.46136, 1.54822, 1.59916, 1.62268, 1.62694, 1.61318, 1.57122, 1.52425, 1.42721, 1.46744, 1.46983, 1.47832, 1.45971, 1.45797, 1.44687, 1.43622, 1.43327, 1.43228, 1.43343, 1.4297, 1.42931, 1.42895, 1.42687, 1.42413, 1.42321, 1.41939, 1.41675, 1.4121, 1.40954, 1.40857, 1.41074, 1.40933, 1.40587, 1.39639, 1.3917, 1.39196, 1.38624, 1.38846, 1.38087, 1.37682, 1.37432, 1.37478, 1.38542, 1.38149, 1.38173, 1.37082, 1.36713, 1.3718, 1.36086, 1.37342, 1.3674, 1.36791, 1.32673, 1.40634, 1.43, 1.48467, 1.55559, 1.56143, 1.52126, 1.49937, 1.39709, 1.3484, 1.34801, 1.34376, 1.33262, 1.32836, 1.32559, 1.34011, 1.33025, 1.32585, 1.31651, 1.31892, 
