1.63384, 1.61725, 1.60352, 1.60048, 1.59709, 1.58833, 1.59171, 1.58556, 1.5935, 1.60859, 1.60725, 1.65139, 1.68936, 1.6375, 1.54152, 1.55438, 1.5391, 1.53464, 1.54766, 1.52756, 1.52365, 1.50959, 1.51961, 1.50579, 1.50012, 1.49718, 1.49575, 1.49212, 1.48123, 1.47572, 1.474, 1.46824, 1.46293, 1.45795, 1.45427, 1.45131, 1.45247, 1.45391, 1.44603, 1.53608, 1.69904, 1.78103, 1.65542, 1.41309, 1.42318, 1.41372, 1.41119, 1.41174, 1.40197, 1.40551, 1.39437, 1.39058, 1.38302, 1.37989, 1.37227, 1.37089, 1.36764, 1.36226, 1.35942, 1.35594, 1.35533, 1.3522, 1.35067, 1.34702, 1.3414, 1.33467, 1.32942, 1.3303, 1.32427, 1.31956, 1.31755, 1.31436, 1.314, 1.32235, 1.33636, 1.34093, 1.33475, 1.35934, 1.3441, 1.38836, 1.33324, 1.31758, 1.30176, 1.28503, 1.27947, 1.27684, 1.2754, 1.2744, 1.28223, 
1.67239, 1.63645, 1.60783, 1.60747, 1.59782, 1.60239, 1.59312, 1.59648, 1.58896, 1.62139, 1.63294, 1.67133, 1.70738, 1.59499, 1.56591, 1.55563, 1.54194, 1.53643, 1.55477, 1.5504, 1.52353, 1.51727, 1.51772, 1.50641, 1.50348, 1.49741, 1.49512, 1.48913, 1.4859, 1.48058, 1.47624, 1.4753, 1.46877, 1.45941, 1.47308, 1.4528, 1.45161, 1.45039, 1.437, 1.52057, 1.5784, 1.72781, 1.5018, 1.40709, 1.42656, 1.42681, 1.41289, 1.41075, 1.4005, 1.3976, 1.38771, 1.3854, 1.38482, 1.38379, 1.37645, 1.37531, 1.3723, 1.36888, 1.36373, 1.35877, 1.35557, 1.35163, 1.35134, 1.34847, 1.34501, 1.34078, 1.3377, 1.33973, 1.33693, 1.33353, 1.32647, 1.32619, 1.32674, 1.33703, 1.32621, 1.35347, 1.36153, 1.36372, 1.38389, 1.37337, 1.34107, 1.31062, 1.29358, 1.28812, 1.2789, 1.28967, 1.27494, 1.27817, 1.27973, 
1.66713, 1.67179, 1.61581, 1.61086, 1.60413, 1.60658, 1.61358, 1.61651, 1.60341, 1.63302, 1.67898, 1.67955, 1.73247, 1.67935, 1.57193, 1.55923, 1.54896, 1.55794, 1.54789, 1.53552, 1.54409, 1.52729, 1.52445, 1.51411, 1.51287, 1.50508, 1.49908, 1.49587, 1.49491, 1.48932, 1.48576, 1.48452, 1.48202, 1.46927, 1.46536, 1.46467, 1.46199, 1.46797, 1.4433, 1.49217, 1.64222, 1.73455, 1.62118, 1.47735, 1.43752, 1.43309, 1.42001, 1.41544, 1.41228, 1.40594, 1.40361, 1.39743, 1.3931, 1.39005, 1.38955, 1.38368, 1.38093, 1.37732, 1.37401, 1.37136, 1.36685, 1.36245, 1.35481, 1.35147, 1.34784, 1.34642, 1.34652, 1.34694, 1.3452, 1.3442, 1.34751, 1.33526, 1.33296, 1.33687, 1.34693, 1.35025, 1.341, 1.34531, 1.36376, 1.36453, 1.34383, 1.30966, 1.30392, 1.29935, 1.29196, 1.28589, 1.28906, 1.28797, 1.2838, 
1.64366, 1.64175, 1.66824, 1.61996, 1.62254, 1.6162, 1.61844, 1.60992, 1.61197, 1.62038, 1.66189, 1.69328, 1.69997, 1.66609, 1.56345, 1.56834, 1.56978, 1.55421, 1.54541, 1.54905, 1.54844, 1.53464, 1.52498, 1.52298, 1.51897, 1.51215, 1.50691, 1.50615, 1.49974, 1.49425, 1.49072, 1.4881, 1.48553, 1.48095, 1.4994, 1.47852, 1.46871, 1.4788, 1.43769, 1.53635, 1.66081, 1.73434, 1.64841, 1.43783, 1.44692, 1.44828, 1.43685, 1.42972, 1.42285, 1.41578, 1.41294, 1.4114, 1.40657, 1.40289, 1.39615, 1.39204, 1.38938, 1.38657, 1.38455, 1.38378, 1.3769, 1.37256, 1.3641, 1.35548, 1.35463, 1.34803, 1.34952, 1.35048, 1.34887, 1.34746, 1.34351, 1.34228, 1.33953, 1.34936, 1.34389, 1.36008, 1.37127, 1.36603, 1.39262, 1.43077, 1.35218, 1.30902, 1.31949, 1.30775, 1.31989, 1.30049, 1.29867, 1.29742, 1.29708, 
1.63932, 1.64119, 1.62874, 1.64758, 1.6314, 1.61682, 1.63316, 1.6212, 1.58958, 1.64686, 1.66876, 1.76232, 1.74426, 1.63102, 1.57775, 1.57904, 1.5628, 1.56062, 1.54937, 1.55061, 1.56703, 1.55449, 1.53773, 1.5327, 1.52939, 1.51962, 1.51715, 1.51169, 1.50583, 1.5, 1.49537, 1.49295, 1.48967, 1.48567, 1.48557, 1.48018, 1.48285, 1.48165, 1.44545, 1.47349, 1.64382, 1.71921, 1.70102, 1.48774, 1.45781, 1.44798, 1.45622, 1.44096, 1.42465, 1.41859, 1.41894, 1.41548, 1.41129, 1.40777, 1.40461, 1.39814, 1.39464, 1.39361, 1.3947, 1.39053, 1.38854, 1.38257, 1.3748, 1.36641, 1.36197, 1.35886, 1.35779, 1.35301, 1.35061, 1.34886, 1.34779, 1.34957, 1.34041, 1.34408, 1.34773, 1.35674, 1.37247, 1.40911, 1.39035, 1.39568, 1.35801, 1.31116, 1.3226, 1.32675, 1.31126, 1.30352, 1.30015, 1.29649, 1.30133, 
1.64508, 1.64442, 1.64642, 1.64776, 1.6448, 1.63435, 1.61604, 1.61414, 1.59731, 1.63382, 1.70275, 1.70988, 1.72433, 1.65469, 1.56398, 1.5768, 1.56613, 1.56022, 1.55396, 1.54694, 1.53768, 1.55484, 1.5555, 1.53801, 1.54211, 1.52342, 1.51807, 1.51212, 1.50808, 1.50114, 1.50003, 1.4951, 1.48909, 1.48833, 1.48326, 1.47989, 1.47755, 1.47333, 1.4649, 1.54097, 1.61521, 1.66758, 1.64489, 1.48529, 1.45359, 1.44378, 1.44358, 1.42593, 1.42855, 1.41882, 1.41591, 1.41278, 1.4101, 1.41591, 1.40602, 1.39613, 1.39395, 1.3902, 1.39096, 1.38774, 1.38814, 1.38411, 1.3817, 1.38039, 1.37204, 1.36829, 1.36368, 1.36412, 1.36382, 1.36087, 1.36138, 1.35088, 1.34272, 1.34153, 1.34694, 1.35839, 1.37678, 1.38524, 1.42341, 1.47718, 1.37748, 1.30254, 1.32617, 1.31659, 1.31011, 1.30883, 1.30196, 1.29651, 1.29731, 
1.65532, 1.65015, 1.64291, 1.65491, 1.66949, 1.63261, 1.61731, 1.61622, 1.60322, 1.6261, 1.6795, 1.73023, 1.72309, 1.66962, 1.5545, 1.58463, 1.59152, 1.56969, 1.56139, 1.5544, 1.55173, 1.55065, 1.55682, 1.55716, 1.53255, 1.52955, 1.52305, 1.52014, 1.51895, 1.51094, 1.50886, 1.50201, 1.50136, 1.49052, 1.48804, 1.4838, 1.4803, 1.48113, 1.46849, 1.51688, 1.64832, 1.69225, 1.6737, 1.52106, 1.44073, 1.44848, 1.43092, 1.43731, 1.42935, 1.42291, 1.42035, 1.41466, 1.41276, 1.41041, 1.40614, 1.40312, 1.3988, 1.39488, 1.39219, 1.39192, 1.3897, 1.39008, 1.38672, 1.38147, 1.37255, 1.3724, 1.36826, 1.36544, 1.36307, 1.36148, 1.35943, 1.35771, 1.35637, 1.35913, 1.3548, 1.36431, 1.37511, 1.42335, 1.43148, 1.44201, 1.40515, 1.32336, 1.33822, 1.32583, 1.31102, 1.30928, 1.30525, 1.30351, 1.30037, 
1.65556, 1.65046, 1.64233, 1.64045, 1.65833, 1.65626, 1.64139, 1.64442, 1.61296, 1.69334, 1.74839, 1.79696, 1.76817, 1.7472, 1.57129, 1.59724, 1.5932, 1.57852, 1.57203, 1.56516, 1.56094, 1.55544, 1.56366, 1.56178, 1.55153, 1.53653, 1.53075, 1.52344, 1.51821, 1.5138, 1.50995, 1.50526, 1.50167, 1.4964, 1.49429, 1.49011, 1.4894, 1.48698, 1.4831, 1.53027, 1.61228, 1.67511, 1.68541, 1.59778, 1.42947, 1.45594, 1.46437, 1.44766, 1.43644, 1.43263, 1.42526, 1.42226, 1.41972, 1.41771, 1.41683, 1.41259, 1.41618, 1.40337, 1.40051, 1.39983, 1.39538, 1.39263, 1.39042, 1.38634, 1.38196, 1.37752, 1.37374, 1.36964, 1.37371, 1.3641, 1.36377, 1.36154, 1.3644, 1.36839, 1.36515, 1.36171, 1.38286, 1.41924, 1.43005, 1.43591, 1.39099, 1.33668, 1.33964, 1.34019, 1.32675, 1.31935, 1.31201, 1.30981, 1.30728, 
1.66207, 1.65645, 1.65584, 1.64775, 1.65083, 1.66851, 1.65088, 1.64849, 1.62229, 1.6591, 1.67911, 1.74394, 1.79723, 1.70046, 1.57209, 1.59226, 1.58583, 1.57308, 1.569, 1.56492, 1.5617, 1.56765, 1.5571, 1.57273, 1.56049, 1.54, 1.53262, 1.5286, 1.53453, 1.52097, 1.5157, 1.51212, 1.5064, 1.50331, 1.4996, 1.49668, 1.48998, 1.49024, 1.46975, 1.52822, 1.65535, 1.66808, 1.66621, 1.5586, 1.43362, 1.46384, 1.46508, 1.45044, 1.45288, 1.43819, 1.43355, 1.4289, 1.4357, 1.42268, 1.42001, 1.41586, 1.41308, 1.41195, 1.40984, 1.40536, 1.40258, 1.39787, 1.39011, 1.38638, 1.38241, 1.37816, 1.37232, 1.36788, 1.36475, 1.36073, 1.3576, 1.37435, 1.35643, 1.3576, 1.36337, 1.34789, 1.40739, 1.46534, 1.47368, 1.45786, 1.41329, 1.32451, 1.3468, 1.32991, 1.33358, 1.32696, 1.31729, 1.31489, 1.31245, 
1.66933, 1.66421, 1.66052, 1.65257, 1.64667, 1.66821, 1.6696, 1.65182, 1.62354, 1.6344, 1.70603, 1.76776, 1.81765, 1.79632, 1.58263, 1.59652, 1.60281, 1.58104, 1.57509, 1.57282, 1.5706, 1.56303, 1.5601, 1.58118, 1.57265, 1.55382, 1.5472, 1.54549, 1.54476, 1.52574, 1.52403, 1.51926, 1.51962, 1.50939, 1.50505, 1.50011, 1.49743, 1.49986, 1.49944, 1.5023, 1.63372, 1.65438, 1.65523, 1.57914, 1.45883, 1.47361, 1.4633, 1.46385, 1.45472, 1.45008, 1.44659, 1.43707, 1.43331, 1.4325, 1.42823, 1.42396, 1.41943, 1.41677, 1.45745, 1.4075, 1.40308, 1.40056, 1.39941, 1.393, 1.3885, 1.38333, 1.37894, 1.37594, 1.37461, 1.36882, 1.36597, 1.36608, 1.36624, 1.37022, 1.37593, 1.34865, 1.43443, 1.45392, 1.45574, 1.4651, 1.49545, 1.36499, 1.3466, 1.33264, 1.32279, 1.32557, 1.32071, 1.31979, 1.31705, 
