1.624, 1.62064, 1.60349, 1.60274, 1.60009, 1.59321, 1.58958, 1.58696, 1.5891, 1.59068, 1.59278, 1.57127, 1.58025, 1.60181, 1.60693, 1.61991, 1.65785, 1.6527, 1.69204, 1.67175, 1.63776, 1.5285, 1.55247, 1.54935, 1.55446, 1.53804, 1.53626, 1.54491, 1.54849, 1.52735, 1.52086, 1.52421, 1.51087, 1.5096, 1.50625, 1.50658, 1.50276, 1.49992, 1.49875, 1.49677, 1.49403, 1.49191, 1.48692, 1.48228, 1.48136, 1.47712, 1.47534, 1.47175, 1.46869, 1.46375, 1.46021, 1.45737, 1.45811, 1.45445, 1.45286, 1.45152, 1.45541, 1.46095, 1.45022, 1.41952, 1.44767, 1.53623, 1.69898, 1.76939, 1.78113, 1.65613, 1.43683, 1.41947, 1.4239, 1.4242, 1.41338, 1.41315, 1.41215, 1.41282, 1.40353, 1.40221, 1.39998, 1.39583, 1.39297, 1.39198, 1.39146, 1.38696, 1.38131, 1.37844, 1.37492, 1.37261, 1.371, 1.37005, 1.36599, 1.36264, 1.36112, 1.35796, 1.35758, 1.35253, 1.35716, 1.35123, 1.35301, 1.35357, 1.33853, 1.34147, 1.34325, 1.33684, 1.33183, 1.32899, 1.32909, 1.33098, 1.32669, 1.32105, 1.32034, 1.31864, 1.31849, 1.31533, 1.31386, 1.32012, 1.32091, 1.32093, 1.3367, 1.34306, 1.34107, 1.33468, 1.35768, 1.34627, 1.34406, 1.34758, 1.37782, 1.332, 1.30859, 1.31878, 1.29833, 1.29196, 1.28583, 1.27953, 1.27963, 1.27824, 1.27498, 1.2871, 1.27512, 1.27708, 1.29373, 1.30263, 
1.61154, 1.61114, 1.6072, 1.60598, 1.60979, 1.59917, 1.59393, 1.59245, 1.59196, 1.59516, 1.60322, 1.57607, 1.60675, 1.6277, 1.62177, 1.65241, 1.66775, 1.67237, 1.67028, 1.62438, 1.62694, 1.53463, 1.56005, 1.55028, 1.54357, 1.54575, 1.54783, 1.55167, 1.56013, 1.52026, 1.53014, 1.51662, 1.51567, 1.5135, 1.5095, 1.50839, 1.50608, 1.50177, 1.50191, 1.49708, 1.4921, 1.48894, 1.48701, 1.48448, 1.48184, 1.47962, 1.47523, 1.47534, 1.47077, 1.46883, 1.46548, 1.46193, 1.45739, 1.45768, 1.45462, 1.45278, 1.45215, 1.44989, 1.46552, 1.41887, 1.4894, 1.51264, 1.67115, 1.70738, 1.73501, 1.56523, 1.4215, 1.39688, 1.43601, 1.42027, 1.41466, 1.41015, 1.42316, 1.40701, 1.41176, 1.40076, 1.39873, 1.39515, 1.38957, 1.38776, 1.38681, 1.38573, 1.38306, 1.38091, 1.37821, 1.37376, 1.37444, 1.37062, 1.36572, 1.3654, 1.36316, 1.35902, 1.3584, 1.3568, 1.35695, 1.3532, 1.34991, 1.39364, 1.34994, 1.34744, 1.34713, 1.34212, 1.33648, 1.33529, 1.33362, 1.33394, 1.33397, 1.32745, 1.32578, 1.32377, 1.3226, 1.32109, 1.31934, 1.32088, 1.3265, 1.33205, 1.34041, 1.33658, 1.3507, 1.34415, 1.35329, 1.38565, 1.36451, 1.35021, 1.35747, 1.32643, 1.30974, 1.30809, 1.31323, 1.28854, 1.28375, 1.28343, 1.28008, 1.27331, 1.27252, 1.2721, 1.27791, 1.28083, 1.2768, 1.27032, 
1.66814, 1.63769, 1.60782, 1.60851, 1.60421, 1.59868, 1.59974, 1.59585, 1.59193, 1.59503, 1.60203, 1.58554, 1.58636, 1.63827, 1.64492, 1.62896, 1.64458, 1.67941, 1.70439, 1.71437, 1.54139, 1.53403, 1.56146, 1.5534, 1.54252, 1.53724, 1.54843, 1.53342, 1.55176, 1.54166, 1.53315, 1.51993, 1.53122, 1.51363, 1.51061, 1.50853, 1.50595, 1.504, 1.50153, 1.49915, 1.49664, 1.49371, 1.48937, 1.48614, 1.48427, 1.48141, 1.48092, 1.47437, 1.47344, 1.47109, 1.46689, 1.46009, 1.46231, 1.45868, 1.45353, 1.45245, 1.45192, 1.44929, 1.45119, 1.43157, 1.4557, 1.54731, 1.59586, 1.69739, 1.72942, 1.62825, 1.46195, 1.39949, 1.42508, 1.42298, 1.41609, 1.41029, 1.41261, 1.41161, 1.40373, 1.3994, 1.39853, 1.39516, 1.38479, 1.38477, 1.39446, 1.38461, 1.3843, 1.38148, 1.37894, 1.37512, 1.37432, 1.37418, 1.37036, 1.37033, 1.36537, 1.36483, 1.36353, 1.35782, 1.3553, 1.35534, 1.35508, 1.35137, 1.35167, 1.3474, 1.34459, 1.34397, 1.34088, 1.33979, 1.33857, 1.34009, 1.34, 1.33397, 1.3357, 1.34051, 1.3282, 1.33071, 1.32711, 1.34074, 1.33161, 1.32658, 1.32919, 1.36197, 1.34803, 1.36576, 1.37153, 1.36684, 1.35382, 1.35337, 1.39525, 1.32369, 1.32373, 1.30825, 1.29829, 1.29082, 1.28477, 1.27937, 1.27651, 1.28428, 1.27633, 1.28021, 1.27934, 1.28135, 1.28869, 1.28758, 
1.65944, 1.64279, 1.62721, 1.62167, 1.6098, 1.60727, 1.60344, 1.60022, 1.60178, 1.59952, 1.59509, 1.58354, 1.59034, 1.65222, 1.63796, 1.66062, 1.69199, 1.70328, 1.68706, 1.67098, 1.62039, 1.54815, 1.56814, 1.5613, 1.54911, 1.54686, 1.54092, 1.54003, 1.54848, 1.55344, 1.5411, 1.53105, 1.54754, 1.52161, 1.51429, 1.51379, 1.51134, 1.5092, 1.50587, 1.49947, 1.49861, 1.49603, 1.49259, 1.48974, 1.4894, 1.48929, 1.487, 1.48418, 1.47913, 1.47504, 1.47388, 1.47071, 1.46217, 1.4614, 1.46166, 1.4603, 1.45612, 1.45683, 1.45514, 1.43033, 1.44605, 1.51002, 1.61283, 1.70629, 1.70654, 1.64961, 1.53301, 1.40475, 1.42714, 1.4275, 1.43356, 1.41777, 1.41353, 1.41189, 1.40928, 1.40498, 1.40173, 1.39839, 1.39615, 1.39303, 1.39181, 1.39388, 1.39191, 1.39005, 1.38708, 1.38243, 1.37976, 1.37895, 1.37692, 1.37342, 1.37095, 1.3714, 1.36762, 1.36606, 1.36221, 1.3593, 1.35501, 1.35497, 1.35194, 1.34895, 1.35057, 1.34766, 1.34317, 1.34383, 1.34391, 1.34358, 1.34067, 1.34051, 1.33972, 1.33651, 1.33267, 1.33078, 1.34038, 1.33335, 1.33382, 1.33654, 1.34905, 1.3458, 1.36329, 1.35279, 1.3448, 1.38938, 1.35809, 1.35919, 1.35049, 1.35702, 1.29989, 1.30614, 1.31457, 1.29836, 1.28981, 1.28557, 1.28598, 1.28453, 1.27989, 1.2809, 1.28403, 1.28251, 1.28432, 1.29338, 
1.65228, 1.65605, 1.61979, 1.61649, 1.61754, 1.6078, 1.60417, 1.60861, 1.62036, 1.61004, 1.60021, 1.58655, 1.61334, 1.63504, 1.63913, 1.6729, 1.67374, 1.71288, 1.71767, 1.67906, 1.6016, 1.54617, 1.56094, 1.56555, 1.54941, 1.55054, 1.5453, 1.54225, 1.5417, 1.5481, 1.53468, 1.53534, 1.54009, 1.54343, 1.51748, 1.51408, 1.51611, 1.51298, 1.50362, 1.49974, 1.49997, 1.49647, 1.49497, 1.49334, 1.49083, 1.4896, 1.48784, 1.48535, 1.48823, 1.47778, 1.47547, 1.47026, 1.46941, 1.46524, 1.46399, 1.46475, 1.46252, 1.46361, 1.46093, 1.42282, 1.48049, 1.49873, 1.65104, 1.71419, 1.73367, 1.70024, 1.52072, 1.39946, 1.43711, 1.44582, 1.45033, 1.42717, 1.42591, 1.41689, 1.42665, 1.41108, 1.40425, 1.40562, 1.40174, 1.39828, 1.40184, 1.42758, 1.39211, 1.39436, 1.38741, 1.38581, 1.38341, 1.38274, 1.37888, 1.37759, 1.37686, 1.37422, 1.37219, 1.36961, 1.36732, 1.36273, 1.35937, 1.35512, 1.35246, 1.35034, 1.34723, 1.35021, 1.34868, 1.34555, 1.35034, 1.34815, 1.35009, 1.37106, 1.34727, 1.34096, 1.34462, 1.33479, 1.33402, 1.3348, 1.33436, 1.3401, 1.34417, 1.33756, 1.34206, 1.36216, 1.34635, 1.3506, 1.39486, 1.37158, 1.38469, 1.34103, 1.30942, 1.31416, 1.31318, 1.30097, 1.30277, 1.29027, 1.30216, 1.29561, 1.28986, 1.28723, 1.28772, 1.28786, 1.28814, 1.28846, 
1.65843, 1.67061, 1.65056, 1.634, 1.6195, 1.614, 1.62173, 1.60751, 1.60895, 1.61052, 1.6211, 1.59869, 1.63768, 1.62935, 1.66518, 1.66007, 1.68615, 1.69985, 1.67662, 1.65131, 1.58995, 1.54792, 1.56577, 1.57537, 1.56052, 1.54946, 1.55379, 1.54381, 1.5406, 1.54494, 1.55614, 1.54746, 1.54197, 1.52754, 1.531, 1.52163, 1.51757, 1.51269, 1.51016, 1.50734, 1.50638, 1.50489, 1.50054, 1.50095, 1.49627, 1.49184, 1.48851, 1.48807, 1.48374, 1.49003, 1.48263, 1.48804, 1.47654, 1.47363, 1.47452, 1.47224, 1.47257, 1.46775, 1.46496, 1.44142, 1.47239, 1.55224, 1.62284, 1.72969, 1.73515, 1.71301, 1.57506, 1.44153, 1.44417, 1.45324, 1.43944, 1.43682, 1.43271, 1.43298, 1.42103, 1.41581, 1.41395, 1.4094, 1.41355, 1.4069, 1.40531, 1.40233, 1.39885, 1.39494, 1.39303, 1.39012, 1.38635, 1.38796, 1.3852, 1.38419, 1.3833, 1.3797, 1.37762, 1.37695, 1.37327, 1.36755, 1.36462, 1.36095, 1.36048, 1.35375, 1.35162, 1.34881, 1.3486, 1.34962, 1.3516, 1.35189, 1.35454, 1.35288, 1.35, 1.34692, 1.34395, 1.34461, 1.3414, 1.34135, 1.3432, 1.34743, 1.3508, 1.34104, 1.3456, 1.36339, 1.38072, 1.37216, 1.37067, 1.38511, 1.3879, 1.34094, 1.327, 1.31804, 1.3189, 1.31184, 1.30187, 1.2995, 1.29887, 1.31303, 1.29625, 1.29523, 1.29247, 1.29533, 1.289, 1.28816, 
1.65115, 1.67359, 1.66506, 1.64744, 1.62185, 1.6173, 1.61024, 1.61405, 1.61303, 1.61685, 1.61715, 1.60311, 1.62265, 1.66178, 1.67594, 1.66106, 1.74205, 1.74363, 1.7126, 1.67885, 1.58725, 1.55388, 1.58213, 1.56677, 1.55745, 1.55879, 1.55782, 1.54729, 1.5453, 1.54987, 1.54119, 1.55035, 1.54304, 1.53658, 1.52493, 1.52502, 1.52345, 1.52312, 1.51363, 1.51206, 1.5095, 1.50638, 1.50553, 1.49952, 1.50693, 1.49553, 1.49489, 1.4914, 1.48796, 1.48662, 1.48503, 1.48344, 1.48258, 1.47909, 1.47518, 1.47189, 1.47071, 1.46955, 1.47761, 1.46094, 1.47524, 1.52813, 1.6795, 1.71116, 1.73356, 1.7039, 1.52823, 1.43853, 1.4374, 1.4535, 1.44146, 1.44682, 1.43873, 1.42667, 1.42441, 1.4218, 1.4181, 1.412, 1.41517, 1.41192, 1.40846, 1.40969, 1.40303, 1.39776, 1.3983, 1.39621, 1.39235, 1.39174, 1.39074, 1.3879, 1.3878, 1.39961, 1.38154, 1.38021, 1.3817, 1.37175, 1.36875, 1.36176, 1.36131, 1.35861, 1.35413, 1.34869, 1.34962, 1.34945, 1.34871, 1.34733, 1.34821, 1.34949, 1.34514, 1.34534, 1.34221, 1.35027, 1.33971, 1.34515, 1.35444, 1.34338, 1.35282, 1.37129, 1.34602, 1.40888, 1.36585, 1.37902, 1.38461, 1.43321, 1.39196, 1.34783, 1.32595, 1.33697, 1.31577, 1.31036, 1.3081, 1.30521, 1.30323, 1.30151, 1.29958, 1.29892, 1.30234, 1.30118, 1.2989, 1.29999, 
1.65111, 1.65868, 1.64527, 1.63503, 1.62358, 1.627, 1.61661, 1.61305, 1.61066, 1.61148, 1.63137, 1.60186, 1.62171, 1.64912, 1.66669, 1.66943, 1.73361, 1.73068, 1.73547, 1.70733, 1.6433, 1.55708, 1.57438, 1.58124, 1.57431, 1.56149, 1.56276, 1.54918, 1.54604, 1.5452, 1.55203, 1.55836, 1.55535, 1.54651, 1.53419, 1.53338, 1.53073, 1.52445, 1.52328, 1.51638, 1.51351, 1.51095, 1.50801, 1.50532, 1.50168, 1.49925, 1.49506, 1.49415, 1.49201, 1.492, 1.49156, 1.48896, 1.48462, 1.48278, 1.47992, 1.47397, 1.47066, 1.4782, 1.47958, 1.45767, 1.49481, 1.55587, 1.60377, 1.69385, 1.70155, 1.64876, 1.56538, 1.462, 1.44397, 1.46337, 1.44047, 1.43813, 1.43716, 1.44616, 1.42653, 1.42459, 1.42049, 1.419, 1.41558, 1.41277, 1.41445, 1.40904, 1.40598, 1.40431, 1.40221, 1.39945, 1.39567, 1.39386, 1.39274, 1.39299, 1.3908, 1.39024, 1.38927, 1.38715, 1.38307, 1.37854, 1.37334, 1.36929, 1.36429, 1.36189, 1.36013, 1.35527, 1.35327, 1.35045, 1.35015, 1.34831, 1.34633, 1.3447, 1.34644, 1.34531, 1.34369, 1.34731, 1.34223, 1.36066, 1.34405, 1.35775, 1.34156, 1.36254, 1.39958, 1.38457, 1.39226, 1.3886, 1.38899, 1.41747, 1.38271, 1.35045, 1.30614, 1.31664, 1.32501, 1.31966, 1.32549, 1.31023, 1.30556, 1.30276, 1.29572, 1.29722, 1.29847, 1.303, 1.30253, 1.30673, 
1.64083, 1.63103, 1.63154, 1.64562, 1.62783, 1.62415, 1.62141, 1.62008, 1.6306, 1.62091, 1.62443, 1.59876, 1.62452, 1.66979, 1.69671, 1.68658, 1.72593, 1.76783, 1.76833, 1.73114, 1.58616, 1.58195, 1.57839, 1.58698, 1.56992, 1.56746, 1.55441, 1.5594, 1.55773, 1.54406, 1.54095, 1.54566, 1.5569, 1.54769, 1.53885, 1.55144, 1.53028, 1.52649, 1.52305, 1.54827, 1.51757, 1.51616, 1.51239, 1.5092, 1.50405, 1.50069, 1.49798, 1.49491, 1.49279, 1.4896, 1.48918, 1.49747, 1.48482, 1.48242, 1.48248, 1.47549, 1.49295, 1.47615, 1.48261, 1.46224, 1.48908, 1.55965, 1.66849, 1.73127, 1.72193, 1.69268, 1.58892, 1.47828, 1.4336, 1.44622, 1.44442, 1.4479, 1.43426, 1.42854, 1.42625, 1.42214, 1.41978, 1.41899, 1.4316, 1.41503, 1.41218, 1.4108, 1.40946, 1.40822, 1.40575, 1.40148, 1.39992, 1.39551, 1.39391, 1.39438, 1.39221, 1.39194, 1.39453, 1.39241, 1.38909, 1.38507, 1.38145, 1.37837, 1.37056, 1.36711, 1.36485, 1.36272, 1.35929, 1.35893, 1.35531, 1.357, 1.35186, 1.35439, 1.35421, 1.34807, 1.34817, 1.34422, 1.34359, 1.34082, 1.34738, 1.35077, 1.35806, 1.35022, 1.35546, 1.38511, 1.38399, 1.39544, 1.41345, 1.39852, 1.39585, 1.36824, 1.32253, 1.32639, 1.33627, 1.32966, 1.31461, 1.32206, 1.30744, 1.3056, 1.30525, 1.30021, 1.29871, 1.30028, 1.30214, 1.29691, 
1.64237, 1.6399, 1.63577, 1.61996, 1.65777, 1.64351, 1.6372, 1.62128, 1.6149, 1.61702, 1.62065, 1.61201, 1.59599, 1.62195, 1.67591, 1.69659, 1.75139, 1.74163, 1.7207, 1.70738, 1.63003, 1.55748, 1.58268, 1.58825, 1.57554, 1.55933, 1.5578, 1.55125, 1.54827, 1.55077, 1.53955, 1.55405, 1.55047, 1.55756, 1.53794, 1.53821, 1.55081, 1.5283, 1.5261, 1.52209, 1.52073, 1.51724, 1.51181, 1.50667, 1.50392, 1.50877, 1.49879, 1.49701, 1.49319, 1.49134, 1.49007, 1.48658, 1.48527, 1.48286, 1.48126, 1.4766, 1.47521, 1.47406, 1.47411, 1.45366, 1.50335, 1.51656, 1.60971, 1.65701, 1.69258, 1.60348, 1.43561, 1.42614, 1.42082, 1.44565, 1.44719, 1.44256, 1.43826, 1.42772, 1.42475, 1.42213, 1.42035, 1.41852, 1.41876, 1.41693, 1.41154, 1.41251, 1.41109, 1.4078, 1.40774, 1.40195, 1.39688, 1.39285, 1.39489, 1.39109, 1.39058, 1.39139, 1.3926, 1.39193, 1.39081, 1.38614, 1.38267, 1.37905, 1.3766, 1.37394, 1.3722, 1.3691, 1.36478, 1.36069, 1.36041, 1.35853, 1.35793, 1.36054, 1.35604, 1.36088, 1.35046, 1.34795, 1.34351, 1.3402, 1.35244, 1.34487, 1.35727, 1.34162, 1.3953, 1.37808, 1.38044, 1.38896, 1.41393, 1.40485, 1.39381, 1.38751, 1.30242, 1.32989, 1.32306, 1.33279, 1.3153, 1.31187, 1.32486, 1.30912, 1.30228, 1.3019, 1.29693, 1.29684, 1.29543, 1.29812, 
