1.62062, 1.61916, 1.6146, 1.60966, 1.62453, 1.60291, 1.6134, 1.60083, 1.59965, 1.60755, 1.6195, 1.62775, 1.66131, 1.65394, 1.68137, 1.68512, 1.63661, 1.55826, 1.57876, 1.5643, 1.55269, 1.55088, 1.56489, 1.57097, 1.56, 1.53925, 1.52673, 1.52491, 1.5224, 1.51913, 1.51735, 1.51072, 1.51199, 1.50592, 1.50004, 1.49751, 1.49456, 1.4928, 1.48621, 1.48526, 1.48472, 1.48038, 1.47512, 1.47197, 1.46736, 1.468, 1.46431, 1.45777, 1.4577, 1.47162, 1.45113, 1.48794, 1.61402, 1.72081, 1.7516, 1.6131, 1.48308, 1.43049, 1.44773, 1.42589, 1.42383, 1.41651, 1.42289, 1.43855, 1.41088, 1.40552, 1.39855, 1.39743, 1.39501, 1.39301, 1.39158, 1.38792, 1.38415, 1.38157, 1.37912, 1.37774, 1.3736, 1.36758, 1.36652, 1.36738, 1.36442, 1.36038, 1.35865, 1.35868, 1.35788, 1.35245, 1.34879, 1.34575, 1.34576, 1.34491, 1.34276, 1.33752, 1.33607, 1.33536, 1.33063, 1.32745, 1.34742, 1.33563, 1.33652, 1.33727, 1.35796, 1.36993, 1.35159, 1.36889, 1.35974, 1.3545, 1.35265, 1.31695, 1.30645, 1.31287, 1.29561, 1.29052, 1.29606, 1.28093, 1.28342, 1.28291, 1.28338, 1.28199, 1.3037, 1.3309, 
1.61919, 1.61708, 1.62062, 1.61289, 1.6095, 1.60717, 1.61281, 1.60394, 1.60385, 1.57882, 1.62036, 1.63698, 1.67061, 1.67, 1.69386, 1.66835, 1.6235, 1.55087, 1.56131, 1.56781, 1.56166, 1.54676, 1.54874, 1.55811, 1.56062, 1.53321, 1.5258, 1.5263, 1.52101, 1.51846, 1.5148, 1.51306, 1.51081, 1.50598, 1.50318, 1.49943, 1.49579, 1.49295, 1.48988, 1.48527, 1.4816, 1.48137, 1.47796, 1.46993, 1.47871, 1.466, 1.46216, 1.45849, 1.46485, 1.46696, 1.45781, 1.52818, 1.63091, 1.74695, 1.76739, 1.61823, 1.41707, 1.42948, 1.42977, 1.4263, 1.42126, 1.42392, 1.41564, 1.42028, 1.40743, 1.4023, 1.39712, 1.39588, 1.39685, 1.39323, 1.39126, 1.38765, 1.38413, 1.38096, 1.38113, 1.38089, 1.37423, 1.37199, 1.3664, 1.36621, 1.36282, 1.36123, 1.36062, 1.36114, 1.35882, 1.35618, 1.34997, 1.34562, 1.34726, 1.34433, 1.34364, 1.34064, 1.33782, 1.33484, 1.33371, 1.33352, 1.35515, 1.33729, 1.33725, 1.34279, 1.34749, 1.36305, 1.3845, 1.38621, 1.37478, 1.35987, 1.34352, 1.33753, 1.32056, 1.30518, 1.29672, 1.29274, 1.29161, 1.31006, 1.30279, 1.28554, 1.28477, 1.28286, 1.3129, 1.33909, 
1.61855, 1.61854, 1.6176, 1.61501, 1.61641, 1.60689, 1.60683, 1.60813, 1.61514, 1.58861, 1.63162, 1.64195, 1.66531, 1.68087, 1.6855, 1.70237, 1.64835, 1.56762, 1.56214, 1.55785, 1.56845, 1.54854, 1.5468, 1.56206, 1.55458, 1.53068, 1.5278, 1.52521, 1.52185, 1.52098, 1.51677, 1.51442, 1.50994, 1.50698, 1.50293, 1.50151, 1.49765, 1.49356, 1.49037, 1.48651, 1.48467, 1.48315, 1.47664, 1.48185, 1.4719, 1.4676, 1.46433, 1.46048, 1.45896, 1.47411, 1.44821, 1.52679, 1.59396, 1.71087, 1.65886, 1.56272, 1.44561, 1.42835, 1.4376, 1.43276, 1.42214, 1.42166, 1.41722, 1.41007, 1.40952, 1.40581, 1.39888, 1.3959, 1.39604, 1.39432, 1.39316, 1.39018, 1.38517, 1.38452, 1.38212, 1.38012, 1.37668, 1.37311, 1.37024, 1.36662, 1.366, 1.36317, 1.36132, 1.36243, 1.35669, 1.35458, 1.35163, 1.34693, 1.35039, 1.35062, 1.34948, 1.34498, 1.34339, 1.33684, 1.33798, 1.33715, 1.3434, 1.33908, 1.33677, 1.3472, 1.36106, 1.35879, 1.398, 1.3574, 1.36418, 1.39134, 1.36157, 1.32332, 1.30978, 1.30488, 1.29989, 1.29509, 1.30376, 1.28793, 1.28413, 1.28695, 1.28618, 1.28437, 1.28486, 1.31661, 
1.64813, 1.61984, 1.61848, 1.61297, 1.60946, 1.60619, 1.60265, 1.60685, 1.5956, 1.5885, 1.63253, 1.64136, 1.64067, 1.65582, 1.68825, 1.71488, 1.64059, 1.5469, 1.57449, 1.56391, 1.55867, 1.54725, 1.55061, 1.56425, 1.55148, 1.55285, 1.53699, 1.53051, 1.52727, 1.51992, 1.51769, 1.51936, 1.51096, 1.50695, 1.50526, 1.50206, 1.49747, 1.49449, 1.49312, 1.48912, 1.48513, 1.48304, 1.47623, 1.47792, 1.46937, 1.46797, 1.46368, 1.46197, 1.46285, 1.45743, 1.43059, 1.48597, 1.59917, 1.66827, 1.74362, 1.61201, 1.42322, 1.42019, 1.44353, 1.43382, 1.42417, 1.42124, 1.43319, 1.41494, 1.4104, 1.40407, 1.39896, 1.39681, 1.4003, 1.39633, 1.39488, 1.39552, 1.38845, 1.38405, 1.38293, 1.38185, 1.37844, 1.37545, 1.37223, 1.36895, 1.36785, 1.36391, 1.36035, 1.36058, 1.35664, 1.35466, 1.35089, 1.34987, 1.35115, 1.34997, 1.34825, 1.34636, 1.34389, 1.34094, 1.33981, 1.33774, 1.33926, 1.34284, 1.34596, 1.34466, 1.36569, 1.35267, 1.39874, 1.36536, 1.36765, 1.36095, 1.33633, 1.31388, 1.32635, 1.30931, 1.29871, 1.29524, 1.28893, 1.28879, 1.28612, 1.28913, 1.2885, 1.28947, 1.2888, 1.28977, 
1.63001, 1.62997, 1.61927, 1.61256, 1.613, 1.62721, 1.60735, 1.6235, 1.58958, 1.61138, 1.62959, 1.65997, 1.65728, 1.66036, 1.77179, 1.73077, 1.6114, 1.54019, 1.57627, 1.56754, 1.56087, 1.55879, 1.55863, 1.55102, 1.56389, 1.54827, 1.54213, 1.52786, 1.52335, 1.52371, 1.52938, 1.51784, 1.5149, 1.51156, 1.50602, 1.50243, 1.50073, 1.49767, 1.49547, 1.49461, 1.48809, 1.48689, 1.51608, 1.47194, 1.46943, 1.46966, 1.46794, 1.46419, 1.47479, 1.45893, 1.46111, 1.49673, 1.6149, 1.7698, 1.75625, 1.71709, 1.43834, 1.43679, 1.44198, 1.43842, 1.42449, 1.42271, 1.41976, 1.43781, 1.41084, 1.40724, 1.40232, 1.40154, 1.39913, 1.39953, 1.39911, 1.39793, 1.39201, 1.3877, 1.41376, 1.38763, 1.38084, 1.37979, 1.37529, 1.37307, 1.37477, 1.36823, 1.36217, 1.36324, 1.36041, 1.35699, 1.35434, 1.3523, 1.35224, 1.35134, 1.34975, 1.34938, 1.35313, 1.34426, 1.34009, 1.33946, 1.34141, 1.34397, 1.3464, 1.36395, 1.35124, 1.3514, 1.35902, 1.37941, 1.38308, 1.35978, 1.34334, 1.32682, 1.32255, 1.31101, 1.30934, 1.29719, 1.29366, 1.30247, 1.29168, 1.28975, 1.28964, 1.29106, 1.29224, 1.30872, 
1.6268, 1.63418, 1.63451, 1.62001, 1.61454, 1.61303, 1.61681, 1.61002, 1.60836, 1.59512, 1.62033, 1.64104, 1.68239, 1.66843, 1.71626, 1.70701, 1.6514, 1.55321, 1.57481, 1.57379, 1.57202, 1.57249, 1.56908, 1.55504, 1.57893, 1.54035, 1.54427, 1.54684, 1.52786, 1.53162, 1.52161, 1.51965, 1.51584, 1.51297, 1.50674, 1.52348, 1.50136, 1.50234, 1.50249, 1.49549, 1.49121, 1.48851, 1.48513, 1.47673, 1.47779, 1.47, 1.46817, 1.47485, 1.47224, 1.47226, 1.4433, 1.52602, 1.60683, 1.74172, 1.73311, 1.65798, 1.43268, 1.44153, 1.43866, 1.43771, 1.42674, 1.42416, 1.4197, 1.41642, 1.41344, 1.4091, 1.40624, 1.40261, 1.40202, 1.40384, 1.40103, 1.39688, 1.39305, 1.38944, 1.38919, 1.38506, 1.38188, 1.38069, 1.37752, 1.3762, 1.37192, 1.36585, 1.36441, 1.36407, 1.3595, 1.35913, 1.35696, 1.35277, 1.35371, 1.35388, 1.35188, 1.34995, 1.35818, 1.34393, 1.34115, 1.33994, 1.36401, 1.35833, 1.3466, 1.34656, 1.35076, 1.38175, 1.35337, 1.38834, 1.36603, 1.36583, 1.35958, 1.32303, 1.31671, 1.31371, 1.30668, 1.29889, 1.29526, 1.29246, 1.29221, 1.29155, 1.29147, 1.29195, 1.29014, 1.31983, 
1.64117, 1.62704, 1.6235, 1.62046, 1.61582, 1.61347, 1.61304, 1.62658, 1.6074, 1.60079, 1.70306, 1.65094, 1.66593, 1.75149, 1.71667, 1.68844, 1.64206, 1.56843, 1.57151, 1.58028, 1.55953, 1.5588, 1.55119, 1.56534, 1.56885, 1.54845, 1.55701, 1.53098, 1.53621, 1.5418, 1.52171, 1.5206, 1.51417, 1.51111, 1.50803, 1.50522, 1.50244, 1.4992, 1.49619, 1.49552, 1.49055, 1.48667, 1.49532, 1.49336, 1.47394, 1.4744, 1.4698, 1.46817, 1.471, 1.4673, 1.44786, 1.49568, 1.61671, 1.70253, 1.7061, 1.558, 1.52206, 1.44076, 1.45004, 1.44431, 1.42852, 1.42422, 1.42005, 1.43451, 1.41496, 1.41333, 1.40839, 1.40442, 1.40336, 1.40384, 1.39911, 1.39752, 1.39232, 1.39272, 1.38815, 1.3846, 1.3817, 1.38013, 1.3792, 1.37796, 1.37157, 1.37065, 1.36522, 1.36241, 1.36011, 1.35844, 1.35749, 1.35684, 1.3544, 1.35708, 1.37099, 1.35141, 1.34888, 1.34327, 1.34461, 1.34447, 1.34835, 1.3509, 1.35769, 1.3436, 1.35455, 1.36061, 1.36598, 1.38543, 1.38, 1.41353, 1.35774, 1.32386, 1.31593, 1.31994, 1.30615, 1.30727, 1.29756, 1.29525, 1.30161, 1.29605, 1.29076, 1.29032, 1.297, 1.29911, 
1.65538, 1.62699, 1.62962, 1.61763, 1.61696, 1.61388, 1.61287, 1.61499, 1.61102, 1.61492, 1.63456, 1.64072, 1.69316, 1.69693, 1.72356, 1.67275, 1.63959, 1.55683, 1.57853, 1.56832, 1.56229, 1.55445, 1.55049, 1.55015, 1.57524, 1.54987, 1.54047, 1.54725, 1.55175, 1.535, 1.52173, 1.52034, 1.51666, 1.50954, 1.50958, 1.50955, 1.50207, 1.49982, 1.51531, 1.49823, 1.49205, 1.49106, 1.48397, 1.47769, 1.47449, 1.4723, 1.47072, 1.47081, 1.47133, 1.46944, 1.44057, 1.49851, 1.59369, 1.72094, 1.72672, 1.59306, 1.41931, 1.44119, 1.44583, 1.446, 1.43928, 1.42721, 1.42338, 1.42295, 1.41561, 1.41302, 1.41043, 1.40655, 1.40344, 1.40354, 1.40067, 1.39654, 1.39521, 1.39152, 1.38835, 1.38725, 1.38504, 1.38373, 1.38149, 1.37916, 1.37156, 1.37026, 1.36425, 1.36226, 1.3628, 1.35484, 1.35763, 1.3574, 1.3552, 1.35814, 1.35361, 1.3524, 1.3501, 1.35068, 1.34479, 1.34341, 1.345, 1.3626, 1.3454, 1.34404, 1.35493, 1.4053, 1.37106, 1.38062, 1.39268, 1.39055, 1.34488, 1.3104, 1.32039, 1.31272, 1.31638, 1.30185, 1.29965, 1.3023, 1.29522, 1.29383, 1.29492, 1.29315, 1.29227, 1.29135, 
1.65455, 1.63085, 1.62261, 1.61964, 1.61744, 1.61293, 1.61673, 1.62296, 1.60912, 1.61538, 1.64953, 1.65169, 1.66533, 1.69977, 1.72695, 1.73923, 1.6794, 1.56439, 1.57907, 1.57256, 1.56827, 1.56076, 1.5679, 1.55183, 1.54793, 1.56893, 1.53644, 1.53332, 1.52732, 1.53055, 1.52388, 1.52299, 1.51528, 1.5107, 1.50902, 1.50871, 1.50266, 1.50072, 1.49917, 1.49729, 1.49561, 1.49055, 1.49216, 1.47928, 1.47728, 1.47477, 1.47518, 1.47245, 1.47217, 1.46904, 1.45094, 1.52965, 1.63951, 1.70271, 1.74425, 1.62867, 1.43379, 1.40864, 1.4554, 1.44857, 1.44053, 1.42935, 1.42563, 1.42364, 1.41923, 1.4137, 1.41192, 1.40886, 1.40564, 1.40264, 1.40089, 1.39918, 1.39524, 1.39255, 1.39248, 1.38832, 1.38778, 1.38385, 1.38066, 1.37929, 1.37491, 1.36931, 1.36468, 1.36245, 1.35984, 1.35751, 1.3554, 1.35595, 1.36025, 1.36366, 1.3609, 1.35807, 1.35471, 1.35231, 1.34693, 1.34557, 1.34676, 1.35731, 1.36443, 1.34559, 1.35029, 1.37548, 1.41568, 1.40405, 1.43217, 1.3848, 1.34999, 1.3158, 1.32165, 1.31557, 1.30899, 1.30021, 1.29959, 1.29876, 1.29937, 1.29554, 1.29471, 1.293, 1.2979, 1.30565, 
1.67895, 1.63792, 1.62794, 1.62066, 1.62072, 1.62835, 1.6286, 1.62663, 1.62386, 1.61977, 1.63068, 1.65227, 1.68465, 1.69043, 1.72064, 1.71595, 1.61468, 1.5715, 1.59287, 1.56838, 1.56232, 1.55992, 1.55541, 1.5506, 1.54853, 1.55725, 1.5397, 1.54775, 1.53456, 1.52745, 1.52264, 1.52025, 1.51548, 1.51137, 1.50805, 1.50796, 1.50538, 1.50388, 1.50069, 1.49822, 1.49766, 1.4901, 1.48913, 1.48222, 1.48026, 1.47816, 1.47646, 1.4761, 1.47669, 1.47568, 1.46499, 1.53048, 1.57281, 1.71335, 1.72758, 1.68264, 1.46821, 1.44005, 1.45236, 1.4489, 1.43929, 1.43654, 1.42737, 1.42631, 1.4201, 1.41588, 1.41591, 1.40895, 1.40656, 1.40869, 1.40484, 1.3996, 1.3989, 1.39585, 1.39432, 1.39264, 1.39198, 1.38677, 1.38655, 1.38176, 1.37502, 1.37393, 1.3687, 1.36626, 1.36423, 1.36244, 1.36024, 1.35818, 1.36007, 1.35907, 1.3619, 1.36189, 1.35847, 1.35417, 1.35191, 1.34858, 1.35504, 1.34831, 1.34898, 1.34355, 1.35422, 1.40502, 1.40912, 1.3971, 1.41902, 1.37469, 1.35723, 1.32316, 1.32393, 1.31848, 1.32453, 1.30415, 1.30161, 1.30512, 1.30271, 1.30058, 1.30044, 1.29475, 1.29234, 1.29441, 
