1.63508, 1.62622, 1.39146, 1.62178, 1.61788, 1.61692, 1.61338, 1.611, 1.60808, 1.6166, 1.61011, 1.6087, 1.6105, 1.60792, 1.5867, 1.58874, 1.60649, 1.61502, 1.64683, 1.62456, 1.6376, 1.65839, 1.66116, 1.69364, 1.6962, 1.68597, 1.65891, 1.60285, 1.54253, 1.56707, 1.57607, 1.57389, 1.55441, 1.55779, 1.56053, 1.55076, 1.56191, 1.56477, 1.54146, 1.551, 1.54685, 1.5301, 1.54429, 1.52694, 1.52533, 1.52258, 1.52178, 1.51921, 1.51625, 1.51411, 1.51365, 1.5138, 1.51899, 1.51286, 1.50366, 1.50048, 1.49793, 1.49554, 1.49233, 1.49112, 1.49551, 1.48795, 1.48651, 1.48329, 1.47949, 1.47791, 1.47187, 1.47078, 1.48322, 1.47256, 1.46762, 1.46521, 1.46596, 1.47337, 1.48187, 1.48257, 1.44786, 1.47628, 1.52724, 1.56176, 1.64801, 1.75262, 1.77941, 1.75949, 1.65148, 1.53582, 1.42687, 1.4313, 1.4392, 1.43966, 1.43658, 1.43037, 1.42948, 1.42963, 1.43192, 1.42795, 1.41914, 1.41938, 1.41535, 1.41373, 1.41004, 1.40769, 1.40661, 1.40083, 1.40269, 1.39925, 1.39628, 1.39589, 1.39328, 1.38877, 1.38729, 1.38477, 1.3849, 1.38517, 1.38084, 1.37881, 1.37619, 1.37605, 1.37339, 1.37151, 1.37182, 1.37114, 1.37886, 1.36562, 1.36552, 1.36437, 1.36227, 1.36272, 1.36166, 1.35735, 1.35572, 1.35126, 1.34923, 1.34843, 1.34856, 1.34481, 1.34449, 1.34602, 1.33981, 1.34189, 1.33446, 1.33301, 1.33242, 1.33257, 1.3311, 1.33202, 1.33694, 1.3433, 1.33984, 1.34237, 1.35044, 1.36156, 1.35446, 1.35126, 1.37591, 1.38134, 1.37445, 1.36048, 1.39441, 1.37284, 1.36424, 1.33144, 1.31928, 1.33245, 1.33657, 1.31696, 1.30527, 1.30847, 1.29698, 1.29339, 1.29172, 1.29313, 1.30817, 1.29424, 1.29094, 1.30315, 1.29019, 1.31256, 1.31614, 
1.63817, 1.63869, 1.6263, 1.62172, 1.621, 1.61997, 1.61743, 1.61289, 1.61639, 1.60949, 1.60988, 1.60799, 1.61373, 1.61318, 1.60559, 1.58217, 1.62085, 1.62911, 1.63763, 1.65109, 1.66157, 1.66005, 1.68014, 1.67878, 1.65529, 1.6456, 1.61368, 1.56293, 1.54447, 1.56403, 1.56286, 1.56023, 1.5591, 1.56966, 1.55143, 1.56197, 1.56381, 1.57164, 1.54466, 1.53708, 1.54062, 1.53677, 1.52846, 1.52722, 1.52586, 1.52478, 1.5219, 1.52656, 1.51756, 1.51572, 1.51446, 1.51173, 1.50678, 1.50636, 1.50328, 1.49939, 1.49999, 1.49773, 1.49524, 1.4916, 1.4966, 1.48849, 1.48781, 1.4851, 1.48402, 1.47982, 1.47681, 1.4729, 1.48172, 1.47198, 1.47008, 1.47171, 1.46359, 1.4665, 1.46399, 1.48196, 1.45041, 1.45144, 1.48287, 1.51638, 1.66826, 1.71375, 1.74924, 1.73082, 1.61548, 1.52623, 1.40591, 1.42788, 1.43733, 1.43855, 1.4317, 1.42783, 1.42595, 1.42899, 1.42199, 1.41943, 1.41716, 1.41578, 1.41055, 1.40842, 1.40621, 1.40243, 1.40103, 1.40512, 1.39951, 1.39704, 1.39763, 1.39611, 1.39306, 1.38994, 1.38911, 1.40213, 1.38651, 1.38498, 1.38299, 1.38122, 1.3802, 1.37276, 1.37347, 1.37268, 1.37284, 1.36974, 1.36826, 1.3655, 1.36509, 1.36456, 1.36454, 1.36417, 1.36244, 1.35784, 1.35858, 1.35429, 1.35154, 1.35081, 1.35453, 1.35035, 1.34757, 1.35803, 1.34395, 1.34274, 1.34005, 1.34042, 1.34617, 1.33656, 1.33388, 1.33639, 1.34068, 1.34423, 1.34375, 1.34396, 1.34055, 1.34358, 1.35479, 1.35754, 1.35811, 1.4086, 1.3845, 1.36973, 1.39536, 1.36156, 1.37433, 1.33388, 1.31939, 1.32216, 1.31536, 1.31754, 1.30334, 1.29864, 1.30895, 1.29421, 1.28912, 1.28842, 1.28905, 1.28964, 1.29905, 1.2912, 1.29276, 1.28753, 1.30613, 
1.67845, 1.68581, 1.65883, 1.63034, 1.62371, 1.62404, 1.61968, 1.61585, 1.61329, 1.60955, 1.60827, 1.60802, 1.6162, 1.61321, 1.61686, 1.59099, 1.60348, 1.64005, 1.65081, 1.65255, 1.64683, 1.6622, 1.68735, 1.74434, 1.6942, 1.65184, 1.62391, 1.56438, 1.5517, 1.57451, 1.57801, 1.56344, 1.56834, 1.55202, 1.54804, 1.56111, 1.55815, 1.55615, 1.56056, 1.55278, 1.53497, 1.53538, 1.54186, 1.52994, 1.52369, 1.52902, 1.52157, 1.52031, 1.51973, 1.51771, 1.51458, 1.51263, 1.51076, 1.50998, 1.5058, 1.50501, 1.50378, 1.4989, 1.49616, 1.49689, 1.49542, 1.49017, 1.5032, 1.48706, 1.48682, 1.47977, 1.47912, 1.4799, 1.47321, 1.47086, 1.4693, 1.46762, 1.46702, 1.46618, 1.46492, 1.46813, 1.44028, 1.45276, 1.50011, 1.54652, 1.61758, 1.66092, 1.73075, 1.7436, 1.66457, 1.55696, 1.4196, 1.40935, 1.44183, 1.43879, 1.43551, 1.42839, 1.42611, 1.42591, 1.42439, 1.42209, 1.41569, 1.41507, 1.41241, 1.40881, 1.40632, 1.39965, 1.40014, 1.40238, 1.40044, 1.39905, 1.39929, 1.39997, 1.39646, 1.39292, 1.3926, 1.38886, 1.3882, 1.38647, 1.38678, 1.3836, 1.38288, 1.37909, 1.37617, 1.37506, 1.37241, 1.37032, 1.36904, 1.36988, 1.36721, 1.36726, 1.36567, 1.36407, 1.3614, 1.36092, 1.35837, 1.35546, 1.3546, 1.3554, 1.35473, 1.35384, 1.35691, 1.35376, 1.35108, 1.35803, 1.35022, 1.3451, 1.34448, 1.34545, 1.3427, 1.34226, 1.34334, 1.3433, 1.34584, 1.34614, 1.36176, 1.36389, 1.37966, 1.37599, 1.38765, 1.40593, 1.36538, 1.36642, 1.39604, 1.39568, 1.36708, 1.34113, 1.32025, 1.3159, 1.31509, 1.31329, 1.30595, 1.30531, 1.29768, 1.29322, 1.29933, 1.29104, 1.29034, 1.2928, 1.29304, 1.29258, 1.292, 1.28974, 1.29468, 
1.66798, 1.67172, 1.67221, 1.64747, 1.63205, 1.62787, 1.62665, 1.61965, 1.61874, 1.61784, 1.61635, 1.61657, 1.61659, 1.62384, 1.60596, 1.59317, 1.60621, 1.68201, 1.64674, 1.65817, 1.66972, 1.70068, 1.72063, 1.72071, 1.73151, 1.68932, 1.64448, 1.57493, 1.59215, 1.5837, 1.58452, 1.57874, 1.56953, 1.56166, 1.55602, 1.55384, 1.55129, 1.56253, 1.57109, 1.57296, 1.55698, 1.54941, 1.53607, 1.53896, 1.5301, 1.5318, 1.52673, 1.53396, 1.52346, 1.52016, 1.51874, 1.51563, 1.5147, 1.51183, 1.50991, 1.50635, 1.50496, 1.50383, 1.50834, 1.50564, 1.50041, 1.49774, 1.49549, 1.49971, 1.49038, 1.49271, 1.48874, 1.48522, 1.47641, 1.47529, 1.47505, 1.47486, 1.47138, 1.47082, 1.47942, 1.48394, 1.47292, 1.45656, 1.47857, 1.56139, 1.60351, 1.71279, 1.71944, 1.72786, 1.66539, 1.56221, 1.41275, 1.45405, 1.44589, 1.44708, 1.44615, 1.44429, 1.45018, 1.43037, 1.42863, 1.42605, 1.42336, 1.42123, 1.41734, 1.41603, 1.41587, 1.40998, 1.40881, 1.40931, 1.4093, 1.4088, 1.40996, 1.40721, 1.40269, 1.40081, 1.39589, 1.39401, 1.39335, 1.39292, 1.38939, 1.38935, 1.3865, 1.38372, 1.3862, 1.38518, 1.38137, 1.3779, 1.37638, 1.37297, 1.37139, 1.36797, 1.36418, 1.36614, 1.36795, 1.36565, 1.36344, 1.36153, 1.35964, 1.35862, 1.36185, 1.35955, 1.38806, 1.36431, 1.35525, 1.37564, 1.36424, 1.36519, 1.34874, 1.34722, 1.35446, 1.34815, 1.34987, 1.35029, 1.35064, 1.35094, 1.34834, 1.35569, 1.38792, 1.41671, 1.35902, 1.36423, 1.3926, 1.37051, 1.37909, 1.37018, 1.37746, 1.31707, 1.34004, 1.32306, 1.33636, 1.31702, 1.32013, 1.30397, 1.30584, 1.30831, 1.30044, 1.2989, 1.2978, 1.29615, 1.2973, 1.29655, 1.29626, 1.29544, 1.29938, 
1.63781, 1.67237, 1.67005, 1.64225, 1.63355, 1.63064, 1.62489, 1.62153, 1.62009, 1.62333, 1.62033, 1.62468, 1.62774, 1.62271, 1.60065, 1.60344, 1.62711, 1.64806, 1.65076, 1.65428, 1.68905, 1.68925, 1.71534, 1.72769, 1.73165, 1.69298, 1.64607, 1.57621, 1.57837, 1.57519, 1.59683, 1.56524, 1.56455, 1.56332, 1.56895, 1.55837, 1.56574, 1.5566, 1.56401, 1.54906, 1.55257, 1.5479, 1.53821, 1.545, 1.53413, 1.52959, 1.53026, 1.5282, 1.521, 1.5202, 1.52626, 1.51389, 1.51466, 1.51214, 1.51013, 1.50874, 1.50854, 1.50579, 1.50414, 1.50309, 1.50236, 1.50016, 1.50142, 1.49457, 1.49187, 1.48998, 1.48497, 1.48453, 1.48168, 1.47996, 1.47895, 1.48004, 1.47878, 1.47774, 1.47863, 1.49297, 1.43784, 1.4545, 1.49569, 1.58557, 1.6374, 1.70969, 1.74847, 1.74895, 1.71443, 1.58516, 1.49367, 1.41418, 1.46897, 1.46133, 1.44831, 1.44459, 1.44062, 1.44289, 1.43303, 1.43011, 1.438, 1.4283, 1.42567, 1.41804, 1.41902, 1.41599, 1.41312, 1.4142, 1.40965, 1.40963, 1.40688, 1.4063, 1.40538, 1.40197, 1.39968, 1.40245, 1.39776, 1.3983, 1.39297, 1.39236, 1.3915, 1.38996, 1.38855, 1.38595, 1.38505, 1.38186, 1.37786, 1.37636, 1.37363, 1.37048, 1.36777, 1.36548, 1.36701, 1.36264, 1.365, 1.36429, 1.36363, 1.36111, 1.36513, 1.36378, 1.36635, 1.36196, 1.37075, 1.3621, 1.35745, 1.35691, 1.36066, 1.35185, 1.34986, 1.34859, 1.3506, 1.35326, 1.3559, 1.35534, 1.35434, 1.35377, 1.35745, 1.37735, 1.40416, 1.36752, 1.38019, 1.407, 1.38767, 1.39867, 1.38694, 1.35667, 1.3354, 1.32293, 1.34698, 1.31823, 1.31387, 1.30984, 1.3063, 1.32626, 1.30901, 1.31274, 1.30613, 1.30172, 1.30271, 1.30407, 1.30442, 1.30271, 1.29801, 
1.68266, 1.66988, 1.69606, 1.68321, 1.65459, 1.64826, 1.64074, 1.62957, 1.64073, 1.62154, 1.62477, 1.6239, 1.63047, 1.62556, 1.63749, 1.62622, 1.63005, 1.6401, 1.64663, 1.6513, 1.67652, 1.71418, 1.70957, 1.71327, 1.69044, 1.6674, 1.63973, 1.57604, 1.58514, 1.58024, 1.58879, 1.57914, 1.57021, 1.56707, 1.56308, 1.56526, 1.56526, 1.56792, 1.55923, 1.56819, 1.56107, 1.55747, 1.55767, 1.53835, 1.53827, 1.54511, 1.53677, 1.54109, 1.53133, 1.52731, 1.5249, 1.52265, 1.52167, 1.51972, 1.51715, 1.51553, 1.51287, 1.51191, 1.50768, 1.50412, 1.503, 1.50083, 1.49868, 1.49746, 1.49539, 1.49569, 1.50295, 1.4918, 1.48937, 1.48825, 1.4879, 1.48558, 1.48506, 1.48309, 1.48242, 1.48607, 1.45781, 1.49156, 1.52732, 1.56195, 1.59263, 1.69127, 1.74976, 1.75206, 1.6653, 1.6107, 1.53619, 1.43801, 1.46654, 1.46165, 1.45443, 1.45335, 1.46536, 1.44367, 1.43975, 1.43641, 1.43459, 1.42992, 1.42802, 1.42655, 1.4245, 1.42494, 1.4226, 1.41937, 1.41622, 1.41645, 1.41324, 1.40945, 1.40936, 1.4073, 1.40528, 1.40198, 1.402, 1.39946, 1.40044, 1.39886, 1.39784, 1.39516, 1.39472, 1.39288, 1.39379, 1.38862, 1.38194, 1.38136, 1.37809, 1.3783, 1.37549, 1.36913, 1.36642, 1.36483, 1.36395, 1.36399, 1.36458, 1.36574, 1.36747, 1.36759, 1.3686, 1.36917, 1.36756, 1.36524, 1.36375, 1.36117, 1.36075, 1.35752, 1.35718, 1.35539, 1.35676, 1.3578, 1.3615, 1.36732, 1.35826, 1.36069, 1.36901, 1.37854, 1.38893, 1.39033, 1.39282, 1.38533, 1.40125, 1.40652, 1.36402, 1.35271, 1.33267, 1.34093, 1.32997, 1.32629, 1.31647, 1.31669, 1.32808, 1.3134, 1.31063, 1.30954, 1.32582, 1.31162, 1.30948, 1.309, 1.30557, 1.30309, 1.30327, 
1.66016, 1.67029, 1.64178, 1.69173, 1.67485, 1.65017, 1.63441, 1.63793, 1.6384, 1.62389, 1.62142, 1.64404, 1.64501, 1.62368, 1.63339, 1.60334, 1.62758, 1.63761, 1.66695, 1.68035, 1.67594, 1.76253, 1.71077, 1.71658, 1.71456, 1.70436, 1.64457, 1.56656, 1.58519, 1.58648, 1.59538, 1.58503, 1.58202, 1.56746, 1.57209, 1.57157, 1.58894, 1.55671, 1.57078, 1.56427, 1.55432, 1.56086, 1.55552, 1.54218, 1.53974, 1.53919, 1.53915, 1.53662, 1.53493, 1.5303, 1.52732, 1.52534, 1.52356, 1.52188, 1.52053, 1.51863, 1.51591, 1.51192, 1.5121, 1.50912, 1.5075, 1.51272, 1.50293, 1.50317, 1.50223, 1.50053, 1.49911, 1.50361, 1.50868, 1.49209, 1.491, 1.48533, 1.48566, 1.48634, 1.49575, 1.48285, 1.46702, 1.46663, 1.55357, 1.56958, 1.66688, 1.7241, 1.74745, 1.74638, 1.66628, 1.60139, 1.46852, 1.45477, 1.46989, 1.46369, 1.46416, 1.45922, 1.45098, 1.44495, 1.4438, 1.44018, 1.4388, 1.43621, 1.43475, 1.42841, 1.42744, 1.42821, 1.42682, 1.42436, 1.42133, 1.41958, 1.41815, 1.41522, 1.41346, 1.41013, 1.40911, 1.40591, 1.40604, 1.4043, 1.40329, 1.40122, 1.40187, 1.4019, 1.39837, 1.39843, 1.3976, 1.39439, 1.38574, 1.38817, 1.38202, 1.37609, 1.37739, 1.37755, 1.37104, 1.36733, 1.36555, 1.36468, 1.36478, 1.36492, 1.36688, 1.36571, 1.36525, 1.36261, 1.36296, 1.364, 1.35938, 1.36079, 1.35788, 1.35527, 1.35701, 1.35522, 1.35743, 1.35535, 1.35884, 1.36594, 1.37863, 1.36559, 1.3703, 1.38956, 1.38246, 1.38785, 1.39268, 1.40003, 1.40125, 1.43794, 1.38975, 1.33435, 1.31874, 1.3343, 1.34511, 1.33135, 1.32774, 1.33021, 1.32113, 1.32631, 1.32779, 1.31452, 1.3219, 1.31527, 1.31424, 1.31252, 1.31992, 1.32484, 1.31024, 
1.64917, 1.66205, 1.66126, 1.65833, 1.67155, 1.65787, 1.64491, 1.634, 1.63386, 1.63019, 1.62633, 1.62504, 1.63248, 1.63716, 1.62459, 1.60084, 1.62392, 1.6547, 1.65803, 1.67622, 1.68501, 1.6921, 1.72313, 1.74739, 1.76135, 1.70647, 1.66588, 1.58697, 1.57454, 1.59698, 1.59389, 1.58872, 1.5765, 1.57232, 1.56802, 1.56468, 1.56285, 1.56142, 1.55766, 1.55693, 1.56166, 1.56498, 1.57574, 1.54869, 1.54763, 1.54591, 1.54554, 1.544, 1.53887, 1.53432, 1.53396, 1.53013, 1.52916, 1.52621, 1.52459, 1.52086, 1.52056, 1.51654, 1.51429, 1.51478, 1.50972, 1.50824, 1.50584, 1.50644, 1.50751, 1.50612, 1.50402, 1.5002, 1.49955, 1.49657, 1.50884, 1.50749, 1.48646, 1.4858, 1.49603, 1.48119, 1.46498, 1.46901, 1.55033, 1.56245, 1.62377, 1.68199, 1.7202, 1.69803, 1.64688, 1.59313, 1.57277, 1.46497, 1.45767, 1.46634, 1.4691, 1.45477, 1.4487, 1.47169, 1.44353, 1.44114, 1.44142, 1.4381, 1.4352, 1.43289, 1.43144, 1.42633, 1.42906, 1.42628, 1.4233, 1.4212, 1.42025, 1.42045, 1.41693, 1.41413, 1.41281, 1.41002, 1.40838, 1.40775, 1.40732, 1.4098, 1.40622, 1.40551, 1.40353, 1.40258, 1.40123, 1.39648, 1.39132, 1.38851, 1.3875, 1.38029, 1.37909, 1.37647, 1.37266, 1.37251, 1.36866, 1.37019, 1.36633, 1.36638, 1.36337, 1.36432, 1.37107, 1.36409, 1.35937, 1.35884, 1.35711, 1.35509, 1.35802, 1.36089, 1.36188, 1.35849, 1.35902, 1.36888, 1.36563, 1.37182, 1.35514, 1.38218, 1.39368, 1.38495, 1.39049, 1.43432, 1.4216, 1.40553, 1.42035, 1.42935, 1.37713, 1.35283, 1.3249, 1.3374, 1.33336, 1.34041, 1.33089, 1.32655, 1.32546, 1.32275, 1.32945, 1.322, 1.32017, 1.313, 1.31199, 1.31106, 1.3153, 1.31815, 1.31628, 
1.65009, 1.64917, 1.6439, 1.64507, 1.64731, 1.65509, 1.66013, 1.64335, 1.64085, 1.63507, 1.63053, 1.6289, 1.63297, 1.63681, 1.64086, 1.60182, 1.6054, 1.646, 1.66359, 1.67578, 1.67597, 1.72696, 1.75449, 1.75805, 1.75802, 1.74036, 1.67257, 1.62727, 1.58032, 1.59568, 1.60771, 1.59585, 1.58679, 1.57775, 1.57165, 1.56947, 1.57532, 1.57119, 1.56392, 1.56492, 1.5848, 1.56866, 1.56831, 1.55805, 1.55364, 1.55128, 1.54863, 1.54608, 1.54333, 1.54429, 1.55207, 1.53374, 1.53118, 1.53138, 1.5263, 1.52647, 1.52219, 1.51708, 1.51543, 1.51929, 1.51114, 1.50938, 1.50738, 1.50615, 1.50453, 1.50572, 1.5013, 1.50212, 1.50192, 1.49595, 1.49552, 1.49644, 1.49049, 1.50261, 1.49606, 1.48384, 1.45831, 1.48089, 1.48909, 1.55831, 1.65796, 1.72017, 1.73647, 1.7347, 1.71719, 1.66637, 1.51244, 1.44061, 1.46058, 1.46135, 1.46465, 1.46054, 1.47001, 1.46249, 1.45484, 1.44108, 1.44034, 1.4397, 1.43469, 1.43294, 1.43381, 1.43334, 1.43006, 1.43287, 1.42672, 1.42661, 1.42554, 1.42361, 1.42219, 1.41943, 1.416, 1.41315, 1.40982, 1.41028, 1.40953, 1.4101, 1.40874, 1.40736, 1.40757, 1.40599, 1.40506, 1.40338, 1.40183, 1.39578, 1.39382, 1.38928, 1.3817, 1.38868, 1.37966, 1.37834, 1.37653, 1.37424, 1.37417, 1.37112, 1.37119, 1.36778, 1.36782, 1.366, 1.36481, 1.36444, 1.36398, 1.36853, 1.36423, 1.3593, 1.35704, 1.35514, 1.37481, 1.36872, 1.37311, 1.38189, 1.35776, 1.36376, 1.42014, 1.38943, 1.3975, 1.40019, 1.40414, 1.40547, 1.44283, 1.41569, 1.37259, 1.38791, 1.32831, 1.32698, 1.3429, 1.33787, 1.34063, 1.33882, 1.3466, 1.32399, 1.33122, 1.31915, 1.34304, 1.31544, 1.31196, 1.31566, 1.31459, 1.31587, 1.31352, 
1.66445, 1.65311, 1.6569, 1.66162, 1.67193, 1.67279, 1.66316, 1.65729, 1.64008, 1.64233, 1.65347, 1.63209, 1.62795, 1.64676, 1.62567, 1.60827, 1.62331, 1.66827, 1.67266, 1.69646, 1.70372, 1.71001, 1.76191, 1.75787, 1.75124, 1.7233, 1.68038, 1.61717, 1.57294, 1.60685, 1.6028, 1.59338, 1.57928, 1.57744, 1.56998, 1.56757, 1.56349, 1.56152, 1.55774, 1.56505, 1.55565, 1.5648, 1.56363, 1.56788, 1.55878, 1.55314, 1.5499, 1.54751, 1.54244, 1.53972, 1.5391, 1.53634, 1.53534, 1.53381, 1.53149, 1.52793, 1.52374, 1.52013, 1.51822, 1.5146, 1.51337, 1.51192, 1.50965, 1.50567, 1.50347, 1.50338, 1.50162, 1.49974, 1.49958, 1.49734, 1.49596, 1.49229, 1.48918, 1.48922, 1.48898, 1.4889, 1.45881, 1.47453, 1.53857, 1.57196, 1.63214, 1.69748, 1.72339, 1.72209, 1.68705, 1.57505, 1.49605, 1.44727, 1.45335, 1.46002, 1.46724, 1.46221, 1.4515, 1.45091, 1.44331, 1.44419, 1.43956, 1.43672, 1.43498, 1.43402, 1.43376, 1.43338, 1.43246, 1.42894, 1.42778, 1.42572, 1.42681, 1.42326, 1.42184, 1.41959, 1.41737, 1.41405, 1.40941, 1.40702, 1.40702, 1.40702, 1.40768, 1.40693, 1.40836, 1.40949, 1.40593, 1.40819, 1.40386, 1.4004, 1.39668, 1.40226, 1.39255, 1.39574, 1.38879, 1.38476, 1.38095, 1.38184, 1.37867, 1.37682, 1.37284, 1.37362, 1.37224, 1.37226, 1.37062, 1.36977, 1.36838, 1.36476, 1.36524, 1.36109, 1.35948, 1.35552, 1.36032, 1.36271, 1.3672, 1.35786, 1.35105, 1.37734, 1.37218, 1.38468, 1.38253, 1.42642, 1.41259, 1.41212, 1.42073, 1.42557, 1.41726, 1.37156, 1.31716, 1.33095, 1.34161, 1.3412, 1.33024, 1.34443, 1.32803, 1.32484, 1.32232, 1.32118, 1.31876, 1.32937, 1.31364, 1.31222, 1.31197, 1.30823, 1.30971, 
