1.6337, 1.6175, 1.61838, 1.60247, 1.59933, 1.58861, 1.60047, 1.60558, 1.57012, 1.59974, 1.60701, 1.61003, 1.68676, 1.70273, 1.54198, 1.56736, 1.54711, 1.54328, 1.53499, 1.52733, 1.52371, 1.51052, 1.50931, 1.50428, 1.50023, 1.49813, 1.49596, 1.49057, 1.48234, 1.47967, 1.47431, 1.46892, 1.465, 1.45992, 1.45474, 1.45194, 1.45159, 1.45532, 1.44692, 1.44764, 1.53589, 1.78118, 1.65516, 1.41346, 1.42228, 1.42584, 1.41318, 1.41169, 1.40228, 1.40111, 1.39459, 1.39295, 1.40884, 1.381, 1.37884, 1.37312, 1.36885, 1.36702, 1.36193, 1.35774, 1.35378, 1.35203, 1.35203, 1.35859, 1.34595, 1.33964, 1.32991, 1.32939, 1.32402, 1.32014, 1.31852, 1.3151, 1.31378, 1.32015, 1.32321, 1.33501, 1.33487, 1.33425, 1.34423, 1.34439, 1.33247, 1.31622, 1.30171, 1.28558, 1.27918, 1.27818, 1.275, 1.27521, 1.27544, 
1.62257, 1.61767, 1.6092, 1.60254, 1.5991, 1.59043, 1.59215, 1.59527, 1.58724, 1.60837, 1.62234, 1.66468, 1.67179, 1.65188, 1.52138, 1.5486, 1.5587, 1.53966, 1.56034, 1.54915, 1.5174, 1.51386, 1.51077, 1.50868, 1.50336, 1.5029, 1.49329, 1.48932, 1.48273, 1.4799, 1.47662, 1.47408, 1.46751, 1.47163, 1.46452, 1.45601, 1.4514, 1.45518, 1.45982, 1.43187, 1.61545, 1.72857, 1.6332, 1.42514, 1.43143, 1.41591, 1.41343, 1.40551, 1.40058, 1.40061, 1.39274, 1.38802, 1.38809, 1.38248, 1.37914, 1.37209, 1.37081, 1.36554, 1.36143, 1.35822, 1.35564, 1.35689, 1.35043, 1.34827, 1.34401, 1.33997, 1.33859, 1.33301, 1.3319, 1.3267, 1.32434, 1.33041, 1.31772, 1.32142, 1.32488, 1.32934, 1.35862, 1.35678, 1.40399, 1.36484, 1.34761, 1.33737, 1.30234, 1.29405, 1.28301, 1.27587, 1.27274, 1.27572, 1.27852, 
1.66194, 1.65922, 1.61562, 1.60701, 1.60032, 1.59997, 1.5899, 1.59704, 1.583, 1.62298, 1.63325, 1.65493, 1.68572, 1.66431, 1.53048, 1.55586, 1.54917, 1.5377, 1.53793, 1.54967, 1.52158, 1.52714, 1.5194, 1.50899, 1.50387, 1.49883, 1.49586, 1.49236, 1.50374, 1.48142, 1.47902, 1.47479, 1.46909, 1.46494, 1.47392, 1.45418, 1.45076, 1.44776, 1.43659, 1.49299, 1.57839, 1.70986, 1.64848, 1.41437, 1.42555, 1.42143, 1.41197, 1.41195, 1.39986, 1.39903, 1.39148, 1.38518, 1.38455, 1.38306, 1.37887, 1.37586, 1.37196, 1.37055, 1.36588, 1.36362, 1.3576, 1.35362, 1.3531, 1.35103, 1.34499, 1.34376, 1.3376, 1.339, 1.33814, 1.335, 1.32943, 1.32812, 1.32528, 1.33401, 1.32629, 1.33604, 1.3722, 1.36412, 1.35145, 1.36884, 1.35482, 1.30547, 1.30538, 1.28617, 1.28513, 1.27651, 1.27416, 1.2806, 1.27739, 
1.65184, 1.6494, 1.61694, 1.61168, 1.6098, 1.60047, 1.60328, 1.60788, 1.58191, 1.6108, 1.62869, 1.66481, 1.70363, 1.66871, 1.54497, 1.56001, 1.54754, 1.54354, 1.53878, 1.54517, 1.54014, 1.53208, 1.51768, 1.52742, 1.50966, 1.50626, 1.50088, 1.49388, 1.4902, 1.49005, 1.4854, 1.48191, 1.47623, 1.47098, 1.46208, 1.45969, 1.46179, 1.45582, 1.45182, 1.47842, 1.59648, 1.74605, 1.59277, 1.50534, 1.43882, 1.42318, 1.41636, 1.42819, 1.40949, 1.40098, 1.39831, 1.39048, 1.39156, 1.391, 1.38849, 1.38236, 1.38017, 1.3765, 1.37103, 1.36625, 1.36149, 1.35907, 1.35327, 1.34882, 1.35035, 1.3506, 1.34336, 1.34267, 1.34071, 1.33628, 1.33486, 1.333, 1.33096, 1.34288, 1.33347, 1.33982, 1.34059, 1.34986, 1.36472, 1.36604, 1.34563, 1.31627, 1.30339, 1.29928, 1.2859, 1.2966, 1.28054, 1.27869, 1.28057, 
1.66492, 1.66341, 1.62139, 1.61162, 1.60708, 1.60502, 1.6057, 1.6043, 1.5881, 1.62419, 1.65929, 1.68809, 1.71586, 1.66107, 1.55456, 1.56448, 1.54922, 1.55392, 1.53909, 1.54154, 1.55779, 1.52619, 1.52545, 1.5172, 1.51213, 1.50724, 1.50043, 1.4988, 1.49337, 1.48821, 1.48843, 1.48146, 1.48235, 1.47016, 1.4648, 1.46213, 1.46167, 1.46203, 1.46581, 1.49669, 1.55481, 1.72647, 1.5882, 1.42757, 1.43519, 1.43866, 1.42283, 1.41533, 1.41277, 1.40665, 1.40414, 1.39848, 1.39483, 1.39313, 1.38943, 1.38208, 1.37994, 1.37583, 1.37546, 1.37156, 1.36831, 1.36116, 1.35972, 1.35191, 1.35117, 1.34782, 1.34735, 1.34685, 1.34525, 1.34269, 1.34096, 1.33531, 1.33318, 1.33645, 1.33723, 1.33371, 1.34405, 1.34813, 1.38621, 1.37056, 1.33779, 1.322, 1.3128, 1.30108, 1.30258, 1.28617, 1.28679, 1.2857, 1.28736, 
1.65816, 1.6627, 1.66354, 1.61625, 1.61991, 1.61372, 1.60851, 1.61734, 1.60641, 1.6123, 1.66867, 1.71981, 1.68381, 1.65477, 1.55462, 1.56274, 1.56113, 1.54923, 1.5439, 1.55131, 1.5547, 1.54126, 1.54047, 1.52356, 1.5147, 1.50987, 1.50427, 1.50141, 1.49504, 1.49387, 1.48626, 1.48458, 1.48084, 1.47582, 1.47363, 1.47037, 1.46979, 1.4669, 1.46061, 1.43984, 1.55489, 1.71439, 1.71745, 1.49537, 1.44902, 1.44426, 1.43174, 1.43415, 1.41977, 1.4123, 1.40762, 1.40903, 1.40244, 1.39634, 1.39022, 1.38887, 1.3849, 1.3839, 1.37999, 1.37809, 1.3761, 1.36621, 1.36437, 1.35614, 1.35377, 1.34867, 1.34771, 1.35114, 1.35288, 1.35221, 1.34644, 1.34165, 1.33826, 1.33693, 1.34363, 1.34701, 1.35064, 1.38019, 1.38547, 1.41167, 1.35036, 1.35074, 1.32694, 1.3052, 1.29653, 1.2946, 1.29109, 1.28886, 1.2947, 
1.63698, 1.66164, 1.62611, 1.62698, 1.62684, 1.61103, 1.61418, 1.61104, 1.61634, 1.65202, 1.65992, 1.70726, 1.69207, 1.65853, 1.5446, 1.56651, 1.57831, 1.5652, 1.54397, 1.54332, 1.54156, 1.53942, 1.52997, 1.52371, 1.52129, 1.51225, 1.50792, 1.50646, 1.50344, 1.49612, 1.49252, 1.49131, 1.48387, 1.48205, 1.49473, 1.47516, 1.46954, 1.47424, 1.44039, 1.54124, 1.66845, 1.72954, 1.73109, 1.50226, 1.44081, 1.45351, 1.43798, 1.42633, 1.43649, 1.41654, 1.41348, 1.41046, 1.40751, 1.406, 1.39794, 1.39193, 1.39032, 1.3857, 1.3853, 1.38264, 1.37804, 1.3737, 1.36846, 1.36046, 1.35492, 1.34978, 1.3478, 1.35191, 1.35101, 1.34791, 1.35076, 1.34364, 1.35774, 1.34107, 1.34982, 1.3407, 1.38484, 1.37089, 1.37911, 1.37893, 1.38801, 1.31292, 1.32337, 1.31487, 1.30358, 1.30029, 1.29873, 1.29877, 1.29641, 
1.64093, 1.64459, 1.65606, 1.62749, 1.62043, 1.61295, 1.60975, 1.60962, 1.589, 1.63164, 1.70697, 1.68734, 1.72518, 1.66934, 1.56456, 1.58436, 1.56867, 1.55916, 1.54796, 1.54591, 1.54726, 1.56573, 1.54181, 1.52753, 1.52691, 1.51701, 1.51318, 1.50888, 1.50515, 1.49943, 1.49457, 1.49111, 1.49039, 1.48935, 1.48492, 1.48114, 1.47913, 1.47059, 1.44008, 1.47644, 1.63827, 1.71359, 1.61342, 1.5421, 1.43024, 1.45515, 1.43451, 1.43394, 1.43966, 1.42124, 1.41376, 1.41101, 1.40862, 1.40354, 1.40512, 1.39543, 1.39199, 1.39952, 1.38978, 1.38749, 1.38104, 1.37675, 1.37154, 1.36764, 1.36067, 1.36001, 1.35017, 1.34808, 1.34756, 1.3433, 1.34217, 1.34158, 1.34199, 1.34248, 1.34649, 1.3421, 1.3588, 1.38469, 1.43307, 1.41057, 1.37833, 1.32875, 1.32733, 1.31507, 1.31241, 1.30075, 1.32167, 1.3079, 1.29665, 
1.64003, 1.63442, 1.63099, 1.65255, 1.62624, 1.61846, 1.6237, 1.62135, 1.61227, 1.60257, 1.64892, 1.63688, 1.73669, 1.69849, 1.56952, 1.57947, 1.58673, 1.56501, 1.56572, 1.54573, 1.56355, 1.54421, 1.54616, 1.53433, 1.53168, 1.53144, 1.51587, 1.51351, 1.50948, 1.50215, 1.49622, 1.49317, 1.49212, 1.48668, 1.48365, 1.48516, 1.47552, 1.47775, 1.46219, 1.48293, 1.65061, 1.71729, 1.71485, 1.47988, 1.41558, 1.44835, 1.43968, 1.43081, 1.42393, 1.42251, 1.41798, 1.4155, 1.41292, 1.40869, 1.4089, 1.4003, 1.39729, 1.39486, 1.39424, 1.39159, 1.3871, 1.38447, 1.37711, 1.36658, 1.3614, 1.35876, 1.35747, 1.35236, 1.35075, 1.34812, 1.34783, 1.3459, 1.34015, 1.34332, 1.34601, 1.35402, 1.36682, 1.37564, 1.39502, 1.40174, 1.3855, 1.33211, 1.3279, 1.32203, 1.3194, 1.32098, 1.29946, 1.29917, 1.30103, 
1.64843, 1.64397, 1.65205, 1.6513, 1.64021, 1.6193, 1.62349, 1.62026, 1.59625, 1.62412, 1.69944, 1.74187, 1.75442, 1.67683, 1.59236, 1.57908, 1.56655, 1.57551, 1.56099, 1.54559, 1.55131, 1.5671, 1.53801, 1.5343, 1.53297, 1.52504, 1.51931, 1.51654, 1.51255, 1.50339, 1.49986, 1.49454, 1.48953, 1.4868, 1.48537, 1.48395, 1.47607, 1.47497, 1.47146, 1.47548, 1.57244, 1.70209, 1.62825, 1.48542, 1.41589, 1.45132, 1.4511, 1.432, 1.43312, 1.42056, 1.41717, 1.41745, 1.41401, 1.41076, 1.40791, 1.40314, 1.39312, 1.39313, 1.39122, 1.38989, 1.39396, 1.38788, 1.38181, 1.37568, 1.37062, 1.36872, 1.3623, 1.35621, 1.35485, 1.35447, 1.35055, 1.3539, 1.34248, 1.34124, 1.34407, 1.34151, 1.36519, 1.38973, 1.39957, 1.4204, 1.38257, 1.30562, 1.33717, 1.31836, 1.31157, 1.32669, 1.30109, 1.29898, 1.29836, 
1.64538, 1.64326, 1.64103, 1.6483, 1.65477, 1.62702, 1.61602, 1.61335, 1.60115, 1.60476, 1.65955, 1.71291, 1.72759, 1.70474, 1.56245, 1.58356, 1.5716, 1.55803, 1.55226, 1.54528, 1.5431, 1.53777, 1.54673, 1.53501, 1.52716, 1.52296, 1.52096, 1.51506, 1.50941, 1.50395, 1.49947, 1.49681, 1.49412, 1.48817, 1.48575, 1.47828, 1.47678, 1.47276, 1.47009, 1.50341, 1.60533, 1.67238, 1.66002, 1.55775, 1.43033, 1.44785, 1.44157, 1.42964, 1.42282, 1.42084, 1.41658, 1.41567, 1.4119, 1.40931, 1.40252, 1.39773, 1.39544, 1.38996, 1.38883, 1.39069, 1.38977, 1.38697, 1.3825, 1.37985, 1.3744, 1.36863, 1.36372, 1.36228, 1.36121, 1.36021, 1.35991, 1.35099, 1.34752, 1.34641, 1.34113, 1.35163, 1.35569, 1.38244, 1.39227, 1.41286, 1.41937, 1.33591, 1.33101, 1.31705, 1.31279, 1.32006, 1.302, 1.3009, 1.30064, 
1.65196, 1.64827, 1.65516, 1.64457, 1.64511, 1.63106, 1.62774, 1.62423, 1.61348, 1.64606, 1.67516, 1.73788, 1.77771, 1.7242, 1.56091, 1.58171, 1.5825, 1.57178, 1.55839, 1.55777, 1.54574, 1.53858, 1.55047, 1.54524, 1.53884, 1.52864, 1.52492, 1.52057, 1.51424, 1.51305, 1.50587, 1.50231, 1.49784, 1.49307, 1.48918, 1.48115, 1.48007, 1.47898, 1.49151, 1.48727, 1.57244, 1.69016, 1.67917, 1.35534, 1.41616, 1.44574, 1.43309, 1.44786, 1.42516, 1.4224, 1.41645, 1.41561, 1.42072, 1.41073, 1.40601, 1.40113, 1.39892, 1.3933, 1.39143, 1.3897, 1.38767, 1.3848, 1.38361, 1.38141, 1.37721, 1.36793, 1.3647, 1.36529, 1.36779, 1.36394, 1.36207, 1.35925, 1.3573, 1.35383, 1.3467, 1.34044, 1.36736, 1.38673, 1.40069, 1.41734, 1.40531, 1.31969, 1.3288, 1.31889, 1.31578, 1.31235, 1.31774, 1.30542, 1.309, 
