1.68882,1.64378,1.50214,1.4728,0,1.50644,1.51095,1.5127,1.55489,0,1.54093,1.57249,1.60185,1.63732,0,1.66986,1.70754,1.71228,1.59963,0,1.5412,1.50978,1.48629,1.5043,0,1.50921,1.50258,1.55855,1.52832,0,1.54778,1.51973,1.49883,1.51868,0,1.51029,1.527,1.52679,1.47098,0,1.42502,1.45387,1.49266,1.58923,0,1.62484,1.66723,1.64901,1.5888,0,1.53366,1.61305,1.59614,1.72403,0,1.72427,1.6958,1.69526,1.54652,0,1.4993,1.48678,1.57989,1.65156,0,1.71118,1.71103,1.61698,1.45385,0,1.40324,1.40218,1.47594,1.52735,0,1.57894,1.57135,1.57024,1.44138,0,1.40304,1.34064,1.47247,1.49915,0,1.59328,1.59658,1.49066,1.45837,0,1.42459,1.50744,1.5465,1.83483,0,1.77684,1.4709,1.44679,1.43085,0,1.52437,1.55294,1.59554,1.5779,0,1.53579,1.51379,1.58516,1.67098,0,1.82313,1.86267,1.88828,1.85221,0,1.53342,1.53428,1.53037,1.63433,0,1.78988,1.73754,1.63873,1.63049,0,1.57172,1.58469,1.75753,1.88415,0,1.97929,2.00674,1.71471,1.69705,0,1.72383,1.77213,1.79616,1.86253,0,1.88564,1.90935,1.84599,1.52425,0,1.62631,1.55802,1.54007,1.6134,0,1.68292,1.765,1.46757,1.45821,0,1.42781,1.42603,1.52631,1.64747,0,1.75255,1.49623,1.49602,1.47434,0,1.51574,1.63537,1.90653,1.89595,0,1.67269,1.64871,1.62978,1.64106,0,1.86203,1.91961,1.93194,1.83544,0,1.64068,1.59506,1.69339,1.74206,0,1.88078,1.91112,1.93102,1.8747,0,1.7434,1.6922,1.71763,1.98296,0,2.02405,1.95299,1.94643,1.94661,0,1.75856,1.6235,1.62007,1.75361,0,1.89203,1.92957,1.8255,1.80539,0,1.55338,1.55535,1.57977,1.6349,0,1.83662,1.8142,1.81635,1.54989,0,1.53849,1.48254,1.5542,1.59666,0,1.70765,1.75803,1.54129,1.47629,0,1.47546,1.50255,1.60023,1.67784,0,1.81437,1.75958,1.6836,1.58905,0,1.55926,1.54731,1.61345,1.86117,0,1.81659,1.83116,1.58101,1.58584,0,1.54598,1.60899,1.60689,1.61759,0,1.87704,1.69383,1.59295,1.55929,0,1.59954,1.67451,1.7101,1.66155,0,1.61641,1.58003,1.55876,1.55964,0,1.68933,1.82389,1.74159,1.72638,0,1.68164,1.64944,1.59554,1.61312,0,1.69545,1.55426,1.56211,1.53111,0,1.5558,1.50399,1.57141,1.59473,0,1.83075,1.86578,1.66992,1.63478,0,1.67677,1.65519,1.64921,1.80437,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78026,1.45597,1.47154,1.47801,0,1.53701,1.53637,1.53423,1.58852,0,1.54492,1.59776,1.58176,1.58367,0,1.71692,1.74798,1.63151,1.60089,0,1.53113,1.54975,1.51325,1.54005,0,1.5691,1.58937,1.57537,1.59527,0,1.56858,1.52037,1.49937,1.51565,0,1.46677,1.5496,1.56468,1.47074,0,1.45112,1.56451,1.5405,1.60292,0,1.70883,1.68457,1.61657,1.54285,0,1.55226,1.56683,1.66463,1.71977,0,1.72722,1.72092,1.51852,1.58227,0,1.51371,1.56249,1.60275,1.72261,0,1.72452,1.70333,1.74249,1.44501,0,1.43297,1.44078,1.47341,1.55719,0,1.43911,1.42978,1.55768,1.4478,0,1.38707,1.34296,1.4604,1.66078,0,1.39237,1.39447,1.42675,1.42987,0,1.41826,1.47737,1.60707,1.84353,0,1.83104,1.6212,1.43569,1.38256,0,1.4038,1.58646,1.53346,1.52776,0,1.51708,1.49035,1.5136,1.64157,0,1.74944,1.79361,1.81402,1.7826,0,1.64058,1.58221,1.56799,1.57097,0,1.63332,1.69947,1.69194,1.54125,0,1.53684,1.53149,1.62173,1.80508,0,1.87529,1.74113,1.70446,1.76569,0,1.73404,1.81727,1.89454,1.97317,0,1.9831,1.52185,1.5301,1.78608,0,1.64332,1.62701,1.58105,1.69726,0,1.87687,1.77698,1.63918,1.47405,0,1.44406,1.43351,1.4291,1.46327,0,1.79593,1.52787,1.46515,1.51008,0,1.53025,1.63752,1.88711,1.88486,0,1.77037,1.59214,1.59036,1.70419,0,1.71603,1.92729,1.93454,1.86715,0,1.68056,1.59463,1.66899,1.72088,0,1.83411,1.90718,1.92952,1.82845,0,1.7552,1.72024,1.64484,1.98459,0,1.98577,1.95562,1.95251,1.94944,0,1.75808,1.64199,1.68927,1.75136,0,1.96598,1.94096,1.83905,1.81781,0,1.58532,1.55374,1.54688,1.59379,0,1.84455,1.79929,1.79845,1.57426,0,1.58678,1.53075,1.51639,1.61466,0,1.63877,1.72803,1.53633,1.4881,0,1.46843,1.5533,1.60662,1.8855,0,1.85265,1.75774,1.65626,1.61766,0,1.56275,1.56586,1.6905,1.834,0,1.77052,1.76849,1.6418,1.57254,0,1.55516,1.73557,1.81355,1.81047,0,1.79559,1.63911,1.59558,1.5882,0,1.62813,1.62934,1.78856,1.78193,0,1.67873,1.61835,1.5986,1.57929,0,1.71166,1.60755,1.57426,1.58921,0,1.59167,1.60927,1.60273,1.63039,0,1.7373,1.80887,1.65776,1.53029,0,1.48503,1.52019,1.58297,1.53021,0,1.90416,1.8239,1.6303,1.57615,0,1.61752,1.73334,1.63602,1.637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49864,1.66554,1.46812,1.48305,0,1.5022,1.55246,1.59616,1.61725,0,1.53444,1.55899,1.60283,1.59544,0,1.63693,1.63247,1.72492,1.69323,0,1.51542,1.50919,1.5963,1.59971,0,1.54024,1.65118,1.61666,1.58535,0,1.56128,1.46202,1.43059,1.58867,0,1.62075,1.47461,1.45758,1.45457,0,1.45135,1.45781,1.51515,1.61474,0,1.72006,1.68954,1.6458,1.53046,0,1.51543,1.56254,1.62549,1.68602,0,1.48858,1.52671,1.65942,1.56567,0,1.55339,1.55385,1.60305,1.70408,0,1.68281,1.66222,1.45253,1.45152,0,1.43939,1.43528,1.53837,1.58662,0,1.61446,1.58245,1.55815,1.53465,0,1.41943,1.44095,1.39298,1.69517,0,1.69558,1.40964,1.41155,1.40302,0,1.45313,1.56083,1.55573,1.81195,0,1.81383,1.5851,1.39635,1.41294,0,1.43543,1.4091,1.41237,1.48661,0,1.45032,1.48129,1.49758,1.79424,0,1.80907,1.80749,1.79706,1.74257,0,1.65564,1.60846,1.53177,1.60778,0,1.64501,1.70072,1.66122,1.53671,0,1.50385,1.52154,1.53454,1.77198,0,1.8182,1.64277,1.6904,1.63739,0,1.76286,1.91322,1.54716,1.9929,0,1.51436,1.97983,1.83714,1.81374,0,1.65214,1.60938,1.63979,1.69753,0,1.84014,1.8348,1.75301,1.65349,0,1.4581,1.4574,1.5248,1.81593,0,1.48908,1.46357,1.49694,1.55089,0,1.54163,1.67419,1.8969,1.83434,0,1.88501,1.61362,1.57615,1.55646,0,1.69111,1.92397,1.94487,1.85853,0,1.73841,1.6584,1.58316,1.57375,0,1.89512,1.89554,1.85937,1.80689,0,1.75155,1.72225,1.67501,1.69165,0,1.9762,1.95343,1.95299,1.77154,0,1.75066,1.68269,1.68598,1.98982,0,2.02667,2.00302,1.92589,1.77596,0,1.62051,1.56424,1.57273,1.64224,0,1.80358,1.65806,1.79517,1.67474,0,1.65055,1.58779,1.53344,1.50945,0,1.65335,1.68622,1.50411,1.49197,0,1.5343,1.51922,1.58262,1.6502,0,1.89614,1.84768,1.70676,1.47809,0,1.52265,1.57593,1.67665,1.82943,0,1.82018,1.81932,1.60528,1.60517,0,1.53726,1.61554,1.84727,1.82815,0,1.77975,1.6816,1.60406,1.55673,0,1.58702,1.65558,1.88633,1.81095,0,1.72813,1.70049,1.61768,1.57589,0,1.58915,1.56508,1.59933,1.63734,0,1.66564,1.62977,1.59958,1.6028,0,1.7247,1.55757,1.56262,1.74875,0,1.6154,1.58775,1.63746,1.90318,0,1.89016,1.53863,1.62146,1.54997,0,1.5888,1.64836,1.90218,1.8248,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64586,1.47153,1.56671,1.492,0,1.58626,1.53503,1.65377,1.58253,0,1.54283,1.52744,1.52806,1.54414,0,1.57912,1.63198,1.63062,1.63329,0,1.55881,1.56027,1.58903,1.61455,0,1.53654,1.66297,1.66476,1.60628,0,1.47865,1.4434,1.45731,1.511,0,1.60701,1.61416,1.54128,1.46812,0,1.44098,1.4352,1.52843,1.5444,0,1.68232,1.67361,1.60341,1.47916,0,1.51924,1.51112,1.60066,1.51357,0,1.71878,1.68965,1.65851,1.6054,0,1.55958,1.5756,1.65364,1.7204,0,1.73539,1.43863,1.60762,1.4711,0,1.42556,1.48677,1.50117,1.60416,0,1.75523,1.64044,1.5503,1.40068,0,1.40596,1.40687,1.47811,1.67992,0,1.66515,1.61027,1.39848,1.44899,0,1.45573,1.47853,1.63369,1.65856,0,1.7611,1.42004,1.41939,1.42138,0,1.40435,1.58752,1.74375,1.41915,0,1.44006,1.45063,1.46401,1.5928,0,1.83129,1.82909,1.84204,1.79113,0,1.59214,1.55343,1.55371,1.5859,0,1.60782,1.68663,1.65068,1.52679,0,1.50434,1.47421,1.53303,1.58334,0,1.79057,1.63808,1.58966,1.58455,0,1.61683,1.75649,1.54497,1.54552,0,2.03362,1.94838,1.88644,1.80998,0,1.69593,1.62291,1.68168,1.84597,0,1.87617,1.89073,1.79659,1.59254,0,1.54366,1.49896,1.54392,1.61842,0,1.76926,1.79374,1.56042,1.52546,0,1.53617,1.62123,1.90684,1.90004,0,1.88846,1.56109,1.51965,1.51944,0,1.59527,1.63272,1.89295,1.61115,0,1.58847,1.60252,1.60169,1.64755,0,1.69102,1.8845,1.83549,1.76832,0,1.75485,1.68366,1.64321,1.72635,0,1.97403,1.97346,1.89596,1.8945,0,1.69973,1.67315,1.69933,2.0144,0,2.01806,2.01676,1.91104,1.87719,0,1.74133,1.65109,1.64269,1.68472,0,1.85278,1.87823,1.7781,1.81831,0,1.67492,1.58875,1.57398,1.65149,0,1.66038,1.75138,1.70898,1.58482,0,1.52688,1.5278,1.56286,1.72625,0,1.76639,1.87793,1.72663,1.53584,0,1.53448,1.52644,1.61367,1.82753,0,1.78815,1.82843,1.49499,1.53327,0,1.53679,1.63813,1.65641,1.88387,0,1.80703,1.69945,1.60926,1.5579,0,1.59757,1.63956,1.89627,1.89154,0,1.77141,1.70536,1.61555,1.59814,0,1.6411,1.81667,1.7935,1.58795,0,1.66831,1.63316,1.55443,1.57179,0,1.53646,1.85153,1.83932,1.7973,0,1.59399,1.59922,1.65223,1.88718,0,1.87714,1.84717,1.59744,1.57446,0,1.55581,1.62952,1.81951,1.81866,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69466,1.65606,1.54115,1.55779,0,1.67898,1.67713,1.6502,1.56155,0,1.55715,1.49945,1.50559,1.49721,0,1.58673,1.61043,1.60774,1.54899,0,1.54376,1.55689,1.57629,1.67496,0,1.52646,1.66634,1.67069,1.43284,0,1.43412,1.41475,1.43712,1.54994,0,1.58911,1.67321,1.48776,1.42707,0,1.45804,1.48617,1.50935,1.58232,0,1.71622,1.60767,1.53107,1.47046,0,1.49911,1.51238,1.51307,1.66015,0,1.71664,1.66917,1.66115,1.61189,0,1.55429,1.5366,1.56751,1.42895,0,1.45356,1.47155,1.69834,1.5711,0,1.47568,1.47231,1.49911,1.66215,0,1.70563,1.78085,1.45858,1.39947,0,1.37627,1.39165,1.5556,1.39613,0,1.69339,1.68047,1.63946,1.46894,0,1.43646,1.48945,1.55212,1.70587,0,1.63032,1.45855,1.44436,1.44334,0,1.48119,1.59521,1.81775,1.5044,0,1.48427,1.44464,1.51013,1.55121,0,1.66472,1.82626,1.81069,1.83606,0,1.54137,1.51237,1.53437,1.55934,0,1.79621,1.82069,1.57538,1.56306,0,1.49743,1.48862,1.48101,1.6471,0,1.80266,1.61646,1.53561,1.52272,0,1.57116,1.64375,1.54763,2.00322,0,1.99636,1.99352,1.88404,1.82373,0,1.67603,1.64944,1.77181,1.92129,0,1.9322,1.89204,1.8141,1.61956,0,1.52969,1.53266,1.57144,1.84586,0,1.86375,1.73481,1.6927,1.5,0,1.56501,1.59053,1.67458,1.77663,0,1.72797,1.59989,1.52745,1.53044,0,1.57209,1.91492,1.92092,1.90963,0,1.57921,1.55403,1.58872,1.67287,0,1.78959,1.88444,1.85212,1.77573,0,1.72004,1.62328,1.58642,1.70598,0,1.93779,1.91559,1.85374,1.79393,0,1.65772,1.62615,1.76897,1.95176,0,1.95147,1.94933,1.92449,1.76683,0,1.72134,1.69202,1.72126,1.75993,0,1.83136,1.86141,1.80005,1.79646,0,1.61983,1.57913,1.59564,1.69918,0,1.86881,1.80719,1.71048,1.61315,0,1.50758,1.51918,1.54809,1.65583,0,1.87583,1.83408,1.61915,1.52865,0,1.51972,1.50761,1.65829,1.84604,0,1.80996,1.5473,1.52366,1.48192,0,1.4775,1.60933,1.71674,1.8601,0,1.8834,1.74836,1.60663,1.56506,0,1.5606,1.66658,1.93206,1.87119,0,1.76603,1.64182,1.58382,1.60242,0,1.63826,1.63925,1.77013,1.75888,0,1.57464,1.5302,1.51031,1.60952,0,1.62165,1.76207,1.82766,1.76512,0,1.64805,1.65841,1.68179,1.88547,0,1.88745,1.84418,1.77352,1.54784,0,1.5607,1.60114,1.67072,1.92949,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
